type,id,name,category,brand,brandKey,modelKey,modelSlug,url,offers,stores,storeNames,minPrice,maxPrice,spreadPct,cheapestStore,priciestStore,inStock,hasImage,lastSeenAt,titles
high-spread,5413,Blazy Susan papelillos king size purple – Papeles de enrolar ultra finos,Papelillos,BLAZY SUSAN,blazy-susan,paper-king-size-king-size-slim,purple-king-size-slim,/productos/blazy-susan/purple-king-size-slim,3,3,Astro Growshop | GrowBarato Chile | Piranha,400,990,148,GrowBarato Chile,Piranha,true,true,2026-05-18T07:08:08.437Z,Blazy Susan papelillos king size purple – Papeles de enrolar ultra finos | Papelillo Purple King Size Slim -Blazy Susan | Papelillo King Size Slim Blazy Susan Purple | PIRANHA
high-spread,6322,Moledor Bulldog Ámsterdam Metálico Silver 4 Partes,Moledores,BULLDOG,the-bulldog,metal-4-partes,metal-4-partes,/productos/the-bulldog/metal-4-partes,2,2,GrowBarato Chile | Piranha,10700,24990,134,GrowBarato Chile,Piranha,true,true,2026-05-18T14:27:04.949Z,Moledor Bulldog Ámsterdam Metálico Silver 4 Partes | Moledor metálico Bulldog de 4 partes
high-spread,5421,Papelillo Unbleached King Size Slim Blazy Susan,Papelillos,BLAZY SUSAN,blazy-susan,paper-king-size-king-size-slim,unbleached-king-size-slim,/productos/blazy-susan/unbleached-king-size-slim,2,2,Astro Growshop | Piranha,490,990,102,Astro Growshop,Piranha,true,true,2026-05-18T06:45:51.931Z,Papelillo Unbleached King Size Slim Blazy Susan | Papelillo King Size Slim Blazy Susan Unbleached | PIRANHA
high-spread,5420,Papelillo Pink King Size Slim- Blazy Susan,Papelillos,BLAZY SUSAN,blazy-susan,paper-king-size-king-size-slim,pink-king-size-slim,/productos/blazy-susan/pink-king-size-slim,2,2,Astro Growshop | Piranha,490,990,102,Astro Growshop,Piranha,true,true,2026-05-18T06:45:49.950Z,Papelillo Pink King Size Slim- Blazy Susan | Papelillo King Size Slim Blazy Susan Pink | PIRANHA
high-spread,5722,Filtros de cartón OCB Premium de color blanco,Filtros y boquillas,OCB,ocb,paper-filter-premium,paper-filter-premium,/productos/ocb/paper-filter-premium,2,2,GrowBarato Chile | Piranha,450,890,98,GrowBarato Chile,Piranha,true,true,2026-05-09T06:06:39.868Z,Filtros de cartón OCB Premium de color blanco | Filtro Premium OCB
high-spread,5515,Moledor Metálico Lion Rolling Circus - 2 Partes,Moledores,LION ROLLING CIRCUS,lion-rolling-circus,metal-2-partes,metal-2-partes,/productos/lion-rolling-circus/metal-2-partes,2,2,GrowBarato Chile | Piranha,3900,7591,95,GrowBarato Chile,Piranha,true,true,2026-05-18T07:07:37.318Z,Moledor Metálico Lion Rolling Circus - 2 Partes | Moledor Metálico Lion Rolling Circus 5cm 2 Partes | PIRANHA
high-spread,6323,Moledor Metálico Bulldog 4,Moledores,BULLDOG,the-bulldog,metal,metal,/productos/the-bulldog/metal,2,2,GrowBarato Chile | Piranha,11694,22100,89,Piranha,GrowBarato Chile,true,true,2026-05-18T15:36:20.504Z,Moledor Metálico Bulldog 4 | Moledor Bulldog Ámsterdam Metálico Swing Giratorio
high-spread,5754,Storz &amp; Bickel Cargador Crafty para auto 12V,Repuestos para bongs y vaporizadores,Storz & Bickel,storz-bickel,charger-crafty-car-charger,charger-crafty-car-charger,/productos/storz-bickel/charger-crafty-car-charger,2,2,Astro Growshop | Fumetas,19990,35990,80,Fumetas,Astro Growshop,true,true,2026-05-18T06:49:07.017Z,Storz &amp; Bickel Cargador Crafty para auto 12V | Cargador Crafty Coches De 12 Voltios-Storz &amp; Bickel
