score;mismaMarca;ratio;offerId;offerPrice;offerTitle;productId;tiendasProducto;precioMinProducto;productName;tokensComunes;offerUrl
0.804;1;1.17;19789;54990;"Ozeta Techbag - Anti Olor";10547;2;46990;"Ozeta Techbag Anti-Olor";"ozeta techbag anti olor";"https://fumetas.cl/ozeta-techbag-anti-olor"
0.797;1;1.00;20226;6990;"Storz & Bickel Juego de Mallas Finas Solid Valve";10372;2;6990;"Storz & Bickel Solid Valve Juego de Mallas Normales";"storz bickel juego mallas solid valve";"https://fumetas.cl/juego-de-mallas-finas-solid-valve"
0.769;1;1.58;12988;119990;"Focus V Atomizador Intelli-Core Max";10643;2;75991;"Atomizador Intelli-Core para Extractos con Bubbler Cap | PIRANHA";"focus atomizador intelli core max";"https://fumetas.cl/focus-v-atomizador-intelli-core-max"
0.693;1;1.05;34318;11490;"Galaxy Batería Cartridge 510 - Blanco";10638;2;10990;"Bateria Galaxy 510";"galaxy bateria cartridge 510 blanco";"https://fumetas.cl/galaxy-bateria-cartridge-18v?variant=Blanco"
0.678;1;1.07;19387;44990;"Encendedor Zippo Classic High Polish Purple";10737;2;41990;"Encendedor Zippo Classic High Polish Green";"encendedor zippo classic high polish";"https://fumetas.cl/encendedor-zippo-classic-high-polish-purple"
0.676;1;5.07;19930;75990;"Juego de Piezas de Desgastes Volcano Storz & Bickel";10385;2;14990;"Storz & Bickel Volcano Hybrid Juego de Piezas de Desgaste";"juego piezas volcano storz bickel";"https://fumetas.cl/juego-de-piezas-de-desgastes-volcano"
0.664;1;1.05;34319;11490;"Galaxy Batería Cartridge 510 - Azul";10638;2;10990;"Bateria Galaxy 510";"galaxy bateria cartridge 510 azul";"https://fumetas.cl/galaxy-bateria-cartridge-18v?variant=Azul"
0.623;1;2.51;20226;6990;"Storz & Bickel Juego de Mallas Finas Solid Valve";10398;2;17544;"Storz & Bickel Boquilla Solid Valve";"storz bickel solid valve";"https://fumetas.cl/juego-de-mallas-finas-solid-valve"
0.609;1;1.13;19393;8990;"HighTrip Pin Trascendence";10682;2;7990;"Hightrip Pin Joint";"hightrip pin";"https://fumetas.cl/hightrip-pin-transcendence-1"
0.609;1;1.01;20223;8091;"HighTrip Pin Highfries";10682;2;7990;"Hightrip Pin Joint";"hightrip pin";"https://fumetas.cl/hightrip-pin-highfries"
0.587;1;1.13;20224;8991;"HighTrip Pin Cenicero 420";10682;2;7990;"Hightrip Pin Joint";"hightrip pin";"https://fumetas.cl/hightrip-pin-transcendence"
0.581;1;1.05;12989;11490;"Galaxy Batería Cartridge 510";10638;2;10990;"Bateria Galaxy 510";"galaxy bateria cartridge 510";"https://fumetas.cl/galaxy-bateria-cartridge-18v"
0.570;1;1.11;19393;8990;"HighTrip Pin Trascendence";10683;2;8091;"Hightrip Pin CrossJoint";"hightrip pin";"https://fumetas.cl/hightrip-pin-transcendence-1"
0.570;1;1.00;20223;8091;"HighTrip Pin Highfries";10683;2;8091;"Hightrip Pin CrossJoint";"hightrip pin";"https://fumetas.cl/hightrip-pin-highfries"
0.551;1;1.11;20224;8991;"HighTrip Pin Cenicero 420";10683;2;8091;"Hightrip Pin CrossJoint";"hightrip pin";"https://fumetas.cl/hightrip-pin-transcendence"
0.549;1;1.67;1204;3490;"Blazy Susan Blunt King Size Cono Natural Wraps x2 - Tea Leaf";10350;2;2094;"Blazy Susan Tea Leaf Cones King Size";"blazy susan king size tea leaf";"https://fumetas.cl/blazy-susan-blunt-king-size-cono-natural-wraps-x2-tea-leaf"
0.549;1;1.05;34317;11490;"Galaxy Batería Cartridge 510 - Negro";10638;2;10990;"Bateria Galaxy 510";"galaxy bateria cartridge 510";"https://fumetas.cl/galaxy-bateria-cartridge-18v?variant=Negro"
0.547;1;0.00;37815;269990;"Vaporizador Puffco Peak 2024 - Negro";11033;2;0;"Puffco Peak";"vaporizador puffco peak";"https://fumetas.cl/puffco-peak-vaporizador-extractos?variant=Negro"
0.545;1;0.00;37819;269990;"Vaporizador Puffco Peak 2024 - Verde";11033;2;0;"Puffco Peak";"vaporizador puffco peak";"https://fumetas.cl/puffco-peak-vaporizador-extractos?variant=Verde"
0.536;1;5.55;19537;5990;"Storz & Bickel Volcano Balloon Tube";10361;2;33241;"Storz & Bickel Volcano Hybrid Tube Kit";"storz bickel volcano tube";"https://fumetas.cl/storz-bickel-volcano-balloon-tube"
0.515;1;1.10;19741;33990;"Encendedor Zippo Filigree Design";10364;2;30990;"Zippo Flame Design Colorblock";"encendedor zippo design";"https://fumetas.cl/encendedor-zippo-filigree-design"
0.512;1;1.75;20226;6990;"Storz & Bickel Juego de Mallas Finas Solid Valve";10854;2;3990;"Storz & Bickel Solid Valve Juego de Pieza Labial 3u";"storz bickel juego solid valve";"https://fumetas.cl/juego-de-mallas-finas-solid-valve"
0.488;1;1.13;19393;8990;"HighTrip Pin Trascendence";10592;2;7990;"Hightrip Pin Cannabis Libre";"hightrip pin";"https://fumetas.cl/hightrip-pin-transcendence-1"
0.488;1;1.01;20223;8091;"HighTrip Pin Highfries";10592;2;7990;"Hightrip Pin Cannabis Libre";"hightrip pin";"https://fumetas.cl/hightrip-pin-highfries"
0.486;1;7.61;19930;75990;"Juego de Piezas de Desgastes Volcano Storz & Bickel";10420;2;9990;"Storz & Bickel Juego de Mallas Normales Plenty 6u";"juego volcano storz bickel";"https://fumetas.cl/juego-de-piezas-de-desgastes-volcano"
0.483;1;3.07;37077;4990;"Pins BongLab - Pin Prisma";10108;2;15300;"Bonglab Prisma";"bonglab prisma";"https://fumetas.cl/pins-bonglab?variant=Pin%20Prisma"
0.474;1;1.13;20224;8991;"HighTrip Pin Cenicero 420";10592;2;7990;"Hightrip Pin Cannabis Libre";"hightrip pin";"https://fumetas.cl/hightrip-pin-transcendence"
0.467;1;1.90;19930;75990;"Juego de Piezas de Desgastes Volcano Storz & Bickel";10275;3;39990;"Juego De Piezas Desgaste Mighty-Storz & Bickel";"juego piezas storz bickel";"https://fumetas.cl/juego-de-piezas-de-desgastes-volcano"
0.456;1;2.09;33677;31990;"Moledor Galaxy Aluminio 73 mm - Oro rosa";5507;2;15291;"Grinder Galaxy Aluminio 55mm";"moledor galaxy aluminio oro rosa";"https://fumetas.cl/moledor-galaxy-73-mm-aluminio?variant=Oro%20rosa"
0.453;1;2.54;33677;31990;"Moledor Galaxy Aluminio 73 mm - Oro rosa";5512;2;12591;"Grinder Galaxy Aluminio 38mm";"moledor galaxy aluminio oro rosa";"https://fumetas.cl/moledor-galaxy-73-mm-aluminio?variant=Oro%20rosa"
0.441;1;1.83;19537;5990;"Storz & Bickel Volcano Balloon Tube";10358;2;10990;"Storz & Bickel Volcano Hybrid Set Boquillas 4U";"storz bickel volcano";"https://fumetas.cl/storz-bickel-volcano-balloon-tube"
0.435;1;1.27;34291;36990;"Ozeta Estuche grande - Anti-olor - Rosado";10547;2;46990;"Ozeta Techbag Anti-Olor";"ozeta anti olor";"https://fumetas.cl/ozeta-estuche-grande?variant=Rosado"
0.434;1;1.62;34299;28990;"Ozeta Estuche pequeño - Anti-olor - Morado";10547;2;46990;"Ozeta Techbag Anti-Olor";"ozeta anti olor";"https://fumetas.cl/ozeta-estuche-pequeno?variant=Morado"
0.432;1;2.15;33842;29990;"Bonglab Bong Jelly Drop 20cm - Azul";5776;2;64591;"Jelly Fish-Bonglab";"bonglab bong jelly";"https://fumetas.cl/bonglab-bong-jelly-drop-20cm-diferentes-colores?variant=Azul"
0.431;1;1.42;34296;32990;"Ozeta Estuche mediano - Anti-olor - Rosado";10547;2;46990;"Ozeta Techbag Anti-Olor";"ozeta anti olor";"https://fumetas.cl/ozeta-estuche-mediano?variant=Rosado"
0.429;1;1.62;34300;28990;"Ozeta Estuche pequeño - Anti-olor - Rosado";10547;2;46990;"Ozeta Techbag Anti-Olor";"ozeta anti olor";"https://fumetas.cl/ozeta-estuche-pequeno?variant=Rosado"
0.428;1;2.15;33841;29990;"Bonglab Bong Jelly Drop 20cm - Morado";5776;2;64591;"Jelly Fish-Bonglab";"bonglab bong jelly";"https://fumetas.cl/bonglab-bong-jelly-drop-20cm-diferentes-colores?variant=Morado"
0.424;1;2.15;33844;29990;"Bonglab Bong Jelly Drop 20cm - Rosado";5776;2;64591;"Jelly Fish-Bonglab";"bonglab bong jelly";"https://fumetas.cl/bonglab-bong-jelly-drop-20cm-diferentes-colores?variant=Rosado"
0.413;1;1.27;34292;36990;"Ozeta Estuche grande - Anti-olor - Cian";10547;2;46990;"Ozeta Techbag Anti-Olor";"ozeta anti olor";"https://fumetas.cl/ozeta-estuche-grande?variant=Cian"
0.409;1;1.42;34297;32990;"Ozeta Estuche mediano - Anti-olor - Cian";10547;2;46990;"Ozeta Techbag Anti-Olor";"ozeta anti olor";"https://fumetas.cl/ozeta-estuche-mediano?variant=Cian"
0.406;1;1.99;34444;3490;"Calvo Glass Quemador Pyrex - Macho 14mm - Azul";10375;2;6951;"Calvo Glass Difusor Premium 14mm";"calvo glass 14mm azul";"https://fumetas.cl/calvo-glass-quemador-pyrex-macho-14mm?variant=Azul"
0.405;1;1.31;19914;35990;"Encendedor Zippo Merlot";10426;2;46990;"Encendedor Zippo Santa Cruz";"encendedor zippo";"https://fumetas.cl/encendedor-zippo-merlot"
0.395;1;1.00;36232;1000;"Blunt Soulblime Hemp Wrap x2 - Menta";11018;2;1000;"Soulblime Blunt Hemp Wraps Chocomint";"blunt soulblime hemp";"https://fumetas.cl/blunt-soulblime-hemp-wrap?variant=Menta"
0.394;1;1.00;36222;1000;"Blunt Soulblime Hemp Wrap x2 - Chocolate";11018;2;1000;"Soulblime Blunt Hemp Wraps Chocomint";"blunt soulblime hemp";"https://fumetas.cl/blunt-soulblime-hemp-wrap?variant=Chocolate"
0.393;1;2.50;19537;5990;"Storz & Bickel Volcano Balloon Tube";10385;2;14990;"Storz & Bickel Volcano Hybrid Juego de Piezas de Desgaste";"storz bickel volcano";"https://fumetas.cl/storz-bickel-volcano-balloon-tube"
0.391;1;1.00;36228;1000;"Blunt Soulblime Hemp Wrap x2 - Sandia";11018;2;1000;"Soulblime Blunt Hemp Wraps Chocomint";"blunt soulblime hemp";"https://fumetas.cl/blunt-soulblime-hemp-wrap?variant=Sandia"
0.390;1;1.00;36227;1000;"Blunt Soulblime Hemp Wrap x2 - Piña";11018;2;1000;"Soulblime Blunt Hemp Wraps Chocomint";"blunt soulblime hemp";"https://fumetas.cl/blunt-soulblime-hemp-wrap?variant=Pi%C3%B1a"
0.389;1;1.00;36230;1000;"Blunt Soulblime Hemp Wrap x2 - Vainilla";11018;2;1000;"Soulblime Blunt Hemp Wraps Chocomint";"blunt soulblime hemp";"https://fumetas.cl/blunt-soulblime-hemp-wrap?variant=Vainilla"
0.389;1;1.00;36235;1000;"Blunt Soulblime Hemp Wrap x2 - Sweet";11018;2;1000;"Soulblime Blunt Hemp Wraps Chocomint";"blunt soulblime hemp";"https://fumetas.cl/blunt-soulblime-hemp-wrap?variant=Sweet"
0.389;1;1.00;36218;1000;"Blunt Soulblime Hemp Wrap x2 - Arándano";11018;2;1000;"Soulblime Blunt Hemp Wraps Chocomint";"blunt soulblime hemp";"https://fumetas.cl/blunt-soulblime-hemp-wrap?variant=Ar%C3%A1ndano"
0.387;1;1.00;36225;1000;"Blunt Soulblime Hemp Wrap x2 - Frutilla";11018;2;1000;"Soulblime Blunt Hemp Wraps Chocomint";"blunt soulblime hemp";"https://fumetas.cl/blunt-soulblime-hemp-wrap?variant=Frutilla"
0.384;1;1.00;36223;1000;"Blunt Soulblime Hemp Wrap x2 - Cítrico";11018;2;1000;"Soulblime Blunt Hemp Wraps Chocomint";"blunt soulblime hemp";"https://fumetas.cl/blunt-soulblime-hemp-wrap?variant=C%C3%ADtrico"
0.383;1;2.05;1204;3490;"Blazy Susan Blunt King Size Cono Natural Wraps x2 - Tea Leaf";10282;3;1700;"Papelillo King Size Slim Blazy Susan Deluxe Kit Unbleached | PIRANHA";"blazy susan king size natural";"https://fumetas.cl/blazy-susan-blunt-king-size-cono-natural-wraps-x2-tea-leaf"
0.382;1;4.53;36436;109990;"Focus V Aeris Bubbler - Negro";11038;2;24291;"Focus V Boquilla Swivel para Carta 2, Carta Sport y Aeris";"focus aeris";"https://fumetas.cl/focus-v-aeris-bubbler?variant=Negro"
0.382;1;1.00;36221;1000;"Blunt Soulblime Hemp Wrap x2 - Chicle";11018;2;1000;"Soulblime Blunt Hemp Wraps Chocomint";"blunt soulblime hemp";"https://fumetas.cl/blunt-soulblime-hemp-wrap?variant=Chicle"
0.380;1;2.09;33678;31990;"Moledor Galaxy Aluminio 73 mm - Dorado";5507;2;15291;"Grinder Galaxy Aluminio 55mm";"moledor galaxy aluminio dorado";"https://fumetas.cl/moledor-galaxy-73-mm-aluminio?variant=Dorado"
0.380;1;1.13;33555;20990;"Moledor Galaxy Aluminio 63mm - Gris";10126;3;23800;"Moledor Galaxy de 4 partes y con tamizador";"moledor galaxy aluminio gris";"https://fumetas.cl/moledor-galaxy-aluminio-63mm?variant=Gris"
0.379;1;1.66;19354;2490;"Vibes Cubano Cono Pre-enrolado King Size 8";10685;2;1500;"Papelillos Vibes Rice King Size Slim";"vibes king size";"https://fumetas.cl/vibes-cubano-cono-king-size"
0.379;1;1.00;36224;1000;"Blunt Soulblime Hemp Wrap x2 - Durazno";11018;2;1000;"Soulblime Blunt Hemp Wraps Chocomint";"blunt soulblime hemp";"https://fumetas.cl/blunt-soulblime-hemp-wrap?variant=Durazno"
0.378;1;2.54;33678;31990;"Moledor Galaxy Aluminio 73 mm - Dorado";5512;2;12591;"Grinder Galaxy Aluminio 38mm";"moledor galaxy aluminio dorado";"https://fumetas.cl/moledor-galaxy-73-mm-aluminio?variant=Dorado"
0.368;1;1.35;33930;30990;"Bonglab Bong Handy Rig 14cm - Azul";10461;2;41990;"Bonglab Cobra Rig Kit Extractos";"bonglab bong rig";"https://fumetas.cl/bonglab-bong-handy-rig-14cm?variant=Azul"
0.366;1;1.34;33678;31990;"Moledor Galaxy Aluminio 73 mm - Dorado";10126;3;23800;"Moledor Galaxy de 4 partes y con tamizador";"moledor galaxy aluminio dorado";"https://fumetas.cl/moledor-galaxy-73-mm-aluminio?variant=Dorado"
0.361;1;1.15;49935;28990;"Storz & Bickel Unidad de Enfriamiento Veazy - Rosado";10361;2;33241;"Storz & Bickel Volcano Hybrid Tube Kit";"storz bickel unidad";"https://fumetas.cl/storz-bickel-unidad-de-enfriamiento-veazy?variant=Rosado"
0.360;1;1.35;33928;30990;"Bonglab Bong Handy Rig 14cm - Rosado";10461;2;41990;"Bonglab Cobra Rig Kit Extractos";"bonglab bong rig";"https://fumetas.cl/bonglab-bong-handy-rig-14cm?variant=Rosado"
0.358;1;1.15;49934;28990;"Storz & Bickel Unidad de Enfriamiento Veazy - Celeste";10361;2;33241;"Storz & Bickel Volcano Hybrid Tube Kit";"storz bickel unidad";"https://fumetas.cl/storz-bickel-unidad-de-enfriamiento-veazy?variant=Celeste"
0.358;1;1.37;33552;20990;"Moledor Galaxy Aluminio 63mm - Morado";5507;2;15291;"Grinder Galaxy Aluminio 55mm";"moledor galaxy aluminio morado";"https://fumetas.cl/moledor-galaxy-aluminio-63mm?variant=Morado"
0.357;1;1.15;49936;28990;"Storz & Bickel Unidad de Enfriamiento Veazy - Naranjo";10361;2;33241;"Storz & Bickel Volcano Hybrid Tube Kit";"storz bickel unidad";"https://fumetas.cl/storz-bickel-unidad-de-enfriamiento-veazy?variant=Naranjo"
0.356;1;3.53;1204;3490;"Blazy Susan Blunt King Size Cono Natural Wraps x2 - Tea Leaf";5421;2;990;"Papelillo Unbleached King Size Slim Blazy Susan";"blazy susan king size";"https://fumetas.cl/blazy-susan-blunt-king-size-cono-natural-wraps-x2-tea-leaf"
0.355;1;1.67;33552;20990;"Moledor Galaxy Aluminio 63mm - Morado";5512;2;12591;"Grinder Galaxy Aluminio 38mm";"moledor galaxy aluminio morado";"https://fumetas.cl/moledor-galaxy-aluminio-63mm?variant=Morado"
0.355;1;1.18;34960;75990;"Bonglab Bong The Sheikh 42cm - Verde";5776;2;64591;"Jelly Fish-Bonglab";"bonglab bong verde";"https://fumetas.cl/bonglab-bong-the-sheikh-42cm?variant=Verde"
0.355;1;1.14;19483;36990;"Encendedor Zippo Classic Purple Matte";10737;2;41990;"Encendedor Zippo Classic High Polish Green";"encendedor zippo classic";"https://fumetas.cl/encendedor-zippo-classic-purple-matte"
0.353;1;1.35;33929;30990;"Bonglab Bong Handy Rig 14cm - Turquesa";10461;2;41990;"Bonglab Cobra Rig Kit Extractos";"bonglab bong rig";"https://fumetas.cl/bonglab-bong-handy-rig-14cm?variant=Turquesa"
0.351;1;1.38;19741;33990;"Encendedor Zippo Filigree Design";10426;2;46990;"Encendedor Zippo Santa Cruz";"encendedor zippo";"https://fumetas.cl/encendedor-zippo-filigree-design"
0.351;1;2.17;37815;269990;"Vaporizador Puffco Peak 2024 - Negro";10432;2;124492;"Puffco Peak Pro Power Dock";"puffco peak";"https://fumetas.cl/puffco-peak-vaporizador-extractos?variant=Negro"
0.350;1;2.17;37819;269990;"Vaporizador Puffco Peak 2024 - Verde";10432;2;124492;"Puffco Peak Pro Power Dock";"puffco peak";"https://fumetas.cl/puffco-peak-vaporizador-extractos?variant=Verde"
0.348;1;1.05;12956;39990;"Encendedor Zippo Classic Black Crackle";10737;2;41990;"Encendedor Zippo Classic High Polish Green";"encendedor zippo classic";"https://fumetas.cl/encendedor-zippo-classic-black-crackle"
0.347;1;2.50;37815;269990;"Vaporizador Puffco Peak 2024 - Negro";10456;2;107991;"Puffco Peak Pro 3D Chamber";"puffco peak";"https://fumetas.cl/puffco-peak-vaporizador-extractos?variant=Negro"
0.347;1;1.37;33556;20990;"Moledor Galaxy Aluminio 63mm - Azul";5507;2;15291;"Grinder Galaxy Aluminio 55mm";"moledor galaxy aluminio azul";"https://fumetas.cl/moledor-galaxy-aluminio-63mm?variant=Azul"
0.346;1;2.50;37819;269990;"Vaporizador Puffco Peak 2024 - Verde";10456;2;107991;"Puffco Peak Pro 3D Chamber";"puffco peak";"https://fumetas.cl/puffco-peak-vaporizador-extractos?variant=Verde"
0.345;1;1.67;33556;20990;"Moledor Galaxy Aluminio 63mm - Azul";5512;2;12591;"Grinder Galaxy Aluminio 38mm";"moledor galaxy aluminio azul";"https://fumetas.cl/moledor-galaxy-aluminio-63mm?variant=Azul"
0.339;1;2.15;34241;29990;"Bonglab Bong Lucky Goblin - Negro";5776;2;64591;"Jelly Fish-Bonglab";"bonglab bong negro";"https://fumetas.cl/bonglab-bong-lucky-goblin?variant=Negro"
0.337;1;1.27;19483;36990;"Encendedor Zippo Classic Purple Matte";10426;2;46990;"Encendedor Zippo Santa Cruz";"encendedor zippo";"https://fumetas.cl/encendedor-zippo-classic-purple-matte"
0.335;1;2.09;33674;31990;"Moledor Galaxy Aluminio 73 mm - Azul";5507;2;15291;"Grinder Galaxy Aluminio 55mm";"moledor galaxy aluminio azul";"https://fumetas.cl/moledor-galaxy-73-mm-aluminio?variant=Azul"
0.333;1;1.13;33556;20990;"Moledor Galaxy Aluminio 63mm - Azul";10126;3;23800;"Moledor Galaxy de 4 partes y con tamizador";"moledor galaxy aluminio azul";"https://fumetas.cl/moledor-galaxy-aluminio-63mm?variant=Azul"
0.333;1;2.09;33679;31990;"Moledor Galaxy Aluminio 73 mm - Verde";5507;2;15291;"Grinder Galaxy Aluminio 55mm";"moledor galaxy aluminio verde";"https://fumetas.cl/moledor-galaxy-73-mm-aluminio?variant=Verde"
0.333;1;2.54;33674;31990;"Moledor Galaxy Aluminio 73 mm - Azul";5512;2;12591;"Grinder Galaxy Aluminio 38mm";"moledor galaxy aluminio azul";"https://fumetas.cl/moledor-galaxy-73-mm-aluminio?variant=Azul"
0.332;1;2.26;20173;4490;"Lion Rolling Circus Morral Personajes";10543;2;1990;"Blunt Hemp Wrap Lion Rolling Circus Terpenes KKKSH";"lion rolling circus";"https://fumetas.cl/lion-rolling-circus-morral-colores"
0.331;1;2.54;33679;31990;"Moledor Galaxy Aluminio 73 mm - Verde";5512;2;12591;"Grinder Galaxy Aluminio 38mm";"moledor galaxy aluminio verde";"https://fumetas.cl/moledor-galaxy-73-mm-aluminio?variant=Verde"
0.329;1;1.16;19914;35990;"Encendedor Zippo Merlot";10364;2;30990;"Zippo Flame Design Colorblock";"encendedor zippo";"https://fumetas.cl/encendedor-zippo-merlot"
0.327;1;1.18;12956;39990;"Encendedor Zippo Classic Black Crackle";10426;2;46990;"Encendedor Zippo Santa Cruz";"encendedor zippo";"https://fumetas.cl/encendedor-zippo-classic-black-crackle"
0.322;1;1.34;33674;31990;"Moledor Galaxy Aluminio 73 mm - Azul";10126;3;23800;"Moledor Galaxy de 4 partes y con tamizador";"moledor galaxy aluminio azul";"https://fumetas.cl/moledor-galaxy-73-mm-aluminio?variant=Azul"
0.321;1;1.54;20102;1290;"LRC Blunt Hemp Wrap x2 - Sabores";10543;2;1990;"Blunt Hemp Wrap Lion Rolling Circus Terpenes KKKSH";"blunt hemp wrap";"https://fumetas.cl/lrc-blunt-hemp-wrap-sabores-surtidos"
0.321;1;1.67;1582;14990;"Weecke Porta Cápsulas + 4 Cápsulas Fenix Pro";10883;2;24990;"Weecke Boquilla Fenix 2.0";"weecke fenix";"https://fumetas.cl/weecke-porta-capsulas-4-capsulas-fenix-pro"
0.320;1;10.29;33706;34990;"Moledor Galaxy Pro Model 63mm - Rojo";5498;3;3400;"Galaxy Moledor Biodegradable | Grinder ecológico resistente";"moledor galaxy rojo";"https://fumetas.cl/moledor-galaxy-pro-model-60mm?variant=Rojo"
0.320;1;1.34;33679;31990;"Moledor Galaxy Aluminio 73 mm - Verde";10126;3;23800;"Moledor Galaxy de 4 partes y con tamizador";"moledor galaxy aluminio verde";"https://fumetas.cl/moledor-galaxy-73-mm-aluminio?variant=Verde"
0.318;1;1.66;35821;2490;"Vibes Cubano Cono Pre-enrolado King Size 8 - Ultra fino";10685;2;1500;"Papelillos Vibes Rice King Size Slim";"vibes king size";"https://fumetas.cl/vibes-cubano-cono-king-size?variant=Ultra%20fino"
0.318;1;2.26;37412;4490;"Lion Rolling Circus Morral Personajes - Azul";10543;2;1990;"Blunt Hemp Wrap Lion Rolling Circus Terpenes KKKSH";"lion rolling circus";"https://fumetas.cl/lion-rolling-circus-morral-colores?variant=Azul"
0.310;1;2.69;34955;23990;"BongLab Bong R2 Tiny 18cm - Verde";5776;2;64591;"Jelly Fish-Bonglab";"bonglab bong verde";"https://fumetas.cl/bonglab-bong-r2-18cm-tinybong?variant=Verde"
0.309;1;1.48;36163;25990;"Storz & Bickel Estuche Veazy Case - Naranja";10398;2;17544;"Storz & Bickel Boquilla Solid Valve";"storz bickel";"https://fumetas.cl/storz-bickel-estuche-veazy-case?variant=Naranja"
0.308;1;1.65;49935;28990;"Storz & Bickel Unidad de Enfriamiento Veazy - Rosado";10398;2;17544;"Storz & Bickel Boquilla Solid Valve";"storz bickel";"https://fumetas.cl/storz-bickel-unidad-de-enfriamiento-veazy?variant=Rosado"
0.305;1;1.65;49934;28990;"Storz & Bickel Unidad de Enfriamiento Veazy - Celeste";10398;2;17544;"Storz & Bickel Boquilla Solid Valve";"storz bickel";"https://fumetas.cl/storz-bickel-unidad-de-enfriamiento-veazy?variant=Celeste"
0.304;1;6.26;19543;3990;"Weecke Herramienta Magnética Fenix Pro";10883;2;24990;"Weecke Boquilla Fenix 2.0";"weecke fenix";"https://fumetas.cl/weecke-herramienta-magnetica-fenix-pro"
0.304;1;1.65;49936;28990;"Storz & Bickel Unidad de Enfriamiento Veazy - Naranjo";10398;2;17544;"Storz & Bickel Boquilla Solid Valve";"storz bickel";"https://fumetas.cl/storz-bickel-unidad-de-enfriamiento-veazy?variant=Naranjo"
0.302;1;1.05;34066;67990;"Bonglab Bong K276 Bongbastic 45cm - Verde";5776;2;64591;"Jelly Fish-Bonglab";"bonglab bong verde";"https://fumetas.cl/bonglab-bongbastic-k276?variant=Verde"
0.301;1;1.45;36436;109990;"Focus V Aeris Bubbler - Negro";10643;2;75991;"Atomizador Intelli-Core para Extractos con Bubbler Cap | PIRANHA";"focus bubbler";"https://fumetas.cl/focus-v-aeris-bubbler?variant=Negro"
0.298;1;1.54;37205;1290;"LRC Blunt Hemp Wrap x2 - Sabores - Blueberry";10543;2;1990;"Blunt Hemp Wrap Lion Rolling Circus Terpenes KKKSH";"blunt hemp wrap";"https://fumetas.cl/lrc-blunt-hemp-wrap-sabores-surtidos?variant=Blueberry"
0.297;1;1.05;34069;67990;"Bonglab Bong K276 Bongbastic 45cm - Negro";5776;2;64591;"Jelly Fish-Bonglab";"bonglab bong negro";"https://fumetas.cl/bonglab-bongbastic-k276?variant=Negro"
0.297;1;1.54;37207;1290;"LRC Blunt Hemp Wrap x2 - Sabores - Mango";10543;2;1990;"Blunt Hemp Wrap Lion Rolling Circus Terpenes KKKSH";"blunt hemp wrap";"https://fumetas.cl/lrc-blunt-hemp-wrap-sabores-surtidos?variant=Mango"
0.297;1;1.54;37203;1290;"LRC Blunt Hemp Wrap x2 - Sabores - Chocolate";10543;2;1990;"Blunt Hemp Wrap Lion Rolling Circus Terpenes KKKSH";"blunt hemp wrap";"https://fumetas.cl/lrc-blunt-hemp-wrap-sabores-surtidos?variant=Chocolate"
0.296;1;2.58;33948;24990;"BongLab Bong R3 Mini 10.5cm - Negro";5776;2;64591;"Jelly Fish-Bonglab";"bonglab bong negro";"https://fumetas.cl/bonglab-bong-r3-mini-105cm?variant=Negro"
0.296;1;1.99;34448;3490;"Calvo Glass Quemador Pyrex - Macho 14mm - Morado";10375;2;6951;"Calvo Glass Difusor Premium 14mm";"calvo glass 14mm";"https://fumetas.cl/calvo-glass-quemador-pyrex-macho-14mm?variant=Morado"
0.294;1;1.04;19387;44990;"Encendedor Zippo Classic High Polish Purple";10426;2;46990;"Encendedor Zippo Santa Cruz";"encendedor zippo";"https://fumetas.cl/encendedor-zippo-classic-high-polish-purple"
0.293;1;1.99;34447;3490;"Calvo Glass Quemador Pyrex - Macho 14mm - Rosado";10375;2;6951;"Calvo Glass Difusor Premium 14mm";"calvo glass 14mm";"https://fumetas.cl/calvo-glass-quemador-pyrex-macho-14mm?variant=Rosado"
0.293;1;2.61;34689;39990;"Bonglab K288 Classic Ice Pro 35cm - Clear Black";10108;2;15300;"Bonglab Prisma";"bonglab clear";"https://fumetas.cl/bonglab-k288-classic-ice-pro-35cm?variant=Clear%20Black"
0.293;1;2.49;34420;25990;"BongLab Bong X5 Pocket Bell 17cm - Verde";5776;2;64591;"Jelly Fish-Bonglab";"bonglab bong verde";"https://fumetas.cl/bonglab-bong-x5-pocket-bell-17cm?variant=Verde"
0.292;1;2.86;13538;4290;"Vibes The Cali 3 Tubos Pre-enrolados Size 2";10685;2;1500;"Papelillos Vibes Rice King Size Slim";"vibes size";"https://fumetas.cl/vibes-the-cali-3-tubos-pre-enrolados-size-2"
0.292;1;3.39;13539;5090;"Vibes The Cali 3 Tubos Pre-enrolados Size 3";10685;2;1500;"Papelillos Vibes Rice King Size Slim";"vibes size";"https://fumetas.cl/vibes-the-cali-3-tubos-pre-enrolados-size-3"
0.291;1;4.17;19434;5990;"Weecke Herramienta Magnética Fenix Neo";10883;2;24990;"Weecke Boquilla Fenix 2.0";"weecke fenix";"https://fumetas.cl/weecke-herramienta-magnetica-vaporizador-fenix-neo"
0.291;1;1.15;35484;55990;"Bonglab Bong KD1 Classy 29cm - Verde";5776;2;64591;"Jelly Fish-Bonglab";"bonglab bong verde";"https://fumetas.cl/bonglab-bong-kd1?variant=Verde"
