sim,category,brandKeyA,brandKeyB,idA,storeA,priceA,titleA,imgA,idB,storeB,priceB,titleB,imgB,priceRatio
0.40,Otros parafernalia,pulsar,,37254,"Fumetas",29990,"Pulsar Batería Cartridges 510 DL 2.0 Pro - Azul","https://cdnx.jumpseller.com/fumetas-store/image/61440733/Pulsar-510-DL-20-Pro-Azul.jpg?1756531319",88357,"Friendly Grow",14990,"Vaporizador Bateria Alien Doteco Et500 Para Cartridges 510 - Azul","https://cdnx.jumpseller.com/friendly-grow/image/69166467/et500_20blue-Photoroom.jpg?1768283597",2.00
0.40,Bandejas y ceniceros,blazy-susan,,32488,"Astro Growshop",12990,"Cenicero De Silicona -Blazy Susan - Rosa","https://cdnx.jumpseller.com/astrogrowshop/image/72470802/imagen_1_21250.webp?1769629685",88500,"Friendly Grow",4990,"Pipa Silicona Sólida - Rosa","https://cdnx.jumpseller.com/friendly-grow/image/74516858/SP-171.png?1773253079",2.60
0.40,Accesorios de extraccion,yocan,yocan,87654,"Friendly Grow",30990,"Vaporizador Para Hierbas Yocan Hit - Rojo","https://cdnx.jumpseller.com/friendly-grow/image/69162091/Yocan_Hit_Vaporizer_Red_20_281_29.webp?1761748317",36609,"Fumetas",69990,"Yocan Vaporizador Vane - Rojo","https://cdnx.jumpseller.com/fumetas-store/image/16953533/Vane-Red.jpg?1696523125",2.26
0.40,Accesorios de extraccion,yocan,yocan,87654,"Friendly Grow",30990,"Vaporizador Para Hierbas Yocan Hit - Rojo","https://cdnx.jumpseller.com/friendly-grow/image/69162091/Yocan_Hit_Vaporizer_Red_20_281_29.webp?1761748317",31425,"Astro Growshop",65990,"VAPORIZADOR YOCAN HIT 2 - azul","https://cdnx.jumpseller.com/astrogrowshop/image/73159960/VAPORIZADOR_HIT_2_BLUEe.webp?1770739279",2.13
0.40,Accesorios de extraccion,yocan,yocan,36610,"Fumetas",69990,"Yocan Vaporizador Vane - Plateado","https://cdnx.jumpseller.com/fumetas-store/image/16953534/Vane-Silver.jpg?1696523125",87651,"Friendly Grow",30990,"Vaporizador Para Hierbas Yocan Hit - Plateado","https://cdnx.jumpseller.com/friendly-grow/image/69162093/Yocan_Hit_Vaporizer_Silver.webp?1761748317",2.26
0.40,Otros parafernalia,pulsar,,37253,"Fumetas",29990,"Pulsar Batería Cartridges 510 DL 2.0 Pro - Negro","https://cdnx.jumpseller.com/fumetas-store/image/58195130/Pulsar-Bateria-Cartridge-510-DL-2.0-Pro-Negro.jpg?1756531319",88360,"Friendly Grow",14990,"Vaporizador Bateria Alien Doteco Et500 Para Cartridges 510 - Negro","https://cdnx.jumpseller.com/friendly-grow/image/69166465/et500_20black-Photoroom.jpg?1768283597",2.00
0.40,Otros parafernalia,pulsar,,37253,"Fumetas",29990,"Pulsar Batería Cartridges 510 DL 2.0 Pro - Negro","https://cdnx.jumpseller.com/fumetas-store/image/58195130/Pulsar-Bateria-Cartridge-510-DL-2.0-Pro-Negro.jpg?1756531319",88386,"Friendly Grow",16990,"Vaporizador Doteco Cbs Pro Para Cartridges Rosca 510 - Negro","https://cdnx.jumpseller.com/friendly-grow/image/69166373/BLACK.jpg?1768283345",1.77
0.40,Otros parafernalia,pulsar,,37273,"Fumetas",25990,"Pulsar Batería Cartridges 510 DL 3.0 Twist - Negro","https://cdnx.jumpseller.com/fumetas-store/image/61443854/Pulsar-510-DL-Twist-30-Negro.jpg?1742227820",88360,"Friendly Grow",14990,"Vaporizador Bateria Alien Doteco Et500 Para Cartridges 510 - Negro","https://cdnx.jumpseller.com/friendly-grow/image/69166465/et500_20black-Photoroom.jpg?1768283597",1.73
0.40,Pipas,,,88321,"Friendly Grow",5990,"Pipa Silicona Cartoon Colores - Verde","https://cdnx.jumpseller.com/friendly-grow/image/74517255/SP-235.png?1773253520",17911,"Astro Growshop",9990,"Pipa Silicona Hoja De Colores","https://cdnx.jumpseller.com/astrogrowshop/image/70601696/imagen_1_19342.webp?1765550759",1.67
0.40,Otros parafernalia,,pulsar,88357,"Friendly Grow",14990,"Vaporizador Bateria Alien Doteco Et500 Para Cartridges 510 - Azul","https://cdnx.jumpseller.com/friendly-grow/image/69166467/et500_20blue-Photoroom.jpg?1768283597",37275,"Fumetas",25990,"Pulsar Batería Cartridges 510 DL 3.0 Twist - Azul","https://cdnx.jumpseller.com/fumetas-store/image/61443869/Pulsar-510-DL-Twist-30-Azul.jpg?1742227820",1.73
0.40,Otros parafernalia,,pulsar,88357,"Friendly Grow",14990,"Vaporizador Bateria Alien Doteco Et500 Para Cartridges 510 - Azul","https://cdnx.jumpseller.com/friendly-grow/image/69166467/et500_20blue-Photoroom.jpg?1768283597",37463,"Fumetas",23990,"Pulsar Batería Cartridges 510 DL Centro - Azul","https://cdnx.jumpseller.com/fumetas-store/image/60121470/Pulsar_Bater_a_Cartridges_510_DL_Centro_azul.jpg?1781900842",1.60
0.40,Accesorios de extraccion,yocan,yocan,36609,"Fumetas",69990,"Yocan Vaporizador Vane - Rojo","https://cdnx.jumpseller.com/fumetas-store/image/16953533/Vane-Red.jpg?1696523125",88892,"Friendly Grow",180000,"Vaporizador Extracciones E-rig Yocan Go - Rojo","https://cdnx.jumpseller.com/friendly-grow/image/73164739/GO_E7_BA_A2_E8_89_B2.jpg?1774537122",2.57
0.40,Pipas,,,88316,"Friendly Grow",5990,"Pipa Silicona Cartoon Colores - Negro","https://cdnx.jumpseller.com/friendly-grow/image/74517255/SP-235.png?1773253520",17911,"Astro Growshop",9990,"Pipa Silicona Hoja De Colores","https://cdnx.jumpseller.com/astrogrowshop/image/70601696/imagen_1_19342.webp?1765550759",1.67
0.40,Accesorios de extraccion,yocan,yocan,36923,"Fumetas",27990,"Yocan Vaporizador Armor - Azul","https://cdnx.jumpseller.com/fumetas-store/image/50519940/Yocan-Armor-Azul.webp?1720543993",88140,"Friendly Grow",79990,"Vaporizador Extracciones Yocan Pocket - Azul","https://cdnx.jumpseller.com/friendly-grow/image/73164962/5.jpg?1783911735",2.86
0.40,Accesorios de extraccion,yocan,yocan,36923,"Fumetas",27990,"Yocan Vaporizador Armor - Azul","https://cdnx.jumpseller.com/fumetas-store/image/50519940/Yocan-Armor-Azul.webp?1720543993",87653,"Friendly Grow",30990,"Vaporizador Para Hierbas Yocan Hit - Azul","https://cdnx.jumpseller.com/friendly-grow/image/69162094/Yocan_Hit_Vaporizer_Sky_Blue.webp?1761748317",1.11
0.40,Pipas,,,88461,"Friendly Grow",3990,"Pipa Silicona Clásica - Rojo/azul","https://cdnx.jumpseller.com/friendly-grow/image/75204642/3.png?1774556793",33156,"Astro Growshop",1990,"Pipa Silicona Guitarra - azul","https://cdnx.jumpseller.com/astrogrowshop/image/72176848/nueva-pipa-de-silicona28.webp?1769088484",2.01
0.40,Pipas,,,88461,"Friendly Grow",3990,"Pipa Silicona Clásica - Rojo/azul","https://cdnx.jumpseller.com/friendly-grow/image/75204642/3.png?1774556793",33157,"Astro Growshop",1990,"Pipa Silicona Guitarra - Rojo","https://cdnx.jumpseller.com/astrogrowshop/image/72176008/nueva-pipa-de-silicona25_20_281_29.webp?1769088484",2.01
0.40,Pipas,,,88462,"Friendly Grow",3990,"Pipa Silicona Clásica - Negro/Azul","https://cdnx.jumpseller.com/friendly-grow/image/75204643/6.png?1774556793",33156,"Astro Growshop",1990,"Pipa Silicona Guitarra - azul","https://cdnx.jumpseller.com/astrogrowshop/image/72176848/nueva-pipa-de-silicona28.webp?1769088484",2.01
0.40,Accesorios de extraccion,yocan,yocan,88140,"Friendly Grow",79990,"Vaporizador Extracciones Yocan Pocket - Azul","https://cdnx.jumpseller.com/friendly-grow/image/73164962/5.jpg?1783911735",31425,"Astro Growshop",65990,"VAPORIZADOR YOCAN HIT 2 - azul","https://cdnx.jumpseller.com/astrogrowshop/image/73159960/VAPORIZADOR_HIT_2_BLUEe.webp?1770739279",1.21
0.40,Contenedores y estuches,,,13572,"Fumetas",1190,"Contenedor de silicona 5ml","https://cdnx.jumpseller.com/fumetas-store/image/11064444/5ml-de-concentrado-de-contenedor-de-aceite-jarro-para-dab-cera-con-tapa-y-no-Palo.jpg?1651258903",87600,"Friendly Grow",1990,"Contenedor de Silicona Antiadherente Honey Pot 5ml","https://cdnx.jumpseller.com/friendly-grow/image/74447079/6O2A2177.jpg?1773155352",1.67
0.40,Accesorios de extraccion,,,72449,"Fumetas",19990,"Nectar Collector","https://cdnx.jumpseller.com/fumetas-store/image/48218639/Nectar-Collector.jpg?1714888750",87648,"Friendly Grow",15990,"Nectar Collector de Silicona Planta Cartoon","https://cdnx.jumpseller.com/friendly-grow/image/74508098/SNC-23.png?1773243012",1.25
0.40,Pipas,,,37494,"Fumetas",15990,"Taza Pipa Alien - Celeste","https://cdnx.jumpseller.com/fumetas-store/image/19027347/WhatsApp-Image-2021-08-24-at-10.41.19-PM__1_.jpg?1655503477",87615,"Friendly Grow",5990,"Pipa de Silicona Alien 3 Eyes - Celeste","https://cdnx.jumpseller.com/friendly-grow/image/75850302/YDS0105_20_284_29.jpg?1776369414",2.67
0.40,Pipas,,,17911,"Astro Growshop",9990,"Pipa Silicona Hoja De Colores","https://cdnx.jumpseller.com/astrogrowshop/image/70601696/imagen_1_19342.webp?1765550759",88319,"Friendly Grow",5990,"Pipa Silicona Cartoon Colores - Rojo","https://cdnx.jumpseller.com/friendly-grow/image/74517255/SP-235.png?1773253520",1.67
0.40,Pipas,,,17911,"Astro Growshop",9990,"Pipa Silicona Hoja De Colores","https://cdnx.jumpseller.com/astrogrowshop/image/70601696/imagen_1_19342.webp?1765550759",88323,"Friendly Grow",5990,"Pipa Silicona Cartoon Colores - Morado","https://cdnx.jumpseller.com/friendly-grow/image/74517255/SP-235.png?1773253520",1.67
0.40,Pipas,,,17911,"Astro Growshop",9990,"Pipa Silicona Hoja De Colores","https://cdnx.jumpseller.com/astrogrowshop/image/70601696/imagen_1_19342.webp?1765550759",88317,"Friendly Grow",5990,"Pipa Silicona Cartoon Colores - Azul","https://cdnx.jumpseller.com/friendly-grow/image/74517255/SP-235.png?1773253520",1.67
0.40,Otros parafernalia,pulsar,,37462,"Fumetas",23990,"Pulsar Batería Cartridges 510 DL Centro - Negro","https://cdnx.jumpseller.com/fumetas-store/image/60121474/Pulsar_Bater_a_Cartridges_510_DL_Centro_negro.webp?1781900842",88360,"Friendly Grow",14990,"Vaporizador Bateria Alien Doteco Et500 Para Cartridges 510 - Negro","https://cdnx.jumpseller.com/friendly-grow/image/69166465/et500_20black-Photoroom.jpg?1768283597",1.60
0.40,Accesorios de extraccion,yocan,yocan,36608,"Fumetas",69990,"Yocan Vaporizador Vane - Negro","https://cdnx.jumpseller.com/fumetas-store/image/16953532/Vane-Black.jpg?1696523125",87650,"Friendly Grow",30990,"Vaporizador Para Hierbas Yocan Hit - Negro","https://cdnx.jumpseller.com/friendly-grow/image/69127454/1022.webp?1761748317",2.26
0.40,Accesorios de extraccion,yocan,yocan,87650,"Friendly Grow",30990,"Vaporizador Para Hierbas Yocan Hit - Negro","https://cdnx.jumpseller.com/friendly-grow/image/69127454/1022.webp?1761748317",31425,"Astro Growshop",65990,"VAPORIZADOR YOCAN HIT 2 - azul","https://cdnx.jumpseller.com/astrogrowshop/image/73159960/VAPORIZADOR_HIT_2_BLUEe.webp?1770739279",2.13
0.40,Accesorios de extraccion,yocan,yocan,87651,"Friendly Grow",30990,"Vaporizador Para Hierbas Yocan Hit - Plateado","https://cdnx.jumpseller.com/friendly-grow/image/69162093/Yocan_Hit_Vaporizer_Silver.webp?1761748317",31425,"Astro Growshop",65990,"VAPORIZADOR YOCAN HIT 2 - azul","https://cdnx.jumpseller.com/astrogrowshop/image/73159960/VAPORIZADOR_HIT_2_BLUEe.webp?1770739279",2.13
0.40,Accesorios de extraccion,yocan,yocan,87652,"Friendly Grow",30990,"Vaporizador Para Hierbas Yocan Hit - Dorado","https://cdnx.jumpseller.com/friendly-grow/image/69162092/Yocan_Hit_Vaporizer_Champagne.webp?1761748317",31425,"Astro Growshop",65990,"VAPORIZADOR YOCAN HIT 2 - azul","https://cdnx.jumpseller.com/astrogrowshop/image/73159960/VAPORIZADOR_HIT_2_BLUEe.webp?1770739279",2.13
