score;mismaMarca;ratio;offerId;offerPrice;offerTitle;productId;tiendasProducto;precioMinProducto;productName;tokensComunes;offerUrl
0.258;1;0.00;320;1800;"OCB Filtro Premium Slim Bolsa - GB The Green Brand";11046;2;0;"OCB Boquillas Filtro de Carbón Activado 50 uds.";"ocb filtro";"https://www.growbaratochile.cl/articulos-para-el-fumador/ocb-filtro-premium-slim-bolsa.html"
0.257;1;0.00;71008;225900;"Vaporizador Davinci IQ para nuestras flores";11024;2;0;"Vaporizador DaVinci IQ2";"vaporizador davinci";"https://www.growbaratochile.cl/descuento-todos/vaporizador-da-vinci-iq.html"
0.257;1;1.13;320;1800;"OCB Filtro Premium Slim Bolsa - GB The Green Brand";10851;2;1590;"OCB 3 Conos Pre-enrolados King Size Premium Slim";"ocb slim";"https://www.growbaratochile.cl/articulos-para-el-fumador/ocb-filtro-premium-slim-bolsa.html"
0.256;1;1.60;70905;319500;"Pax 3 vaporizador para marihuana y bho";10862;2;199990;"PAX Plus Starter Kit";"pax vaporizador";"https://www.growbaratochile.cl/vaporizadores/vaporizador-pax-3.html"
0.245;1;0.00;71053;1000;"Encendedor Clipper Animals - GB The Green Brand";10480;2;0;"Encendedor Clipper Metálico Deep Blue";"encendedor clipper";"https://www.growbaratochile.cl/encendedores-clipper/encendedor-clipper-animals.html"
0.243;1;0.00;3179;4900;"Spinner Carb Cap de Calvo Glass";10535;2;0;"Calvo Glass Phantom Rig 22cm";"calvo glass";"https://www.growbaratochile.cl/bho-extracciones/spinner-carb-cap-calvo-glass-.html"
0.241;1;0.00;11487;1000;"Encendedor Clipper Hippie - GB The Green Brand";10480;2;0;"Encendedor Clipper Metálico Deep Blue";"encendedor clipper";"https://www.growbaratochile.cl/encendedores-clipper/encendedor-clipper-hippie.html"
0.238;1;1.28;70905;319500;"Pax 3 vaporizador para marihuana y bho";10864;2;249990;"PAX Plus Complete Kit";"pax vaporizador";"https://www.growbaratochile.cl/vaporizadores/vaporizador-pax-3.html"
0.231;1;0.00;1443;1000;"Encendedor Clipper varios modelos disponibles";10480;2;0;"Encendedor Clipper Metálico Deep Blue";"encendedor clipper";"https://www.growbaratochile.cl/encendedores-clipper/encendedor-clipper.html"
0.231;1;6.99;71053;1000;"Encendedor Clipper Animals - GB The Green Brand";10748;3;6990;"Encendedor Clipper Metálico Matt Black";"encendedor clipper";"https://www.growbaratochile.cl/encendedores-clipper/encendedor-clipper-animals.html"
0.231;1;12.77;71226;76500;"Vaporizador Switch Airistech - GB The Green Brand";10887;2;5990;"Airistech Boquilla Nokiva";"vaporizador airistech";"https://www.growbaratochile.cl/vaporizadores/vaporizador-switch-airistech.html"
0.227;1;6.99;11487;1000;"Encendedor Clipper Hippie - GB The Green Brand";10748;3;6990;"Encendedor Clipper Metálico Matt Black";"encendedor clipper";"https://www.growbaratochile.cl/encendedores-clipper/encendedor-clipper-hippie.html"
0.227;1;0.00;71214;3600;"Calvo Glass Ruby Pearls para extracciones";10535;2;0;"Calvo Glass Phantom Rig 22cm";"calvo glass";"https://www.growbaratochile.cl/pipas-bongs-y-cachimbas/calvo-glass-ruby-pearls.html"
0.220;1;6.49;1443;1000;"Encendedor Clipper varios modelos disponibles";10481;2;6490;"Encendedor Clipper Metálico Green Gradient";"encendedor clipper";"https://www.growbaratochile.cl/encendedores-clipper/encendedor-clipper.html"
0.219;1;0.00;1406;1000;"Encendedor Clipper Bulldog Ámsterdam - GB The Green Brand";10480;2;0;"Encendedor Clipper Metálico Deep Blue";"encendedor clipper";"https://www.growbaratochile.cl/encendedores-clipper/encendedor-clipper-bulldog-amsterdam.html"
0.219;1;1.11;71151;7200;"Mallas Rosin 25, 90, 120 y 160 Micras Bonglab | Extracción Rosin";11008;2;7990;"Bonglab Papel Para Rosin Tradicional";"rosin bonglab";"https://www.growbaratochile.cl/cosecha-y-secado/-mallas-de-rosin-bonglab.html"
0.218;1;6.99;1443;1000;"Encendedor Clipper varios modelos disponibles";10748;3;6990;"Encendedor Clipper Metálico Matt Black";"encendedor clipper";"https://www.growbaratochile.cl/encendedores-clipper/encendedor-clipper.html"
0.208;1;0.00;3179;4900;"Spinner Carb Cap de Calvo Glass";10555;2;0;"Calvo Glass Insert Fondo Blanco";"calvo glass";"https://www.growbaratochile.cl/bho-extracciones/spinner-carb-cap-calvo-glass-.html"
0.207;1;6.99;1406;1000;"Encendedor Clipper Bulldog Ámsterdam - GB The Green Brand";10748;3;6990;"Encendedor Clipper Metálico Matt Black";"encendedor clipper";"https://www.growbaratochile.cl/encendedores-clipper/encendedor-clipper-bulldog-amsterdam.html"
0.207;1;4.12;542;11700;"Galaxy Stardust cenicero de metal";5733;2;2840;"CENICERO ASH HOLDER GLOW IN THE DARK - GALAXY";"galaxy cenicero";"https://www.growbaratochile.cl/articulos-para-el-fumador/galaxy-stardust.html"
0.206;1;0.00;147;9000;"Porta Pitos - Galaxy【guarda caños】en Growbarato Chile";10739;2;0;"Galaxy Case Contenedor Porta Joint";"porta galaxy";"https://www.growbaratochile.cl/articulos-para-el-fumador/porta-pitos-galaxy.html"
0.205;1;1.02;3179;4900;"Spinner Carb Cap de Calvo Glass";10323;3;4990;"Difusor Calvo Classic 18mm - 14mm - 14cm";"calvo glass";"https://www.growbaratochile.cl/bho-extracciones/spinner-carb-cap-calvo-glass-.html"
0.203;1;1.31;70855;19800;"Classic Ice de Bonglab - Gb The Green Brand";10212;2;25990;"Nectar Collector Tank 14Cm-Bonglab";"ice bonglab";"https://www.growbaratochile.cl/bonglab/classic-ice.html"
0.202;1;2.01;71009;20900;"Zippo Leaf Engraved【barato】en GB The Green Brand✅";10737;2;41990;"Encendedor Zippo Classic High Polish Green";"zippo green";"https://www.growbaratochile.cl/encendedores/zippo-leaf-engraved-.html"
0.199;1;1.37;71008;225900;"Vaporizador Davinci IQ para nuestras flores";10539;4;164990;"Vaporizador DaVinci IQC";"vaporizador davinci";"https://www.growbaratochile.cl/descuento-todos/vaporizador-da-vinci-iq.html"
0.196;1;0.00;1391;25500;"Moledor Cerámico Calvo Glass 63mm【con cierre de neodimio】";10535;2;0;"Calvo Glass Phantom Rig 22cm";"calvo glass";"https://www.growbaratochile.cl/moledores/moledor-ceramico-calvo-glass-63mm.html"
0.196;1;0.00;71214;3600;"Calvo Glass Ruby Pearls para extracciones";10555;2;0;"Calvo Glass Insert Fondo Blanco";"calvo glass";"https://www.growbaratochile.cl/pipas-bongs-y-cachimbas/calvo-glass-ruby-pearls.html"
0.193;1;1.39;71214;3600;"Calvo Glass Ruby Pearls para extracciones";10323;3;4990;"Difusor Calvo Classic 18mm - 14mm - 14cm";"calvo glass";"https://www.growbaratochile.cl/pipas-bongs-y-cachimbas/calvo-glass-ruby-pearls.html"
0.183;1;1.14;1420;17600;"Bong R2 Bonglab 17cm - Una experiencia de fumado excepcional";10209;2;19990;"BongLab Nectar Collector Mini 17cm";"bonglab 17cm";"https://www.growbaratochile.cl/bonglab/bong-r2-bonglab-17cm.html"
0.179;1;8.51;71226;76500;"Vaporizador Switch Airistech - GB The Green Brand";10886;3;8990;"Airistech Boquilla Glass Herbva 5G";"vaporizador airistech";"https://www.growbaratochile.cl/vaporizadores/vaporizador-switch-airistech.html"
0.176;1;1.11;71151;7200;"Mallas Rosin 25, 90, 120 y 160 Micras Bonglab | Extracción Rosin";10158;2;7990;"Purify Carbon Activado 120Gr-Bonglab";"120 bonglab";"https://www.growbaratochile.cl/cosecha-y-secado/-mallas-de-rosin-bonglab.html"
0.174;1;2.47;71226;76500;"Vaporizador Switch Airistech - GB The Green Brand";10992;3;30990;"Airistech Herbva 5G";"vaporizador airistech";"https://www.growbaratochile.cl/vaporizadores/vaporizador-switch-airistech.html"
0.172;1;0.00;1391;25500;"Moledor Cerámico Calvo Glass 63mm【con cierre de neodimio】";10555;2;0;"Calvo Glass Insert Fondo Blanco";"calvo glass";"https://www.growbaratochile.cl/moledores/moledor-ceramico-calvo-glass-63mm.html"
0.170;1;2.00;11585;18000;"PieceMaker Gear Kolt | Bong Flexible y Ergonómico";11086;2;35994;"PieceMaker Bong K9 Kannimals Silicona";"piecemaker bong";"https://www.growbaratochile.cl/bongs-de-silicona/piece-maker-gear-kolt.html"
0.167;1;1.01;71008;225900;"Vaporizador Davinci IQ para nuestras flores";9244;3;228743;"Vaporizador Da Vinci Iq3 (Onyx/Blue/Purple/Grey)";"vaporizador davinci";"https://www.growbaratochile.cl/descuento-todos/vaporizador-da-vinci-iq.html"
0.549;0;1.35;70896;10800;"Malla SCROG Kanovi 14x14 cm";10778;2;7990;"Malla Scrog Kasvi";"malla scrog";"https://www.growbaratochile.cl/herramientas-accesorios/malla-scrog-14-x-14-cm.html"
0.530;0;1.86;11425;13400;"Papelillos de oro 24K y cáñamo industrial";10997;2;24990;"Shine 2 Papelillos de Oro 24K 1 1/4";"papelillos oro 24k";"https://www.growbaratochile.cl/papelillos/papelillos-de-oro-24k.html"
0.529;0;2.11;559;4500;"Boquillas de filtro de carbón activo Konik 6mm ActiTube";10301;2;9490;"Boquillas Carbón Activo Calvo Black 6mm 50 Uds.";"boquillas filtro carbon activo 6mm";"https://www.growbaratochile.cl/articulos-para-el-fumador/filtro-de-carbon-activo-6mm-actitube.html"
0.506;0;1.58;70932;12600;"Malla SCROG 7x7 Cm | GB The Green Brand";10778;2;7990;"Malla Scrog Kasvi";"malla scrog";"https://www.growbaratochile.cl/herramientas-accesorios/malla-scrog-7x7-cm.html"
