score;mismaMarca;ratio;offerId;offerPrice;offerTitle;productId;tiendasProducto;precioMinProducto;productName;tokensComunes;offerUrl
0.375;0;2.77;31042;9990;"Moledor Aluminio 4 Partes 50MM Bt - Plata";5515;3;3600;"Moledor Metálico Lion Rolling Circus - 2 Partes";"moledor partes 50mm";"https://astrogrowshop.cl/moledor-aluminio-4-partes-50mm-bt?variant=Plata"
0.372;0;1.25;11877;3990;"Difusor 14Mm-Bonglab";10323;3;4990;"Difusor Calvo Classic 18mm - 14mm - 14cm";"difusor 14mm";"https://astrogrowshop.cl/difusor-14mm-bonglab"
0.371;0;1.11;31591;8990;"Glass Cleaner Brillo (30ml, 250ml, 500ml) -Bonglab - 500 ml";9236;1;9990;"Mr Pipe Cleaner 500 ML";"cleaner 500";"https://astrogrowshop.cl/glass-cleaner-brillo-bonglab?variant=500%20ml"
0.371;0;1.11;77487;8990;"Glass Cleaner Brillo (30ml, 250ml, 500ml) -Bonglab - 500 ML";9236;1;9990;"Mr Pipe Cleaner 500 ML";"cleaner 500";"https://astrogrowshop.cl/glass-cleaner-brillo-bonglab?variant=500%20ML"
0.371;0;1.01;31041;9990;"Moledor Aluminio 4 Partes 50MM Bt - Dorado";6567;3;10100;"Moledor Bulldog Ámsterdam Metálico Silver 4 Partes";"moledor partes 50mm";"https://astrogrowshop.cl/moledor-aluminio-4-partes-50mm-bt?variant=Dorado"
0.370;0;0.00;12601;290;"Cono Pre Roll Pink King Size Box Und- Blazy Susan";11045;2;0;"Shine 24K Cono de Oro King Size";"cono king size";"https://astrogrowshop.cl/cono-pre-roll-pink-king-size-box-und-blazy-susan"
0.369;0;2.07;32430;2990;"Quemador Bong Cuerno Macho 14Mm - Naranjo";10261;3;6200;"Calvo Glass Quemador Perlas - Macho 14mm";"quemador macho 14mm";"https://astrogrowshop.cl/quemador-bong-cuerno-macho-14mm?variant=Naranjo"
0.367;0;1.23;18001;9990;"Summer Pack Pin Ed. Limitada-Bonglab X Hightrip";10473;2;8091;"Hightrip Pin Siempre 420";"pin hightrip";"https://astrogrowshop.cl/summer-pack-pin-ed-limitada-bonglab-x-hightrip"
0.367;0;1.01;31042;9990;"Moledor Aluminio 4 Partes 50MM Bt - Plata";6567;3;10100;"Moledor Bulldog Ámsterdam Metálico Silver 4 Partes";"moledor partes 50mm";"https://astrogrowshop.cl/moledor-aluminio-4-partes-50mm-bt?variant=Plata"
0.367;0;1.40;78137;6990;"Difusor Logo Magenta 14Mm -Bonglab (14Cm/12Cm) - 14 CM";10323;3;4990;"Difusor Calvo Classic 18mm - 14mm - 14cm";"difusor 14mm 14cm";"https://astrogrowshop.cl/difusor-logo-magenta-14mm-bonglab?variant=14%20CM"
0.362;0;1.23;12492;9990;"Highping Pin Ed. Limitada-Bonglab X Hightrip";10473;2;8091;"Hightrip Pin Siempre 420";"pin hightrip";"https://astrogrowshop.cl/highping-pin-ed-limitada-bonglab-x-hightrip"
0.358;0;1.23;12454;9990;"Smoking Board Pin Ed. Limitada-Bonglab X Hightrip";10495;2;8091;"Hightrip Pin Bongazo";"pin hightrip";"https://astrogrowshop.cl/smoking-board-pin-ed-limitada-bonglab-x-hightrip"
0.357;0;1.05;79079;1790;"Cenicero Portatil -Ozeta - BLACK";10335;3;1700;"Cenicero Metálico Bulldog";"cenicero black";"https://astrogrowshop.cl/cenicero-portatil-ozeta?variant=BLACK"
0.354;0;2.36;12228;3990;"Conos Pre Roll King Size Pack 3U-Blazy Susan";5714;4;1690;"OCB 3 Conos Pre-enrolados King Size Virgin Slim";"conos pre king size 3u";"https://astrogrowshop.cl/conos-pre-roll-king-size-pack-3u-blazy-susan"
0.353;0;2.77;31043;9990;"Moledor Aluminio 4 Partes 50MM Bt - LIGHT BLACK";5515;3;3600;"Moledor Metálico Lion Rolling Circus - 2 Partes";"moledor partes 50mm";"https://astrogrowshop.cl/moledor-aluminio-4-partes-50mm-bt?variant=LIGHT%20BLACK"
0.353;0;1.23;12449;9990;"Pool Party Pin Ed. Limitada-Bonglab X Hightrip";10495;2;8091;"Hightrip Pin Bongazo";"pin hightrip";"https://astrogrowshop.cl/pool-party-pin-ed-limitada-bonglab-x-hightrip"
0.346;0;1.01;31043;9990;"Moledor Aluminio 4 Partes 50MM Bt - LIGHT BLACK";6567;3;10100;"Moledor Bulldog Ámsterdam Metálico Silver 4 Partes";"moledor partes 50mm";"https://astrogrowshop.cl/moledor-aluminio-4-partes-50mm-bt?variant=LIGHT%20BLACK"
0.345;0;1.84;77162;34990;"Medidor 3 En 1 Tds/Ec/Temp Waterproof Analitycs Instruments";10788;2;18991;"Medidor de pH Kasvi Instruments";"medidor instruments";"https://astrogrowshop.cl/medidor-3-en-1-tdsectemp-waterproof-analitycs-instruments"
0.341;0;2.31;77826;990;"BULLDOG PAPELILLOS ECO HEMP CAÑAMO ORGANICO 1/14";10356;2;2290;"OCB Rolls Cañamo Orgánico Slim";"papelillos canamo organico";"https://astrogrowshop.cl/bulldog-papelillos-eco-hemp-canamo-organico-114"
0.339;0;1.11;77826;990;"BULLDOG PAPELILLOS ECO HEMP CAÑAMO ORGANICO 1/14";10875;2;893;"Papelillos Vibes Cáñamo 1 1/4";"papelillos canamo";"https://astrogrowshop.cl/bulldog-papelillos-eco-hemp-canamo-organico-114"
0.338;0;10.31;12601;290;"Cono Pre Roll Pink King Size Box Und- Blazy Susan";5710;2;2990;"Futurola x Mike Tyson 3 Conos Pre-enrolados King Size";"cono pre king size";"https://astrogrowshop.cl/cono-pre-roll-pink-king-size-box-und-blazy-susan"
0.337;0;17.99;2618;42990;"Filtro De Carbón Activado-Kasvi";10347;2;2390;"Gizeh Filtro Carbón Activo Coconut 6mm";"filtro carbon activado";"https://astrogrowshop.cl/filtro-de-carbon-activado-kasvi"
0.336;0;1.55;32429;3990;"Quemador Bong Cuerno Macho 14Mm - LIGHT BLUE";10261;3;6200;"Calvo Glass Quemador Perlas - Macho 14mm";"quemador macho 14mm";"https://astrogrowshop.cl/quemador-bong-cuerno-macho-14mm?variant=LIGHT%20BLUE"
0.333;0;1.57;56953;10990;"Bateria tipo A Brass Knuckle - Morado";11021;2;6990;"Brass Knuckles Batería 900mAh USB-C";"bateria tipo brass morado";"https://astrogrowshop.cl/bateria-brass-knuckle?variant=Morado"
0.332;0;3.00;2653;11990;"Moledor Aluminio 4 Partes 40Mm Bt";11039;2;35990;"Pulsar King Kut Moledor Eléctrico 40mm";"moledor 40mm";"https://astrogrowshop.cl/moledor-aluminio-4-partes-40mm-bt"
0.331;0;1.14;12519;3990;"Quemador Macho 14Mm";5751;3;3490;"Calvo Glass Quemador Pyrex - Macho 14mm";"quemador macho 14mm";"https://astrogrowshop.cl/quemador-macho-14mm-1"
0.331;0;1.60;12228;3990;"Conos Pre Roll King Size Pack 3U-Blazy Susan";10369;2;2490;"OCB Roll Kit Virgin King Size";"roll king size";"https://astrogrowshop.cl/conos-pre-roll-king-size-pack-3u-blazy-susan"
0.328;0;1.23;12454;9990;"Smoking Board Pin Ed. Limitada-Bonglab X Hightrip";10473;2;8091;"Hightrip Pin Siempre 420";"pin hightrip";"https://astrogrowshop.cl/smoking-board-pin-ed-limitada-bonglab-x-hightrip"
0.324;0;1.55;12577;3990;"Quemador Macho 18Mm";10261;3;6200;"Calvo Glass Quemador Perlas - Macho 14mm";"quemador macho";"https://astrogrowshop.cl/quemador-macho-18mm"
0.323;0;1.23;12449;9990;"Pool Party Pin Ed. Limitada-Bonglab X Hightrip";10473;2;8091;"Hightrip Pin Siempre 420";"pin hightrip";"https://astrogrowshop.cl/pool-party-pin-ed-limitada-bonglab-x-hightrip"
0.323;0;1.57;56950;10990;"Bateria tipo A Brass Knuckle - Negro";11021;2;6990;"Brass Knuckles Batería 900mAh USB-C";"bateria tipo brass negro";"https://astrogrowshop.cl/bateria-brass-knuckle?variant=Negro"
0.321;0;11.37;18074;2990;"Encendedor Classic Rubber Variedades";10429;2;33990;"Encendedor Zippo Classic Orange Matte";"encendedor classic";"https://astrogrowshop.cl/encendedor-classic-rubber-variedades"
0.321;0;1.14;31548;3990;"Quemador Macho 18Mm - Morado";5751;3;3490;"Calvo Glass Quemador Pyrex - Macho 14mm";"quemador macho morado";"https://astrogrowshop.cl/quemador-macho-18mm?variant=Morado"
0.318;0;1.46;31590;6990;"Glass Cleaner Brillo (30ml, 250ml, 500ml) -Bonglab - 250 ml";10252;3;4800;"Thievery Super Dab Cleaner 250ml";"cleaner 250ml 250";"https://astrogrowshop.cl/glass-cleaner-brillo-bonglab?variant=250%20ml"
0.318;0;1.46;77486;6990;"Glass Cleaner Brillo (30ml, 250ml, 500ml) -Bonglab - 250 ML";10252;3;4800;"Thievery Super Dab Cleaner 250ml";"cleaner 250ml 250";"https://astrogrowshop.cl/glass-cleaner-brillo-bonglab?variant=250%20ML"
0.316;0;1.09;12332;490;"Tips Filtro De Carton Amarillo Unidad-Soulblime";11002;2;450;"Khemo Tips Silver";"tips carton";"https://astrogrowshop.cl/tips-filtro-de-carton-amarillo-unidad-soulblime"
0.315;0;1.09;12333;490;"Tips Filtro De Carton Celeste Unidad-Soulblime";11002;2;450;"Khemo Tips Silver";"tips carton";"https://astrogrowshop.cl/tips-filtro-de-carton-celeste-unidad-soulblime"
0.314;0;4.50;31031;7990;"Moledor Aluminio 4 Partes 40Mm Bt - verde";11039;2;35990;"Pulsar King Kut Moledor Eléctrico 40mm";"moledor 40mm";"https://astrogrowshop.cl/moledor-aluminio-4-partes-40mm-bt?variant=verde"
0.313;0;4.50;31032;7990;"Moledor Aluminio 4 Partes 40Mm Bt - azul";11039;2;35990;"Pulsar King Kut Moledor Eléctrico 40mm";"moledor 40mm";"https://astrogrowshop.cl/moledor-aluminio-4-partes-40mm-bt?variant=azul"
0.313;0;8.59;12601;290;"Cono Pre Roll Pink King Size Box Und- Blazy Susan";10369;2;2490;"OCB Roll Kit Virgin King Size";"roll king size";"https://astrogrowshop.cl/cono-pre-roll-pink-king-size-box-und-blazy-susan"
0.309;0;1.55;12576;3990;"Quemador Hembra 14Mm";10261;3;6200;"Calvo Glass Quemador Perlas - Macho 14mm";"quemador 14mm";"https://astrogrowshop.cl/quemador-hembra-14mm"
0.309;0;25.24;12312;24990;"MECHA OVILLO CAÑAMO ORGÁNICO 100MT-BONGLAB";10868;2;990;"RAW Organic Hemp 1 1/4";"canamo organico";"https://astrogrowshop.cl/mecha-ovillo-100mt-bonglab"
0.309;0;4.50;31030;7990;"Moledor Aluminio 4 Partes 40Mm Bt - Rosa";11039;2;35990;"Pulsar King Kut Moledor Eléctrico 40mm";"moledor 40mm";"https://astrogrowshop.cl/moledor-aluminio-4-partes-40mm-bt?variant=Rosa"
0.307;0;1.14;31540;3990;"Quemador Macho 18Mm - verde";5751;3;3490;"Calvo Glass Quemador Pyrex - Macho 14mm";"quemador macho verde";"https://astrogrowshop.cl/quemador-macho-18mm?variant=verde"
0.306;0;91.21;31752;217990;"Filtro De Carbón Activado-Kasvi - 250X600 MM";10347;2;2390;"Gizeh Filtro Carbón Activo Coconut 6mm";"filtro carbon activado";"https://astrogrowshop.cl/filtro-de-carbon-activado-kasvi?variant=250X600%20MM"
0.305;0;3.74;3688;5590;"Moledor 3 Partes Gris- Amsterdam";10188;2;20900;"Moledor Metálico Bulldog Swing Giratorio";"moledor amsterdam";"https://astrogrowshop.cl/moledor-3-partes-gris-amsterdam"
0.304;0;1.53;12633;690;"Tips OCB Virgen Cartón prepicado";11002;2;450;"Khemo Tips Silver";"tips carton";"https://astrogrowshop.cl/tips-ocb-virgin-und-ocb"
0.302;0;4.50;31035;7990;"Moledor Aluminio 4 Partes 40Mm Bt - Dorado";11039;2;35990;"Pulsar King Kut Moledor Eléctrico 40mm";"moledor 40mm";"https://astrogrowshop.cl/moledor-aluminio-4-partes-40mm-bt?variant=Dorado"
0.301;0;1.55;31540;3990;"Quemador Macho 18Mm - verde";10261;3;6200;"Calvo Glass Quemador Perlas - Macho 14mm";"quemador macho";"https://astrogrowshop.cl/quemador-macho-18mm?variant=verde"
0.301;0;1.55;31541;3990;"Quemador Macho 18Mm - azul";10261;3;6200;"Calvo Glass Quemador Perlas - Macho 14mm";"quemador macho";"https://astrogrowshop.cl/quemador-macho-18mm?variant=azul"
0.298;0;1.55;31548;3990;"Quemador Macho 18Mm - Morado";10261;3;6200;"Calvo Glass Quemador Perlas - Macho 14mm";"quemador macho";"https://astrogrowshop.cl/quemador-macho-18mm?variant=Morado"
0.295;0;1.55;31544;3990;"Quemador Macho 18Mm - Rosa";10261;3;6200;"Calvo Glass Quemador Perlas - Macho 14mm";"quemador macho";"https://astrogrowshop.cl/quemador-macho-18mm?variant=Rosa"
0.293;0;13.28;32123;3990;"Contenedor de Pyrex para Extractos 3 cm - Negro";10857;2;52990;"Yocan DYNO Nectar Collector Digital";"extractos negro";"https://astrogrowshop.cl/contenedor-de-pyrex-para-extractos-3-cm?variant=Negro"
0.289;0;1.55;31543;3990;"Quemador Macho 18Mm - AMBAR";10261;3;6200;"Calvo Glass Quemador Perlas - Macho 14mm";"quemador macho";"https://astrogrowshop.cl/quemador-macho-18mm?variant=AMBAR"
0.288;0;1.55;31546;3990;"Quemador Macho 18Mm - CLEAR";10261;3;6200;"Calvo Glass Quemador Perlas - Macho 14mm";"quemador macho";"https://astrogrowshop.cl/quemador-macho-18mm?variant=CLEAR"
0.288;0;4.38;79508;349990;"Puffco Peak Sapphire - Vaporizador E-Rig";10676;2;79990;"Hemper Space Fleet Puffco Peak Glass";"puffco peak";"https://astrogrowshop.cl/puffco-peak-sapphire-vaporizador-e-rig"
0.286;0;1.02;12332;490;"Tips Filtro De Carton Amarillo Unidad-Soulblime";5720;3;500;"Filtro de cartón OCB Virgin sin contaminantes";"filtro carton";"https://astrogrowshop.cl/tips-filtro-de-carton-amarillo-unidad-soulblime"
0.286;0;4.38;79509;349990;"Puffco Peak Zest - Vaporizador E-Rig";10676;2;79990;"Hemper Space Fleet Puffco Peak Glass";"puffco peak";"https://astrogrowshop.cl/puffco-peak-zest-vaporizador-e-rig"
0.286;0;0.00;31786;1000;"BLUNT HEMP WRAPS SABORES - SOULBLIME - FAVORITES";10996;2;0;"Shine 2 Blunt Wraps de Oro 24K";"blunt wraps";"https://astrogrowshop.cl/blunt-hemp-wraps-sabores-soulblime?variant=FAVORITES"
0.285;0;1.02;12333;490;"Tips Filtro De Carton Celeste Unidad-Soulblime";5720;3;500;"Filtro de cartón OCB Virgin sin contaminantes";"filtro carton";"https://astrogrowshop.cl/tips-filtro-de-carton-celeste-unidad-soulblime"
0.283;0;1.99;31786;1000;"BLUNT HEMP WRAPS SABORES - SOULBLIME - FAVORITES";10557;2;1990;"G-Rollz Blunt Pre-Rolled Hemp Wrap x2";"blunt hemp sabores";"https://astrogrowshop.cl/blunt-hemp-wraps-sabores-soulblime?variant=FAVORITES"
0.282;0;3.92;79508;349990;"Puffco Peak Sapphire - Vaporizador E-Rig";10504;2;89271;"Hemper Trippy Shroom Puffco Peak Glass";"puffco peak";"https://astrogrowshop.cl/puffco-peak-sapphire-vaporizador-e-rig"
0.281;0;1.14;31545;3990;"Quemador Macho 18Mm - Verde azulado";5751;3;3490;"Calvo Glass Quemador Pyrex - Macho 14mm";"quemador macho verde";"https://astrogrowshop.cl/quemador-macho-18mm?variant=Verde%20azulado"
0.280;0;4.50;31037;7990;"Moledor Aluminio 4 Partes 40Mm Bt - LIGHT BLACK";11039;2;35990;"Pulsar King Kut Moledor Eléctrico 40mm";"moledor 40mm";"https://astrogrowshop.cl/moledor-aluminio-4-partes-40mm-bt?variant=LIGHT%20BLACK"
0.280;0;3.92;79509;349990;"Puffco Peak Zest - Vaporizador E-Rig";10504;2;89271;"Hemper Trippy Shroom Puffco Peak Glass";"puffco peak";"https://astrogrowshop.cl/puffco-peak-zest-vaporizador-e-rig"
0.275;0;1.00;12255;990;"Mecha de Cañamo Orgánico y cera de avejas 1 Mt-Bonglab";10868;2;990;"RAW Organic Hemp 1 1/4";"canamo organico";"https://astrogrowshop.cl/mecha-organica-1-mt-bonglab"
0.273;0;10.59;12332;490;"Tips Filtro De Carton Amarillo Unidad-Soulblime";10346;2;5190;"Hemper Glass Tips 7mm";"tips filtro";"https://astrogrowshop.cl/tips-filtro-de-carton-amarillo-unidad-soulblime"
0.272;0;5.89;77109;8990;"Nectar Collector de Vidrio con Punta de Titanio 9 cm – Rosado";10857;2;52990;"Yocan DYNO Nectar Collector Digital";"nectar collector";"https://astrogrowshop.cl/nectar-collector-de-vidrio-con-punta-de-titanio-9-cm-rosado"
0.271;0;10.59;12333;490;"Tips Filtro De Carton Celeste Unidad-Soulblime";10346;2;5190;"Hemper Glass Tips 7mm";"tips filtro";"https://astrogrowshop.cl/tips-filtro-de-carton-celeste-unidad-soulblime"
0.271;0;1.99;31787;1000;"BLUNT HEMP WRAPS SABORES - SOULBLIME - SWEET VIBES";10557;2;1990;"G-Rollz Blunt Pre-Rolled Hemp Wrap x2";"blunt hemp sabores";"https://astrogrowshop.cl/blunt-hemp-wraps-sabores-soulblime?variant=SWEET%20VIBES"
0.269;0;0.00;31787;1000;"BLUNT HEMP WRAPS SABORES - SOULBLIME - SWEET VIBES";10996;2;0;"Shine 2 Blunt Wraps de Oro 24K";"blunt wraps";"https://astrogrowshop.cl/blunt-hemp-wraps-sabores-soulblime?variant=SWEET%20VIBES"
0.268;0;2.61;12631;6990;"Set Terp Balls Para Banger Slurper Ruby Eye";10313;2;18261;"Calvo Glass Banger Full Weld Thin Slurper - Macho 14mm";"banger slurper";"https://astrogrowshop.cl/set-terp-balls-para-banger-slurper-ruby-eye"
0.267;0;6.67;18172;499990;"Vaporizador Extractos New Proxy -Puffco";10867;2;74990;"Pulsar APX Volt V3";"vaporizador extractos";"https://astrogrowshop.cl/vaporizador-extractos-new-proxy-puffco"
0.267;0;1.57;56952;10990;"Bateria tipo A Brass Knuckle - Verde";11021;2;6990;"Brass Knuckles Batería 900mAh USB-C";"bateria tipo brass";"https://astrogrowshop.cl/bateria-brass-knuckle?variant=Verde"
0.267;0;4.40;77109;8990;"Nectar Collector de Vidrio con Punta de Titanio 9 cm – Rosado";10451;2;39591;"Hemper Vapor Station Bubbler + Nectar Collector";"nectar collector";"https://astrogrowshop.cl/nectar-collector-de-vidrio-con-punta-de-titanio-9-cm-rosado"
0.267;0;1.55;31545;3990;"Quemador Macho 18Mm - Verde azulado";10261;3;6200;"Calvo Glass Quemador Perlas - Macho 14mm";"quemador macho";"https://astrogrowshop.cl/quemador-macho-18mm?variant=Verde%20azulado"
0.265;0;1.55;3688;5590;"Moledor 3 Partes Gris- Amsterdam";5515;3;3600;"Moledor Metálico Lion Rolling Circus - 2 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-3-partes-gris-amsterdam"
0.264;0;1.99;31788;1000;"BLUNT HEMP WRAPS SABORES - SOULBLIME - TROPICAL SUMMER";10557;2;1990;"G-Rollz Blunt Pre-Rolled Hemp Wrap x2";"blunt hemp sabores";"https://astrogrowshop.cl/blunt-hemp-wraps-sabores-soulblime?variant=TROPICAL%20SUMMER"
0.263;0;1.24;12167;4990;"ADAPTADOR MACHO A HEMBRA 14MM- Bonglab";10261;3;6200;"Calvo Glass Quemador Perlas - Macho 14mm";"macho 14mm";"https://astrogrowshop.cl/adaptador-macho-a-hembra-14mm-bonglab"
0.261;0;4.58;12519;3990;"Quemador Macho 14Mm";10313;2;18261;"Calvo Glass Banger Full Weld Thin Slurper - Macho 14mm";"macho 14mm";"https://astrogrowshop.cl/quemador-macho-14mm-1"
0.259;0;0.00;31788;1000;"BLUNT HEMP WRAPS SABORES - SOULBLIME - TROPICAL SUMMER";10996;2;0;"Shine 2 Blunt Wraps de Oro 24K";"blunt wraps";"https://astrogrowshop.cl/blunt-hemp-wraps-sabores-soulblime?variant=TROPICAL%20SUMMER"
0.259;0;1.50;31591;8990;"Glass Cleaner Brillo (30ml, 250ml, 500ml) -Bonglab - 500 ml";10245;1;5990;"Mr Pipe Cleaner 250 ML";"cleaner 250ml";"https://astrogrowshop.cl/glass-cleaner-brillo-bonglab?variant=500%20ml"
0.259;0;1.50;77487;8990;"Glass Cleaner Brillo (30ml, 250ml, 500ml) -Bonglab - 500 ML";10245;1;5990;"Mr Pipe Cleaner 250 ML";"cleaner 250ml";"https://astrogrowshop.cl/glass-cleaner-brillo-bonglab?variant=500%20ML"
0.259;0;8.52;4714;3990;"Moledor Contenedor Plastico Portatil";11040;2;33990;"Pulsar Moledor Contenedor Wax/Hierba 61mm";"moledor contenedor";"https://astrogrowshop.cl/moledor-contenedor-plastico-portatil"
0.258;0;2.52;32146;2490;"SMOKING FILTRO SLIM BROWN 120 UNI";5719;2;990;"Filtros Gizeh Slim Rojo con pegamento (120+30) 6mm";"filtro slim 120";"https://astrogrowshop.cl/smoking-filtro-slim-brown-120-uni"
0.258;0;2.41;748;1990;"Guantes Para Limpieza X3- Thievery";10252;3;4800;"Thievery Super Dab Cleaner 250ml";"limpieza thievery";"https://astrogrowshop.cl/guantes-para-limpieza-x3-thievery"
0.257;0;0.00;32770;34990;"Filtro Personal Pro II -Sploofy - Negro";10540;2;0;"Hemper Smoke Fiends Blaze The Cactus Filtro Personal";"filtro personal";"https://astrogrowshop.cl/filtro-personal-pro-ii-sploofy?variant=Negro"
0.257;0;1.57;56958;10990;"Bateria tipo A Brass Knuckle - WOOD";11021;2;6990;"Brass Knuckles Batería 900mAh USB-C";"bateria tipo brass";"https://astrogrowshop.cl/bateria-brass-knuckle?variant=WOOD"
0.256;0;5.00;2655;17990;"Moledor Aluminio 4 Partes 63Mm Bt";5515;3;3600;"Moledor Metálico Lion Rolling Circus - 2 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt"
0.256;0;2.88;32909;215990;"Vaporizador para extractos Roam -G Pen - COOKIES";10867;2;74990;"Pulsar APX Volt V3";"vaporizador extractos";"https://astrogrowshop.cl/vaporizador-roam-g-pen?variant=COOKIES"
0.256;0;1.81;32791;1990;"ROLLED TIPS X25 - OCB";10053;3;1100;"RAW Connoisseur 1.1/4+ Tips de RAW para armar";"rolled tips";"https://astrogrowshop.cl/rolled-tips-x25-ocb"
0.255;0;0.00;78884;29990;"Filtro Personal Pro II -Sploofy - BLACK";10540;2;0;"Hemper Smoke Fiends Blaze The Cactus Filtro Personal";"filtro personal";"https://astrogrowshop.cl/filtro-personal-pro-ii-sploofy?variant=BLACK"
0.255;0;1.93;17142;2490;"Glass Cleaner Limpiador-Bonglab";10252;3;4800;"Thievery Super Dab Cleaner 250ml";"cleaner limpiador";"https://astrogrowshop.cl/glass-cleaner-limpiador-bonglab"
0.254;0;2.04;12635;152990;"Vaporizador para extractos Connect Cookies-G Pen";10867;2;74990;"Pulsar APX Volt V3";"vaporizador extractos";"https://astrogrowshop.cl/vaporizador-connect-cookies-g-pen"
0.252;0;10.91;12312;24990;"MECHA OVILLO CAÑAMO ORGÁNICO 100MT-BONGLAB";10356;2;2290;"OCB Rolls Cañamo Orgánico Slim";"canamo organico";"https://astrogrowshop.cl/mecha-ovillo-100mt-bonglab"
0.251;0;4.77;18043;1990;"Pipa Silicona Guitarra";5494;3;9500;"PMG Pipa Kazili 12cm";"pipa silicona";"https://astrogrowshop.cl/pipa-silicona-guitarra"
0.251;0;1.30;33168;1490;"TENNESIE Filtros Tennesie regular long";10286;2;1150;"Filtro Gizeh XXL Slim con Pegamento 6x23mm (100u)";"filtros long";"https://astrogrowshop.cl/tennesie-filtros-tennesie-regular-long"
0.250;0;1.78;2655;17990;"Moledor Aluminio 4 Partes 63Mm Bt";6567;3;10100;"Moledor Bulldog Ámsterdam Metálico Silver 4 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt"
0.248;0;1.25;31546;3990;"Quemador Macho 18Mm - CLEAR";10322;3;4990;"Difusor Calvo Classic 18mm - 14mm - 10cm";"18mm clear";"https://astrogrowshop.cl/quemador-macho-18mm?variant=CLEAR"
0.247;0;3.33;2653;11990;"Moledor Aluminio 4 Partes 40Mm Bt";5515;3;3600;"Moledor Metálico Lion Rolling Circus - 2 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-40mm-bt"
0.246;0;6.52;32428;2990;"Quemador Bong Cuerno Macho 14Mm - Amarillo";10223;2;19493;"Calvo Glass Bee Rig Lite 19cm";"bong amarillo";"https://astrogrowshop.cl/quemador-bong-cuerno-macho-14mm?variant=Amarillo"
0.246;0;9.44;18172;499990;"Vaporizador Extractos New Proxy -Puffco";10857;2;52990;"Yocan DYNO Nectar Collector Digital";"vaporizador extractos";"https://astrogrowshop.cl/vaporizador-extractos-new-proxy-puffco"
0.245;0;0.00;32771;29990;"Filtro Personal Pro II -Sploofy - AQUA";10540;2;0;"Hemper Smoke Fiends Blaze The Cactus Filtro Personal";"filtro personal";"https://astrogrowshop.cl/filtro-personal-pro-ii-sploofy?variant=AQUA"
0.245;0;2.25;2655;17990;"Moledor Aluminio 4 Partes 63Mm Bt";6471;2;7990;"Moledor Bulldog 40mm 1 piso";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt"
0.243;0;3.61;31046;12990;"Moledor Aluminio 4 Partes 63Mm Bt - verde";5515;3;3600;"Moledor Metálico Lion Rolling Circus - 2 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=verde"
0.243;0;8.52;31235;3990;"Moledor Contenedor Plastico Portatil - Negro";11040;2;33990;"Pulsar Moledor Contenedor Wax/Hierba 61mm";"moledor contenedor";"https://astrogrowshop.cl/moledor-contenedor-plastico-portatil?variant=Negro"
0.243;0;3.61;31047;12990;"Moledor Aluminio 4 Partes 63Mm Bt - azul";5515;3;3600;"Moledor Metálico Lion Rolling Circus - 2 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=azul"
0.242;0;8.52;31237;3990;"Moledor Contenedor Plastico Portatil - verde";11040;2;33990;"Pulsar Moledor Contenedor Wax/Hierba 61mm";"moledor contenedor";"https://astrogrowshop.cl/moledor-contenedor-plastico-portatil?variant=verde"
0.242;0;1.88;2654;14990;"Moledor Aluminio 4 Partes 50MM Bt";6471;2;7990;"Moledor Bulldog 40mm 1 piso";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-50mm-bt"
0.242;0;8.52;31238;3990;"Moledor Contenedor Plastico Portatil - azul";11040;2;33990;"Pulsar Moledor Contenedor Wax/Hierba 61mm";"moledor contenedor";"https://astrogrowshop.cl/moledor-contenedor-plastico-portatil?variant=azul"
0.242;0;6.88;31831;549990;"New Peak Pro (Color a elección)-Puffco - Dessert";10676;2;79990;"Hemper Space Fleet Puffco Peak Glass";"peak puffco";"https://astrogrowshop.cl/new-peak-pro-pearl-puffco?variant=Dessert"
0.241;0;3.61;31049;12990;"Moledor Aluminio 4 Partes 63Mm Bt - Morado";5515;3;3600;"Moledor Metálico Lion Rolling Circus - 2 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=Morado"
0.240;0;1.58;99525;2840;"CENICERO ASH HOLDER GLOW IN THE DARK - GALAXY";10237;2;4490;"Zengaz Encendedor Soplete ZL-3 Love";"glow in dark";"https://astrogrowshop.cl/cenicero-ash-holder-glow-in-the-dark-galaxy-2"
0.240;0;1.58;90552;2840;"CENICERO ASH HOLDER GLOW IN THE DARK - GALAXY";10237;2;4490;"Zengaz Encendedor Soplete ZL-3 Love";"glow in dark";"https://astrogrowshop.cl/cenicero-ash-holder-glow-in-the-dark-galaxy-1"
