sim,category,brandKeyA,brandKeyB,idA,storeA,priceA,titleA,imgA,idB,storeB,priceB,titleB,imgB,priceRatio
0.44,Otros parafernalia,raw,raw,15878,"Piranha",39992,"Anillo RAW Black Smoker Ring (Talla 9/Talla 10) | PIRANHA","https://piranha.cl/17752-thickbox_default/anillo-raw-black-smoker-ring.jpg",36522,"Fumetas",49990,"Raw Gold Smoker Ring - 10","https://cdnx.jumpseller.com/fumetas-store/image/33805613/apparel_ring_gold-1-anilloraw.png?1680655716",1.25
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31271,"Astro Growshop",6990,"Quemador Bowl Chico Hembra 14 Mm -Bonglab - verde","https://cdnx.jumpseller.com/astrogrowshop/image/74868875/imagen_1_26211.webp?1773937607",33969,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Verde","https://cdnx.jumpseller.com/fumetas-store/image/26643497/quemador-hembra-14mm-bonglab.jpg?1661575751",1.00
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31271,"Astro Growshop",6990,"Quemador Bowl Chico Hembra 14 Mm -Bonglab - verde","https://cdnx.jumpseller.com/astrogrowshop/image/74868875/imagen_1_26211.webp?1773937607",34053,"Fumetas",4990,"Bonglab Quemador Hembra 14mm - Verde","https://cdnx.jumpseller.com/fumetas-store/image/21810207/BongLab-Quemador-Hembra-14mm-Green.jpg?1658339453",1.40
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31272,"Astro Growshop",4990,"Quemador Bowl Chico Hembra 14 Mm -Bonglab - Ámbar","https://cdnx.jumpseller.com/astrogrowshop/image/74868876/imagen_1_26213.webp?1773937608",34052,"Fumetas",4990,"Bonglab Quemador Hembra 14mm - Ambar","https://cdnx.jumpseller.com/fumetas-store/image/21810208/BongLab-Quemador-Hembra-14mm-Ambar.jpg?1658339453",1.00
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31282,"Astro Growshop",4990,"Quemador Bowl Chico Hembra 14Mm - Bonglab - azul","https://cdnx.jumpseller.com/astrogrowshop/image/72537894/QUEMADOR-BOWL-CHICA-HEMBRA-18.webp?1769788384",33859,"Fumetas",5990,"Bonglab Quemador con rejilla - Macho 14mm - Azul","https://cdnx.jumpseller.com/fumetas-store/image/21810465/BongLab-CRejilla-Blue.jpg?1715461503",1.20
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31282,"Astro Growshop",4990,"Quemador Bowl Chico Hembra 14Mm - Bonglab - azul","https://cdnx.jumpseller.com/astrogrowshop/image/72537894/QUEMADOR-BOWL-CHICA-HEMBRA-18.webp?1769788384",33971,"Fumetas",5990,"BongLab Quemador HoneyComb Macho 14mm - Azul","https://cdnx.jumpseller.com/fumetas-store/image/34403135/Quemador-HoneyComb-Macho-14mm-Blue.webp?1682303050",1.20
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31283,"Astro Growshop",4990,"Quemador Bowl Chico Hembra 14Mm - Bonglab - Azul oscuro","https://cdnx.jumpseller.com/astrogrowshop/image/72537894/QUEMADOR-BOWL-CHICA-HEMBRA-18.webp?1769788384",33966,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Negro","https://cdnx.jumpseller.com/fumetas-store/image/26643500/quemador-hembra-14mm-bonglab_NEGRO.jpg?1661575751",1.40
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31283,"Astro Growshop",4990,"Quemador Bowl Chico Hembra 14Mm - Bonglab - Azul oscuro","https://cdnx.jumpseller.com/astrogrowshop/image/72537894/QUEMADOR-BOWL-CHICA-HEMBRA-18.webp?1769788384",33967,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Rosado","https://cdnx.jumpseller.com/fumetas-store/image/26643498/quemador-hembra-14mm-bonglab_PINK.jpg?1661575751",1.40
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31283,"Astro Growshop",4990,"Quemador Bowl Chico Hembra 14Mm - Bonglab - Azul oscuro","https://cdnx.jumpseller.com/astrogrowshop/image/72537894/QUEMADOR-BOWL-CHICA-HEMBRA-18.webp?1769788384",33968,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Morado","https://cdnx.jumpseller.com/fumetas-store/image/26643499/quemador-hembra-14mm-bonglab_PURPLE.jpg?1661575751",1.40
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31283,"Astro Growshop",4990,"Quemador Bowl Chico Hembra 14Mm - Bonglab - Azul oscuro","https://cdnx.jumpseller.com/astrogrowshop/image/72537894/QUEMADOR-BOWL-CHICA-HEMBRA-18.webp?1769788384",33969,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Verde","https://cdnx.jumpseller.com/fumetas-store/image/26643497/quemador-hembra-14mm-bonglab.jpg?1661575751",1.40
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31283,"Astro Growshop",4990,"Quemador Bowl Chico Hembra 14Mm - Bonglab - Azul oscuro","https://cdnx.jumpseller.com/astrogrowshop/image/72537894/QUEMADOR-BOWL-CHICA-HEMBRA-18.webp?1769788384",34052,"Fumetas",4990,"Bonglab Quemador Hembra 14mm - Ambar","https://cdnx.jumpseller.com/fumetas-store/image/21810208/BongLab-Quemador-Hembra-14mm-Ambar.jpg?1658339453",1.00
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31283,"Astro Growshop",4990,"Quemador Bowl Chico Hembra 14Mm - Bonglab - Azul oscuro","https://cdnx.jumpseller.com/astrogrowshop/image/72537894/QUEMADOR-BOWL-CHICA-HEMBRA-18.webp?1769788384",34053,"Fumetas",4990,"Bonglab Quemador Hembra 14mm - Verde","https://cdnx.jumpseller.com/fumetas-store/image/21810207/BongLab-Quemador-Hembra-14mm-Green.jpg?1658339453",1.00
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31285,"Astro Growshop",4990,"Quemador Bowl Chico Hembra 14Mm - Bonglab - Morado","https://cdnx.jumpseller.com/astrogrowshop/image/72537898/QUEMADOR-BOWL-CHICA-HEMBRA-18morado.webp?1769788384",33974,"Fumetas",5990,"BongLab Quemador HoneyComb Macho 14mm - Morado","https://cdnx.jumpseller.com/fumetas-store/image/34403132/Quemador-HoneyComb-Macho-14mm-Purple.webp?1682303050",1.20
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31287,"Astro Growshop",4990,"Quemador Bowl Chico Hembra 14Mm - Bonglab - Verde azulado","https://cdnx.jumpseller.com/astrogrowshop/image/72537903/QUEMADOR-BOWL-CHICA-HEMBRA-18-teal.webp?1769788384",33966,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Negro","https://cdnx.jumpseller.com/fumetas-store/image/26643500/quemador-hembra-14mm-bonglab_NEGRO.jpg?1661575751",1.40
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31287,"Astro Growshop",4990,"Quemador Bowl Chico Hembra 14Mm - Bonglab - Verde azulado","https://cdnx.jumpseller.com/astrogrowshop/image/72537903/QUEMADOR-BOWL-CHICA-HEMBRA-18-teal.webp?1769788384",33967,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Rosado","https://cdnx.jumpseller.com/fumetas-store/image/26643498/quemador-hembra-14mm-bonglab_PINK.jpg?1661575751",1.40
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31287,"Astro Growshop",4990,"Quemador Bowl Chico Hembra 14Mm - Bonglab - Verde azulado","https://cdnx.jumpseller.com/astrogrowshop/image/72537903/QUEMADOR-BOWL-CHICA-HEMBRA-18-teal.webp?1769788384",33968,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Morado","https://cdnx.jumpseller.com/fumetas-store/image/26643499/quemador-hembra-14mm-bonglab_PURPLE.jpg?1661575751",1.40
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31287,"Astro Growshop",4990,"Quemador Bowl Chico Hembra 14Mm - Bonglab - Verde azulado","https://cdnx.jumpseller.com/astrogrowshop/image/72537903/QUEMADOR-BOWL-CHICA-HEMBRA-18-teal.webp?1769788384",34052,"Fumetas",4990,"Bonglab Quemador Hembra 14mm - Ambar","https://cdnx.jumpseller.com/fumetas-store/image/21810208/BongLab-Quemador-Hembra-14mm-Ambar.jpg?1658339453",1.00
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31288,"Astro Growshop",4990,"Quemador Bowl Chico Hembra 14Mm - Bonglab - SMOKEY GRAY","https://cdnx.jumpseller.com/astrogrowshop/image/72545974/hermbra-144smoke-gre.png?1769788384",33966,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Negro","https://cdnx.jumpseller.com/fumetas-store/image/26643500/quemador-hembra-14mm-bonglab_NEGRO.jpg?1661575751",1.40
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31288,"Astro Growshop",4990,"Quemador Bowl Chico Hembra 14Mm - Bonglab - SMOKEY GRAY","https://cdnx.jumpseller.com/astrogrowshop/image/72545974/hermbra-144smoke-gre.png?1769788384",33967,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Rosado","https://cdnx.jumpseller.com/fumetas-store/image/26643498/quemador-hembra-14mm-bonglab_PINK.jpg?1661575751",1.40
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31288,"Astro Growshop",4990,"Quemador Bowl Chico Hembra 14Mm - Bonglab - SMOKEY GRAY","https://cdnx.jumpseller.com/astrogrowshop/image/72545974/hermbra-144smoke-gre.png?1769788384",33968,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Morado","https://cdnx.jumpseller.com/fumetas-store/image/26643499/quemador-hembra-14mm-bonglab_PURPLE.jpg?1661575751",1.40
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31288,"Astro Growshop",4990,"Quemador Bowl Chico Hembra 14Mm - Bonglab - SMOKEY GRAY","https://cdnx.jumpseller.com/astrogrowshop/image/72545974/hermbra-144smoke-gre.png?1769788384",33969,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Verde","https://cdnx.jumpseller.com/fumetas-store/image/26643497/quemador-hembra-14mm-bonglab.jpg?1661575751",1.40
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31288,"Astro Growshop",4990,"Quemador Bowl Chico Hembra 14Mm - Bonglab - SMOKEY GRAY","https://cdnx.jumpseller.com/astrogrowshop/image/72545974/hermbra-144smoke-gre.png?1769788384",34052,"Fumetas",4990,"Bonglab Quemador Hembra 14mm - Ambar","https://cdnx.jumpseller.com/fumetas-store/image/21810208/BongLab-Quemador-Hembra-14mm-Ambar.jpg?1658339453",1.00
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31288,"Astro Growshop",4990,"Quemador Bowl Chico Hembra 14Mm - Bonglab - SMOKEY GRAY","https://cdnx.jumpseller.com/astrogrowshop/image/72545974/hermbra-144smoke-gre.png?1769788384",34053,"Fumetas",4990,"Bonglab Quemador Hembra 14mm - Verde","https://cdnx.jumpseller.com/fumetas-store/image/21810207/BongLab-Quemador-Hembra-14mm-Green.jpg?1658339453",1.00
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31290,"Astro Growshop",3990,"Quemador Macho Simple 10 Mm - Bonglab - CLEAR","https://cdnx.jumpseller.com/astrogrowshop/image/72491820/quemador-macho-simple-clearmm-fr.webp?1769701355",34979,"Fumetas",3990,"Bonglab Quemador Simple Macho 10mm - Transparente","https://cdnx.jumpseller.com/fumetas-store/image/72685671/Quemador-simple-bonglab-macho-10mm-Transparente-.jpg?1770415507",1.00
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31290,"Astro Growshop",3990,"Quemador Macho Simple 10 Mm - Bonglab - CLEAR","https://cdnx.jumpseller.com/astrogrowshop/image/72491820/quemador-macho-simple-clearmm-fr.webp?1769701355",34980,"Fumetas",3990,"Bonglab Quemador Simple Macho 10mm - Negro","https://cdnx.jumpseller.com/fumetas-store/image/72881310/bonglab-quemador-10mm-negro.jpg?1770415508",1.00
0.44,Bongs,bonglab,bonglab,31304,"Astro Growshop",37990,"Classic Ice Pro-Bonglab - Negro","https://cdnx.jumpseller.com/astrogrowshop/image/70239014/imagen_1_25223.webp?1764343308",34689,"Fumetas",39990,"Bonglab K288 Classic Ice Pro 35cm - Clear Black","https://cdnx.jumpseller.com/fumetas-store/image/20783844/K288_Clear_Black.jpg?1781034299",1.05
0.44,Bongs,bonglab,bonglab,31306,"Astro Growshop",37990,"Classic Ice Pro-Bonglab - Rosa","https://cdnx.jumpseller.com/astrogrowshop/image/74868761/imagen_2_27844.webp?1773937551",34689,"Fumetas",39990,"Bonglab K288 Classic Ice Pro 35cm - Clear Black","https://cdnx.jumpseller.com/fumetas-store/image/20783844/K288_Clear_Black.jpg?1781034299",1.05
0.44,Repuestos para bongs y vaporizadores,bonglab,,31329,"Astro Growshop",6990,"Quemador Honeycomb Macho 14Mm -Bonglab - verde","https://cdnx.jumpseller.com/astrogrowshop/image/74868915/imagen_2_27158.webp?1773937616",37392,"Fumetas",11990,"Quemador Future Bowl Fumetas Macho 14mm - Verde","https://cdnx.jumpseller.com/fumetas-store/image/36907929/Fumetas-Future-Bowl-Green.webp?1708989390",1.72
0.44,Repuestos para bongs y vaporizadores,bonglab,bonglab,31337,"Astro Growshop",5990,"Quemador Perlas Macho 18 Mm -Bonglab - azul","https://cdnx.jumpseller.com/astrogrowshop/image/72477007/quemador-macho-simpleperla-azul.-frentejpg.webp?1769788277",33859,"Fumetas",5990,"Bonglab Quemador con rejilla - Macho 14mm - Azul","https://cdnx.jumpseller.com/fumetas-store/image/21810465/BongLab-CRejilla-Blue.jpg?1715461503",1.00
