sim,category,brandKeyA,brandKeyB,idA,storeA,priceA,titleA,imgA,idB,storeB,priceB,titleB,imgB,priceRatio
1.00,Repuestos para bongs y vaporizadores,bonglab,bonglab,31399,"Astro Growshop",4990,"Quemador Hembra 14Mm -Bonglab - Negro","https://cdnx.jumpseller.com/astrogrowshop/image/70329097/imagen_1_26371.webp?1764692049",33966,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Negro","https://cdnx.jumpseller.com/fumetas-store/image/26643500/quemador-hembra-14mm-bonglab_NEGRO.jpg?1661575751",1.40
1.00,Bongs,bonglab,bonglab,31726,"Astro Growshop",55990,"The Sheikh 42Cm -Bonglab - Morado","https://cdnx.jumpseller.com/astrogrowshop/image/74869284/imagen_1_26062.webp?1781787537",34962,"Fumetas",75990,"Bonglab Bong The Sheikh 42cm - Morado","https://cdnx.jumpseller.com/fumetas-store/image/21381122/SHEIKHPIRPLEOFI.jpg?1743439683",1.36
1.00,Accesorios de extraccion,,bonglab,72481,"Fumetas",11990,"Nectar Collector Full Kit","https://cdnx.jumpseller.com/fumetas-store/image/72558372/Nectar-Collector-Full-Kit.jpg?1769797250",77731,"Astro Growshop",10990,"Nectar Collector Full Kit","https://cdnx.jumpseller.com/astrogrowshop/image/72500404/NECTAR_COLLECTOR_FULL_KIT.webp?1769708796",1.09
1.00,Accesorios de extraccion,puffco,puffco,69333,"Kushbreak",349990,"Puffco Peak","https://cdnx.jumpseller.com/kushbreak-growshop/image/5410083/Puffco_vaporizador_rosin_wax_cannabis.png?1773964000",18193,"Astro Growshop",349990,"Vaporizador Peak-Puffco","https://cdnx.jumpseller.com/astrogrowshop/image/71343697/imagen_1_4869.webp?1767364750",1.00
1.00,Repuestos para bongs y vaporizadores,bonglab,bonglab,33979,"Fumetas",5990,"BongLab Quemador Honeycomb Macho 18mm - Azul","https://cdnx.jumpseller.com/fumetas-store/image/56174225/Quemador-HoneyComb-Macho-18mm-Azul-2.jpg?1770059032",31332,"Astro Growshop",6990,"Quemador Honeycomb Macho 18Mm-Bonglab - azul","https://cdnx.jumpseller.com/astrogrowshop/image/70178934/imagen_1_26753.webp?1764187329",1.17
1.00,Repuestos para bongs y vaporizadores,,,12450,"Astro Growshop",3990,"Quemador Bong Cuerno Macho 14Mm","https://cdnx.jumpseller.com/astrogrowshop/image/70132757/imagen_1_28250.webp?1764084659",69117,"Kushbreak",7990,"Quemador Cuerno 14mm macho","https://cdnx.jumpseller.com/kushbreak-growshop/image/18721892/cuerno-calipso.jpg?1679515263",2.00
1.00,Vaporizadores herbales,davinci,davinci,13315,"Fumetas",249990,"Vaporizador DaVinci IQ2","https://cdnx.jumpseller.com/fumetas-store/image/20782527/Davinci_IQ2_Negro.jpg?1657432772",69052,"Kushbreak",249990,"Vaporizador Davinci IQ2","https://cdnx.jumpseller.com/kushbreak-growshop/image/23156619/Vaporizador_Da_vinci_IQ_2_cannabis_medicinal.png?1679515266",1.00
1.00,Repuestos para bongs y vaporizadores,,,80206,"Piranha",4990,"Quemador Macho 14mm","https://piranha.cl/11963-thickbox_default/quemador-macho-14mm.jpg",69119,"Kushbreak",5990,"Quemador 14mm macho","https://cdnx.jumpseller.com/kushbreak-growshop/image/6528008/Quemador_macho_14mm_agarre_bong_cannabis.png?1679515229",1.20
1.00,Repuestos para bongs y vaporizadores,,,19339,"Fumetas",2990,"Quemador Verde - Macho 14mm","https://cdnx.jumpseller.com/fumetas-store/image/14770150/Quemador_14mm_verde_cono.jpg?1643318369",31518,"Astro Growshop",3990,"Quemador Macho 14Mm - verde","https://cdnx.jumpseller.com/astrogrowshop/image/72476871/VERDE-3.webp?1774890330",1.33
0.89,Otros parafernalia,cookies,cookies,13636,"Fumetas",20990,"Cookies Original Mint Socks White and Black - Calcetines Largos","https://cdnx.jumpseller.com/fumetas-store/image/58283552/original-mint-socks-white-and-black-cookies.jpg?1734057242",71041,"GrowBarato Chile",15900,"Calcetines Cookies Original Mint Socks Black & White | Calcetines Largos","https://www.growbaratochile.cl/6264-large_default/calcetines-con-diseno-original-logo-socks.jpg",1.32
0.89,Accesorios de extraccion,bonglab,bonglab,181,"Astro Growshop",8990,"Mallas de Rosin 25/90/120/160 Micras-Bonglab","https://cdnx.jumpseller.com/astrogrowshop/image/72848405/mallas_de_Rosin_bonglab_90_micras.webp?1770836740",71151,"GrowBarato Chile",7200,"Mallas Rosin 25, 90, 120 y 160 Micras Bonglab | Extracción Rosin","https://www.growbaratochile.cl/11173-large_default/-mallas-de-rosin-bonglab.jpg",1.25
0.89,Accesorios de extraccion,bonglab,bonglab,33014,"Astro Growshop",8990,"Mallas de Rosin 25/90/120/160 Micras-Bonglab - 120 micras","https://cdnx.jumpseller.com/astrogrowshop/image/73203363/mallas_de_Rosin_bonglab_120_micras.webp?1770836741",71151,"GrowBarato Chile",7200,"Mallas Rosin 25, 90, 120 y 160 Micras Bonglab | Extracción Rosin","https://www.growbaratochile.cl/11173-large_default/-mallas-de-rosin-bonglab.jpg",1.25
0.89,Otros parafernalia,cookies,cookies,71041,"GrowBarato Chile",15900,"Calcetines Cookies Original Mint Socks Black & White | Calcetines Largos","https://www.growbaratochile.cl/6264-large_default/calcetines-con-diseno-original-logo-socks.jpg",13634,"Fumetas",20990,"Cookies Original Mint Socks Black and White - Calcetines Largos","https://cdnx.jumpseller.com/fumetas-store/image/58283554/original-mint-socks-black-and-white-cookies.jpg?1734057242",1.32
0.89,Accesorios de extraccion,bonglab,bonglab,71151,"GrowBarato Chile",7200,"Mallas Rosin 25, 90, 120 y 160 Micras Bonglab | Extracción Rosin","https://www.growbaratochile.cl/11173-large_default/-mallas-de-rosin-bonglab.jpg",33013,"Astro Growshop",9990,"Mallas de Rosin 25/90/120/160 Micras-Bonglab - 160 micras","https://cdnx.jumpseller.com/astrogrowshop/image/73203361/mallas_de_Rosin_bonglab_160_micras_EN_USO.webp?1770836741",1.39
0.89,Accesorios de extraccion,bonglab,bonglab,71151,"GrowBarato Chile",7200,"Mallas Rosin 25, 90, 120 y 160 Micras Bonglab | Extracción Rosin","https://www.growbaratochile.cl/11173-large_default/-mallas-de-rosin-bonglab.jpg",33015,"Astro Growshop",8990,"Mallas de Rosin 25/90/120/160 Micras-Bonglab - 90 micras","https://cdnx.jumpseller.com/astrogrowshop/image/72848405/mallas_de_Rosin_bonglab_90_micras.webp?1770836740",1.25
0.89,Accesorios de extraccion,bonglab,bonglab,71151,"GrowBarato Chile",7200,"Mallas Rosin 25, 90, 120 y 160 Micras Bonglab | Extracción Rosin","https://www.growbaratochile.cl/11173-large_default/-mallas-de-rosin-bonglab.jpg",33016,"Astro Growshop",8990,"Mallas de Rosin 25/90/120/160 Micras-Bonglab - 25 micras","https://cdnx.jumpseller.com/astrogrowshop/image/73203364/mallas_de_Rosin_bonglab_25_micras.webp?1770836741",1.25
0.88,Repuestos para bongs y vaporizadores,calvo,calvo,34779,"Fumetas",6890,"Calvo Glass Quemador Perlas - Macho 18mm - Azul Oscuro","https://cdnx.jumpseller.com/fumetas-store/image/33022392/QPCG-B.jpg?1761926756",31347,"Astro Growshop",7990,"Quemador Perlas Macho 18Mm-Calvo Glass - azul","https://cdnx.jumpseller.com/astrogrowshop/image/70330017/imagen_1_15190.webp?1764694327",1.16
0.88,Vaporizadores electronicos,airis,airis,32079,"Astro Growshop",22990,"Vaporizador Airis Neo P8000 Kiwi Passion Fruit Guava 5%-Airistech","https://cdnx.jumpseller.com/astrogrowshop/image/70927182/imagen_1_23800.webp?1766500172",70904,"GrowBarato Chile",13500,"Airis Neo P8000 - Kiwi Passion Fruit Guava","https://www.growbaratochile.cl/8999-large_default/airis-neo-p8000-kiwi-passion-fruit-guava.jpg",1.70
0.83,Repuestos para bongs y vaporizadores,bonglab,,33971,"Fumetas",5990,"BongLab Quemador HoneyComb Macho 14mm - Azul","https://cdnx.jumpseller.com/fumetas-store/image/34403135/Quemador-HoneyComb-Macho-14mm-Blue.webp?1682303050",31496,"Astro Growshop",4990,"Quemador Honeycomb Macho 14Mm - azul","https://cdnx.jumpseller.com/astrogrowshop/image/72486776/Sin-honey-combn-18-sin-logo1.webp?1769697089",1.20
0.83,Repuestos para bongs y vaporizadores,bonglab,bonglab,33976,"Fumetas",5990,"BongLab Quemador Honeycomb Macho 18mm - Morado","https://cdnx.jumpseller.com/fumetas-store/image/56174220/Quemador-HoneyComb-Macho-18mm-Morado-2.jpg?1770059032",31409,"Astro Growshop",5990,"Quemador Macho 18Mm -Bonglab - Morado","https://cdnx.jumpseller.com/astrogrowshop/image/70239243/imagen_1_27103.webp?1764343708",1.00
0.83,Repuestos para bongs y vaporizadores,bonglab,bonglab,33974,"Fumetas",5990,"BongLab Quemador HoneyComb Macho 14mm - Morado","https://cdnx.jumpseller.com/fumetas-store/image/34403132/Quemador-HoneyComb-Macho-14mm-Purple.webp?1682303050",31403,"Astro Growshop",6990,"Quemador Macho 14Mm -Bonglab - Morado","https://cdnx.jumpseller.com/astrogrowshop/image/70324886/imagen_1_27099.webp?1774966171",1.17
0.83,Repuestos para bongs y vaporizadores,,,31496,"Astro Growshop",4990,"Quemador Honeycomb Macho 14Mm - azul","https://cdnx.jumpseller.com/astrogrowshop/image/72486776/Sin-honey-combn-18-sin-logo1.webp?1769697089",34100,"Fumetas",4990,"Quemador Generico Honeycomb Macho 14mm - Azul","https://cdnx.jumpseller.com/fumetas-store/image/72663827/Quemador-Honeycomb-Generico-Azul.jpg?1770226037",1.00
0.83,Repuestos para bongs y vaporizadores,focus-v,focus-v,77848,"Astro Growshop",24990,"Boquilla SWIVEL para Carta 2, Carta Sport y AERIS - Focus V","https://cdnx.jumpseller.com/astrogrowshop/image/78881324/VPFVBSWC2SABLK.webp?1784303539",80584,"Piranha",24291,"Boquilla Swivel Carta 2/Sport y Aeris Focus V | PIRANHA","https://piranha.cl/25253-thickbox_default/boquilla-swivel-carta-2sport-y-aeris-focus-v.jpg",1.03
0.83,Repuestos para bongs y vaporizadores,bonglab,,33979,"Fumetas",5990,"BongLab Quemador Honeycomb Macho 18mm - Azul","https://cdnx.jumpseller.com/fumetas-store/image/56174225/Quemador-HoneyComb-Macho-18mm-Azul-2.jpg?1770059032",31506,"Astro Growshop",4990,"Quemador Honeycomb Macho 18Mm - azul","https://cdnx.jumpseller.com/astrogrowshop/image/72486719/Sin-honey-combn-18-sin-logo1.webp?1769697053",1.20
0.83,Bongs,bonglab,bonglab,34675,"Fumetas",22990,"Bonglab Bong KS11 Classic Ice 26cm - Ámbar","https://cdnx.jumpseller.com/fumetas-store/image/39016075/BongLab-KS11-Classic-Ice-Amber.jpg?1781110367",31621,"Astro Growshop",20990,"Classic Ice 26Cm-Bonglab - AMBAR","https://cdnx.jumpseller.com/astrogrowshop/image/70239209/imagen_1_26275.webp?1778701673",1.10
0.83,Vaporizadores electronicos,airis,airis,70885,"GrowBarato Chile",13500,"Airis Neo P8000 - Strawberry Banana","https://www.growbaratochile.cl/9016-large_default/airis-neo-p8000-strawberry-banana.jpg",32098,"Astro Growshop",25990,"Vaporizador Airis Neo P8000 Strawberry Banana-Airistech","https://cdnx.jumpseller.com/astrogrowshop/image/70927186/imagen_1_22069.webp?1766500194",1.93
0.80,Repuestos para bongs y vaporizadores,,,32433,"Astro Growshop",3990,"Quemador Bong Cuerno Macho 14Mm - ORNAGE","https://cdnx.jumpseller.com/astrogrowshop/image/74869349/imagen_1_28256.webp?1773937898",69117,"Kushbreak",7990,"Quemador Cuerno 14mm macho","https://cdnx.jumpseller.com/kushbreak-growshop/image/18721892/cuerno-calipso.jpg?1679515263",2.00
0.80,Moledores,pulsar,pulsar,4659,"Fumetas",35990,"Pulsar King Kut Moledor Eléctrico 40mm","https://cdnx.jumpseller.com/fumetas-store/image/61496161/Moledor-electrico-King-Kut-Pulsar.webp?1742331491",68961,"Kushbreak",35990,"Pulsar King Kut Moledor Eléctrico","https://cdnx.jumpseller.com/kushbreak-growshop/image/51639667/pulsar-king-kut-moledor-electrico__1_.jpg?1723667275",1.00
0.80,Pipas,ryot,ryot,8159,"Fumetas",9990,"Ryot Hitter de Aluminio Anodizado 6mm","https://cdnx.jumpseller.com/fumetas-store/image/58573568/One-Hitter-Ryot-Aluminio-Anodizado-Colores.jpg?1735058651",69010,"Kushbreak",9990,"RYOT Hitter de Aluminio Anodizado","https://cdnx.jumpseller.com/kushbreak-growshop/image/51639911/ryot-hitter-aluminio-anodizado__1_.jpg?1723667822",1.00
0.80,Limpieza,,,11531,"GrowBarato Chile",10100,"Super Dab Cleaner Eco | Limpiador de bongs","https://www.growbaratochile.cl/8184-large_default/super-dab-cleaner-eco.jpg",69076,"Kushbreak",11990,"Limpiador Dab cleaner ECO","https://cdnx.jumpseller.com/kushbreak-growshop/image/16577591/Dab_cleaner_eco_500ml_limpiar_bong_pipa_alcohol_resina_sucio.jpg?1679515255",1.19
0.80,Filtros y boquillas,sploofy,sploofy,32770,"Astro Growshop",34990,"Filtro Personal Pro II -Sploofy - Negro","https://cdnx.jumpseller.com/astrogrowshop/image/70210481/imagen_3_27602.webp?1764262004",36572,"Fumetas",29990,"Sploofy Pro Filtro Personal - Negro","https://cdnx.jumpseller.com/fumetas-store/image/39928072/Sploofy-Pro-Black.webp?1695244585",1.17
0.80,Repuestos para bongs y vaporizadores,bonglab,,12843,"Fumetas",4990,"Bonglab Quemador Hembra 14mm Clear","https://cdnx.jumpseller.com/fumetas-store/image/17581472/bonglab-quemador-clear-hembra-18-mm.jpg?1632505801",32718,"Astro Growshop",3990,"Quemador Hembra 14Mm - CLEAR","https://cdnx.jumpseller.com/astrogrowshop/image/72542487/hembra-14-mm-clear-frente.png?1769787625",1.25
0.80,Repuestos para bongs y vaporizadores,bonglab,bonglab,12842,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0","https://cdnx.jumpseller.com/fumetas-store/image/26643497/quemador-hembra-14mm-bonglab.jpg?1661575751",31399,"Astro Growshop",4990,"Quemador Hembra 14Mm -Bonglab - Negro","https://cdnx.jumpseller.com/astrogrowshop/image/70329097/imagen_1_26371.webp?1764692049",1.40
0.80,Otros parafernalia,raw,raw,15965,"Piranha",14993,"Polera RAW Beige (S/M/L/XL) | PIRANHA","https://piranha.cl/17765-thickbox_default/polera-raw-beige.jpg",37087,"Fumetas",23990,"Polera Raw - Beige XL","https://cdnx.jumpseller.com/fumetas-store/image/58283558/polera-beige-art.jpg?1734057260",1.60
0.80,Repuestos para bongs y vaporizadores,,bonglab,32709,"Astro Growshop",3990,"Quemador Hembra 14Mm - Negro","https://cdnx.jumpseller.com/astrogrowshop/image/72542384/quemador-hembra-14mm-black-frente.png?1769787624",33966,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Negro","https://cdnx.jumpseller.com/fumetas-store/image/26643500/quemador-hembra-14mm-bonglab_NEGRO.jpg?1661575751",1.75
0.80,Otros parafernalia,,,77241,"Astro Growshop",16990,"Lupa Con Luz Led 30X Y 60X","https://cdnx.jumpseller.com/astrogrowshop/image/70362062/imagen_1_23559.webp?1764789580",70274,"Kushbreak",8990,"Lupa 30X - 60X con luz","https://cdnx.jumpseller.com/kushbreak-growshop/image/24249713/Lupa_30X_-_60X_con_luz_cosecha_cultivo_cannabis_tricomas.png?1679515266",1.89
0.80,Otros parafernalia,ryot,ryot,36871,"Fumetas",12990,"Ryot 420 Kit Todo en 1 - Marrón","https://cdnx.jumpseller.com/fumetas-store/image/77578960/Ryot-4-en-1-Marr_C3_B3n.jpg?1781036103",69026,"Kushbreak",12990,"Ryot 420 Kit Todo En 1","https://cdnx.jumpseller.com/kushbreak-growshop/image/51640336/ryot-420-kit-todo-en-1__1_.jpg?1723668946",1.00
0.80,Repuestos para bongs y vaporizadores,,,31524,"Astro Growshop",3990,"Quemador Macho 14Mm - Verde azulado","https://cdnx.jumpseller.com/astrogrowshop/image/72476867/TEAL-3.webp?1774890330",19339,"Fumetas",2990,"Quemador Verde - Macho 14mm","https://cdnx.jumpseller.com/fumetas-store/image/14770150/Quemador_14mm_verde_cono.jpg?1643318369",1.33
0.80,Repuestos para bongs y vaporizadores,,,32427,"Astro Growshop",2990,"Quemador Bong Cuerno Macho 14Mm - verde","https://cdnx.jumpseller.com/astrogrowshop/image/70132757/imagen_1_28250.webp?1764084659",69117,"Kushbreak",7990,"Quemador Cuerno 14mm macho","https://cdnx.jumpseller.com/kushbreak-growshop/image/18721892/cuerno-calipso.jpg?1679515263",2.67
0.80,Repuestos para bongs y vaporizadores,,,32427,"Astro Growshop",2990,"Quemador Bong Cuerno Macho 14Mm - verde","https://cdnx.jumpseller.com/astrogrowshop/image/70132757/imagen_1_28250.webp?1764084659",19339,"Fumetas",2990,"Quemador Verde - Macho 14mm","https://cdnx.jumpseller.com/fumetas-store/image/14770150/Quemador_14mm_verde_cono.jpg?1643318369",1.00
0.80,Repuestos para bongs y vaporizadores,,,32428,"Astro Growshop",2990,"Quemador Bong Cuerno Macho 14Mm - Amarillo","https://cdnx.jumpseller.com/astrogrowshop/image/74869341/imagen_1_28251.webp?1773937897",69117,"Kushbreak",7990,"Quemador Cuerno 14mm macho","https://cdnx.jumpseller.com/kushbreak-growshop/image/18721892/cuerno-calipso.jpg?1679515263",2.67
0.80,Otros parafernalia,ryot,ryot,36870,"Fumetas",12990,"Ryot 420 Kit Todo en 1 - Gris","https://cdnx.jumpseller.com/fumetas-store/image/77578954/Ryot-4-en-1-Gris-2.jpg?1781036103",69026,"Kushbreak",12990,"Ryot 420 Kit Todo En 1","https://cdnx.jumpseller.com/kushbreak-growshop/image/51640336/ryot-420-kit-todo-en-1__1_.jpg?1723668946",1.00
0.80,Accesorios de extraccion,yocan,yocan,69346,"Kushbreak",19990,"Yocan ZIVA - Batería para Cartridges","https://cdnx.jumpseller.com/kushbreak-growshop/image/51634114/yocan-ziva__3_.jpg?1741902854",36925,"Fumetas",21990,"Yocan Vaporizador Batería Ziva - Cartridges - Negro","https://cdnx.jumpseller.com/fumetas-store/image/50426849/Vaporizador-Bateria-Cartridge-Ziva-Black.webp?1721348358",1.10
0.80,Accesorios de extraccion,yocan,yocan,69346,"Kushbreak",19990,"Yocan ZIVA - Batería para Cartridges","https://cdnx.jumpseller.com/kushbreak-growshop/image/51634114/yocan-ziva__3_.jpg?1741902854",36924,"Fumetas",21990,"Yocan Vaporizador Batería Ziva - Cartridges - Azul","https://cdnx.jumpseller.com/fumetas-store/image/50426844/Vaporizador-Bateria-Cartridge-Ziva-Dark-Blue.webp?1721348358",1.10
0.80,Accesorios de extraccion,yocan,yocan,69346,"Kushbreak",19990,"Yocan ZIVA - Batería para Cartridges","https://cdnx.jumpseller.com/kushbreak-growshop/image/51634114/yocan-ziva__3_.jpg?1741902854",36927,"Fumetas",21990,"Yocan Vaporizador Batería Ziva - Cartridges - Rojo","https://cdnx.jumpseller.com/fumetas-store/image/50426845/Vaporizador-Bateria-Cartridge-Ziva-Rojo.webp?1721348358",1.10
0.80,Accesorios de extraccion,yocan,yocan,69346,"Kushbreak",19990,"Yocan ZIVA - Batería para Cartridges","https://cdnx.jumpseller.com/kushbreak-growshop/image/51634114/yocan-ziva__3_.jpg?1741902854",36926,"Fumetas",21990,"Yocan Vaporizador Batería Ziva - Cartridges - Plateado","https://cdnx.jumpseller.com/fumetas-store/image/50426848/Vaporizador-Bateria-Cartridge-Ziva-Silver.webp?1721348358",1.10
0.80,Accesorios de extraccion,yocan,yocan,69346,"Kushbreak",19990,"Yocan ZIVA - Batería para Cartridges","https://cdnx.jumpseller.com/kushbreak-growshop/image/51634114/yocan-ziva__3_.jpg?1741902854",36930,"Fumetas",21990,"Yocan Vaporizador Batería Ziva - Cartridges - Menta","https://cdnx.jumpseller.com/fumetas-store/image/50426850/Vaporizador-Bateria-Cartridge-Ziva-Light-Green.webp?1721348358",1.10
0.80,Repuestos para bongs y vaporizadores,,,32430,"Astro Growshop",2990,"Quemador Bong Cuerno Macho 14Mm - Naranjo","https://cdnx.jumpseller.com/astrogrowshop/image/74869345/imagen_1_28256.webp?1773937898",69117,"Kushbreak",7990,"Quemador Cuerno 14mm macho","https://cdnx.jumpseller.com/kushbreak-growshop/image/18721892/cuerno-calipso.jpg?1679515263",2.67
0.80,Repuestos para bongs y vaporizadores,,,32431,"Astro Growshop",3990,"Quemador Bong Cuerno Macho 14Mm - Rojo","https://cdnx.jumpseller.com/astrogrowshop/image/74869346/imagen_1_28254.webp?1773937898",69117,"Kushbreak",7990,"Quemador Cuerno 14mm macho","https://cdnx.jumpseller.com/kushbreak-growshop/image/18721892/cuerno-calipso.jpg?1679515263",2.00
0.80,Repuestos para bongs y vaporizadores,,,32432,"Astro Growshop",2990,"Quemador Bong Cuerno Macho 14Mm - Rosa","https://cdnx.jumpseller.com/astrogrowshop/image/74869348/imagen_1_28255.webp?1773937898",69117,"Kushbreak",7990,"Quemador Cuerno 14mm macho","https://cdnx.jumpseller.com/kushbreak-growshop/image/18721892/cuerno-calipso.jpg?1679515263",2.67
0.80,Filtros y boquillas,sploofy,sploofy,32772,"Astro Growshop",34990,"Filtro Personal Pro II -Sploofy - Rojo","https://cdnx.jumpseller.com/astrogrowshop/image/72470701/imagen_1_27597.webp?1769629654",36571,"Fumetas",29990,"Sploofy Pro Filtro Personal - Rojo","https://cdnx.jumpseller.com/fumetas-store/image/39928069/Sploofy-Pro-Red.webp?1695244585",1.17
0.80,Bongs,bonglab,bonglab,33849,"Fumetas",64990,"Bonglab Bong Mad Professor 42cm - Blanco","https://cdnx.jumpseller.com/fumetas-store/image/58283346/Mad-Professor-White.jpg?1734057223",31679,"Astro Growshop",51990,"Mad Professor - Bonglab - Blanco","https://cdnx.jumpseller.com/astrogrowshop/image/70330739/imagen_1_27734.webp?1764695970",1.25
0.80,Repuestos para bongs y vaporizadores,bonglab,bonglab,33968,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Morado","https://cdnx.jumpseller.com/fumetas-store/image/26643499/quemador-hembra-14mm-bonglab_PURPLE.jpg?1661575751",31393,"Astro Growshop",4990,"Quemador De 14Mm -Bonglab - Morado","https://cdnx.jumpseller.com/astrogrowshop/image/70216885/imagen_1_27118.webp?1764272362",1.40
0.80,Repuestos para bongs y vaporizadores,bonglab,,33968,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Morado","https://cdnx.jumpseller.com/fumetas-store/image/26643499/quemador-hembra-14mm-bonglab_PURPLE.jpg?1661575751",32715,"Astro Growshop",3990,"Quemador Hembra 14Mm - Morado","https://cdnx.jumpseller.com/astrogrowshop/image/72534319/quemador_hembra_14mm_morado-frente.webp?1769787624",1.75
0.80,Repuestos para bongs y vaporizadores,bonglab,,33969,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Verde","https://cdnx.jumpseller.com/fumetas-store/image/26643497/quemador-hembra-14mm-bonglab.jpg?1661575751",32711,"Astro Growshop",3990,"Quemador Hembra 14Mm - verde","https://cdnx.jumpseller.com/astrogrowshop/image/72534317/quemador_hembra_14mm_verdefrente.webp?1769787624",1.75
0.80,Repuestos para bongs y vaporizadores,bonglab,,34053,"Fumetas",4990,"Bonglab Quemador Hembra 14mm - Verde","https://cdnx.jumpseller.com/fumetas-store/image/21810207/BongLab-Quemador-Hembra-14mm-Green.jpg?1658339453",32711,"Astro Growshop",3990,"Quemador Hembra 14Mm - verde","https://cdnx.jumpseller.com/astrogrowshop/image/72534317/quemador_hembra_14mm_verdefrente.webp?1769787624",1.25
