sim,category,brandKeyA,brandKeyB,idA,storeA,priceA,titleA,imgA,idB,storeB,priceB,titleB,imgB,priceRatio
0.67,Repuestos para bongs y vaporizadores,,bonglab,19339,"Fumetas",2990,"Quemador Verde - Macho 14mm","https://cdnx.jumpseller.com/fumetas-store/image/14770150/Quemador_14mm_verde_cono.jpg?1643318369",31329,"Astro Growshop",6990,"Quemador Honeycomb Macho 14Mm -Bonglab - verde","https://cdnx.jumpseller.com/astrogrowshop/image/74868915/imagen_2_27158.webp?1773937616",2.34
0.67,Repuestos para bongs y vaporizadores,,,19339,"Fumetas",2990,"Quemador Verde - Macho 14mm","https://cdnx.jumpseller.com/fumetas-store/image/14770150/Quemador_14mm_verde_cono.jpg?1643318369",31503,"Astro Growshop",4990,"Quemador Honeycomb Macho 14Mm - Verde azulado","https://cdnx.jumpseller.com/astrogrowshop/image/72486771/Sin-honey-combn-18-green-logo1.webp?1769697089",1.67
0.67,Encendedores y sopletes,zippo,zippo,19913,"Fumetas",38990,"Encendedor Zippo Design","https://cdnx.jumpseller.com/fumetas-store/image/34397589/Encendedor-Zippo-Design.webp?1682272958",30578,"Astro Growshop",44990,"Leaf Design 3-Zippo","https://cdnx.jumpseller.com/astrogrowshop/image/70179525/imagen_1_16854.webp?1764187897",1.15
0.67,Moledores,,ocb,31022,"Astro Growshop",2590,"Contenedor + Moledor Plastico - azul","https://cdnx.jumpseller.com/astrogrowshop/image/70174055/imagen_2_26821.webp?1764179305",33655,"Fumetas",4990,"Moledor Contenedor OCB Plástico 2 en 1 - Azul","https://cdnx.jumpseller.com/fumetas-store/image/64708704/OCB-Moledor-2-en-1-Medtainer-Azul.webp?1750385385",1.93
0.67,Moledores,calvo,calvo,31070,"Astro Growshop",17990,"Moledor Lite 63Mm- Calvo Glass - Rojo","https://cdnx.jumpseller.com/astrogrowshop/image/74868863/imagen_1_24101.webp?1773937597",33670,"Fumetas",17990,"Moledor Calvo Lite Aluminio 63mm - Rojo","https://cdnx.jumpseller.com/fumetas-store/image/57604549/Moledor-Lite-Calvo-Aluminio-63mm-Rojo.webp?1732588877",1.00
0.67,Moledores,calvo,calvo,31072,"Astro Growshop",17990,"Moledor Lite 63Mm- Calvo Glass - Naranjo","https://cdnx.jumpseller.com/astrogrowshop/image/74868874/imagen_1_24111.webp?1773937599",33668,"Fumetas",17990,"Moledor Calvo Lite Aluminio 63mm - Naranjo","https://cdnx.jumpseller.com/fumetas-store/image/57604540/Moledor-Lite-Calvo-Aluminio-63mm-Naranjo.webp?1732588877",1.00
0.67,Moledores,galaxy,galaxy,31203,"Astro Growshop",21990,"Moledor 63MM -Galaxy - Oro rosa","https://cdnx.jumpseller.com/astrogrowshop/image/74868782/imagen_4_25358.webp?1773937552",33700,"Fumetas",34990,"Moledor Galaxy Pro Model 63mm - Oro rosa","https://cdnx.jumpseller.com/fumetas-store/image/57723099/Moledor-Pro-Model-Galaxy-60mm-Oro-Rosa-4.jpg?1781631880",1.59
0.67,Repuestos para bongs y vaporizadores,calvo,calvo,31349,"Astro Growshop",6990,"Quemador Perlas Macho 18Mm-Calvo Glass - Verde azulado","https://cdnx.jumpseller.com/astrogrowshop/image/74869182/imagen_1_16245.webp?1773937786",34771,"Fumetas",6490,"Calvo Glass Quemador Perlas - Macho 14mm - Verde","https://cdnx.jumpseller.com/fumetas-store/image/31616370/Calvo-Glass-Quemador-Perlas-14mm-Green.jpg?1675724796",1.08
0.67,Repuestos para bongs y vaporizadores,calvo,calvo,31349,"Astro Growshop",6990,"Quemador Perlas Macho 18Mm-Calvo Glass - Verde azulado","https://cdnx.jumpseller.com/astrogrowshop/image/74869182/imagen_1_16245.webp?1773937786",34775,"Fumetas",6890,"Calvo Glass Quemador Perlas - Macho 18mm - Amarillo","https://cdnx.jumpseller.com/fumetas-store/image/33022396/QPCG-Y.jpg?1761926756",1.01
0.67,Repuestos para bongs y vaporizadores,calvo,calvo,31349,"Astro Growshop",6990,"Quemador Perlas Macho 18Mm-Calvo Glass - Verde azulado","https://cdnx.jumpseller.com/astrogrowshop/image/74869182/imagen_1_16245.webp?1773937786",34777,"Fumetas",6890,"Calvo Glass Quemador Perlas - Macho 18mm - Turquesa","https://cdnx.jumpseller.com/fumetas-store/image/33022395/QPCG-T.jpg?1761926756",1.01
0.67,Bongs,bonglab,bonglab,31361,"Astro Growshop",79990,"Bubbler Kush-Bonglab - Negro","https://cdnx.jumpseller.com/astrogrowshop/image/70216294/imagen_1_6854.webp?1764271470",34974,"Fumetas",87990,"Bonglab K275 Bubbler Kush 50cm - Negro","https://cdnx.jumpseller.com/fumetas-store/image/22218323/K275-Black.jpg?1721969693",1.10
