productId,productName,category,brandKey,existingStores,query,score,state,hitTitle,hitUrl,hitPrice,refPrice,priceRatio,offerId,linkedProductId,hitImage
10199,Estuche Ywiwis Perrito - OZeta | PIRANHA,Contenedores y estuches,ozeta,Piranha | GrowBarato Chile | Fumetas | Astro Growshop,ozeta,0.6,vinculada-a-otro,Estuche OZeta Ywiwis,https://www.kushbreak.cl/bolso-ozeta-clip-pequeno-copiar,24990,31188,1.25,69161,7885,https://cdnx.jumpseller.com/kushbreak-growshop/image/57621176/resize/255/255?1732648713
10399,Difusor Bonglab Logo Magenta 14mm 12cm,Repuestos para bongs y vaporizadores,bonglab,Astro Growshop | GrowBarato Chile | Piranha | Fumetas,difusor,0.6,huerfana-existente,Repuesto Difusor CALVO GLASS,https://www.kushbreak.cl/repuesto-difusor-calvo-glass,9990,3693,2.71,69223,,https://cdnx.jumpseller.com/kushbreak-growshop/image/48812351/resize/255/255?1715792438
10107,Banger Regular Full Weld 14 mm Calvo Glass,Accesorios de extraccion,calvo,GrowBarato Chile | Fumetas | Astro Growshop | Piranha,banger,0.58,huerfana-existente,Banger titanio,https://www.kushbreak.cl/banger-titanio-jarz-bong-rosin,19990,19535,1.02,69250,,https://cdnx.jumpseller.com/kushbreak-growshop/image/10841021/resize/255/255?1679515255
10399,Difusor Bonglab Logo Magenta 14mm 12cm,Repuestos para bongs y vaporizadores,bonglab,Astro Growshop | GrowBarato Chile | Piranha | Fumetas,difusor,0.58,huerfana-existente,Difusor con Quemador 14mm,https://www.kushbreak.cl/difusor-quemador-14mm,8990,3693,2.43,69132,,https://cdnx.jumpseller.com/kushbreak-growshop/image/48812274/resize/255/255?1715792287
5499,Grinder Galaxy Aluminio 63mm,Moledores,galaxy,Astro Growshop | Piranha | Fumetas | GrowBarato Chile,aluminio,0.56,huerfana-existente,​Cali Crusher® Powder coated O.G. 63mm,https://www.kushbreak.cl/cali-crusher-powder-coated-og-4-piezas-moledor-grinder,33990,21129,1.61,68957,,https://cdnx.jumpseller.com/kushbreak-growshop/image/12635363/resize/255/255?1679515234
10203,Quemador Abeja Calvo Glass Macho 14mm | Bowl de Borosilicato para Bong,Repuestos para bongs y vaporizadores,calvo,Fumetas | GrowBarato Chile | Astro Growshop | Piranha,macho,0.56,huerfana-existente,Banger 14mm,https://www.kushbreak.cl/banger-14mm-bong-rosin,6990,8475,1.21,69095,,https://cdnx.jumpseller.com/kushbreak-growshop/image/34248107/resize/255/255?1681850709
5520,Bongbastic K276 Bonglab Doble Percolador | Bong Grande Borosilicato,Bongs,bonglab,Astro Growshop | Piranha | Fumetas | GrowBarato Chile,grande,0.54,vinculada-a-otro,Bolso Ozeta Grande,https://www.kushbreak.cl/bolso-l-ozeta-estuche-accesorios-cannabis,33990,60943,1.79,69125,5761,https://cdnx.jumpseller.com/kushbreak-growshop/image/9500799/resize/255/255?1732645684
5520,Bongbastic K276 Bonglab Doble Percolador | Bong Grande Borosilicato,Bongs,bonglab,Astro Growshop | Piranha | Fumetas | GrowBarato Chile,grande,0.54,vinculada-a-otro,Moledor SLX Grande de Cerámica,https://www.kushbreak.cl/moledor-slx-ceramica-grande,92990,60943,1.53,68968,6002,https://cdnx.jumpseller.com/kushbreak-growshop/image/63698011/resize/255/255?1747952087
10181,Blazy Susan Deluxe Rolling Kit Pink King Size,Papelillos,blazy-susan,Astro Growshop | GrowBarato Chile | Fumetas | Piranha,rolling,0.54,huerfana-existente,Green Monkey Rolling Tray & Grinder Kit,https://www.kushbreak.cl/green-monkey-moledor-bandeja-kit,48990,2218,22.09,68972,,https://cdnx.jumpseller.com/kushbreak-growshop/image/63698408/resize/255/255?1747952525
10181,Blazy Susan Deluxe Rolling Kit Pink King Size,Papelillos,blazy-susan,Astro Growshop | GrowBarato Chile | Fumetas | Piranha,rolling,0.54,huerfana-existente,Filtros carbón Lion Rolling Circus,https://www.kushbreak.cl/filtros-pre-enrolados-carbon-lion-rolling-circus-copy,14990,2218,6.76,69238,,https://cdnx.jumpseller.com/kushbreak-growshop/image/23092717/resize/255/255?1679515265
10182,Blazy Susan Deluxe Rolling Kit Purple King Size,Papelillos,blazy-susan,GrowBarato Chile | Fumetas | Astro Growshop | Piranha,rolling,0.54,huerfana-existente,Green Monkey Rolling Tray & Grinder Kit,https://www.kushbreak.cl/green-monkey-moledor-bandeja-kit,48990,2193,22.34,68972,,https://cdnx.jumpseller.com/kushbreak-growshop/image/63698408/resize/255/255?1747952525
10182,Blazy Susan Deluxe Rolling Kit Purple King Size,Papelillos,blazy-susan,GrowBarato Chile | Fumetas | Astro Growshop | Piranha,rolling,0.54,huerfana-existente,Filtros carbón Lion Rolling Circus,https://www.kushbreak.cl/filtros-pre-enrolados-carbon-lion-rolling-circus-copy,14990,2193,6.84,69238,,https://cdnx.jumpseller.com/kushbreak-growshop/image/23092717/resize/255/255?1679515265
5339,Bong Bubbler Kush,Bongs,bonglab,Astro Growshop | Piranha | GrowBarato Chile | Fumetas,bubbler,0.52,huerfana-existente,Pipa Bubbler Cali Crusher® Med,https://www.kushbreak.cl/pipa-bubbler-cali-crusher-vidrio,26990,77672,2.88,69217,,https://cdnx.jumpseller.com/kushbreak-growshop/image/3399110/resize/255/255?1679515198
10289,Calvo Glass Bong Monster 42cm,Bongs,calvo,Piranha | GrowBarato Chile | Astro Growshop | Fumetas,monster,0.52,url-no-scrapeada,Monster 3+1,https://www.kushbreak.cl/monster-eva-seeds-semillas-cannabis,19990,65443,3.27,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/13024453/resize/255/255?1679515258
10198,Estuche Ywiwis Carboncin - OZeta | PIRANHA,Contenedores y estuches,ozeta,Piranha | GrowBarato Chile | Fumetas | Astro Growshop,ozeta,0.52,vinculada-a-otro,Estuche OZeta Ywiwis,https://www.kushbreak.cl/bolso-ozeta-clip-pequeno-copiar,24990,27756,1.11,69161,7885,https://cdnx.jumpseller.com/kushbreak-growshop/image/57621176/resize/255/255?1732648713
10412,Bonglab Atrapa Ceniza Tree Clear 45°,Repuestos para bongs y vaporizadores,bonglab,GrowBarato Chile | Piranha | Astro Growshop | Fumetas,bonglab,0.52,huerfana-existente,Atrapa cenizas Multi percolador Bonglab,https://www.kushbreak.cl/atrapa-cenizas-multi-percolador-bong-lab,22990,29752,1.29,69022,,https://cdnx.jumpseller.com/kushbreak-growshop/image/29788097/resize/255/255?1679515267
10412,Bonglab Atrapa Ceniza Tree Clear 45°,Repuestos para bongs y vaporizadores,bonglab,GrowBarato Chile | Piranha | Astro Growshop | Fumetas,bonglab,0.52,vinculada-a-otro,Atrapa cenizas Panal triple Bonglab,https://www.kushbreak.cl/atrapa-cenizas-panal-triple-bonglab,22990,29752,1.29,69013,10309,https://cdnx.jumpseller.com/kushbreak-growshop/image/29788117/resize/255/255?1679515267
10718,Bonglab Atrapa Cenizas Slits Macho 18mm 90°,Repuestos para bongs y vaporizadores,bonglab,GrowBarato Chile | Astro Growshop | Fumetas | Piranha,bonglab,0.52,huerfana-existente,Atrapa cenizas Multi percolador Bonglab,https://www.kushbreak.cl/atrapa-cenizas-multi-percolador-bong-lab,22990,28191,1.23,69022,,https://cdnx.jumpseller.com/kushbreak-growshop/image/29788097/resize/255/255?1679515267
10718,Bonglab Atrapa Cenizas Slits Macho 18mm 90°,Repuestos para bongs y vaporizadores,bonglab,GrowBarato Chile | Astro Growshop | Fumetas | Piranha,bonglab,0.52,vinculada-a-otro,Atrapa cenizas Panal triple Bonglab,https://www.kushbreak.cl/atrapa-cenizas-panal-triple-bonglab,22990,28191,1.23,69013,10309,https://cdnx.jumpseller.com/kushbreak-growshop/image/29788117/resize/255/255?1679515267
5773,Classic Ice 26Cm-Bonglab,Bongs,bonglab,Astro Growshop | Piranha | GrowBarato Chile | Fumetas,classic,0.5,url-no-scrapeada,"Pesa TRUWEIGH Classic - 0,01 x 100g",https://www.kushbreak.cl/pesa-truweigh-classic-001x100g-cannabis,22990,24168,1.05,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/6986372/resize/255/255?1679515250
5773,Classic Ice 26Cm-Bonglab,Bongs,bonglab,Astro Growshop | Piranha | GrowBarato Chile | Fumetas,ice,0.5,huerfana-existente,Smoked Ice bong,https://www.kushbreak.cl/smoked-ice-bong-natural-glass-vidrio,44990,24168,1.86,69186,,https://cdnx.jumpseller.com/kushbreak-growshop/image/17256066/resize/255/255?1679515261
10289,Calvo Glass Bong Monster 42cm,Bongs,calvo,Piranha | GrowBarato Chile | Astro Growshop | Fumetas,glass,0.5,huerfana-existente,Bandeja RAW Double thick glass,https://www.kushbreak.cl/bandeja-raw-double-thick-vidrio-enrolar-papelillos,59990,65443,1.09,69067,,https://cdnx.jumpseller.com/kushbreak-growshop/image/19662579/resize/255/255?1679515263
10240,Gas Butano 300Ml-Zengaz,Encendedores y sopletes,zengaz,GrowBarato Chile | Astro Growshop | Fumetas | Piranha,300ml,0.5,huerfana-existente,Contenedor de Vacío  California 300ML,https://www.kushbreak.cl/qnubu-bote-vacio-300ml,11990,4043,2.97,69243,,https://cdnx.jumpseller.com/kushbreak-growshop/image/42123689/resize/255/255?1700000165
5748,Quemador Perla 18mm Calvo Glass - GB The Green Brand,Repuestos para bongs y vaporizadores,calvo,GrowBarato Chile | Astro Growshop | Piranha | Fumetas,glass,0.5,huerfana-existente,Shine Glass tip,https://www.kushbreak.cl/shine-glass-tip-boquilla-vidrio,10990,6979,1.57,69224,,https://cdnx.jumpseller.com/kushbreak-growshop/image/3862215/resize/255/255?1679515240
5523,Bong Pyrex 14cm White Bonglab | Rig Compacto de Vidrio Resistente,Bongs,bonglab,Fumetas | GrowBarato Chile | Astro Growshop | Piranha,white,0.48,huerfana-existente,Hitter White rhino con tapa,https://www.kushbreak.cl/hitter-chillum-white-rhino-pipa-vidrio,8990,26880,2.99,69172,,https://cdnx.jumpseller.com/kushbreak-growshop/image/19663752/resize/255/255?1679515263
10312,Puffco Hot Knife - Dabber eléctronico,Accesorios de extraccion,puffco,GrowBarato Chile | Astro Growshop | Fumetas | Piranha,dabber,0.46,huerfana-existente,Dabber Honey,https://www.kushbreak.cl/dabber-honey-empire-glasswork-extracciones,42990,78368,1.82,69258,,https://cdnx.jumpseller.com/kushbreak-growshop/image/7000578/resize/255/255?1679515251
10312,Puffco Hot Knife - Dabber eléctronico,Accesorios de extraccion,puffco,GrowBarato Chile | Astro Growshop | Fumetas | Piranha,dabber,0.46,huerfana-existente,Dabber Acero doble punta,https://www.kushbreak.cl/dabber-acero-extracciones-cannabis,5990,78368,13.08,69289,,https://cdnx.jumpseller.com/kushbreak-growshop/image/47762157/resize/255/255?1713378814
10528,Sploofy Pro Filtro de Aire Personal,Filtros y boquillas,sploofy,GrowBarato Chile | Astro Growshop | Piranha | Fumetas,pro,0.46,url-no-scrapeada,Reflector ProTube 125S - Garden High Pro,https://www.kushbreak.cl/reflector-protube-125s-gardenhigh,32990,30392,1.09,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/46561476/resize/255/255?1710517722
10528,Sploofy Pro Filtro de Aire Personal,Filtros y boquillas,sploofy,GrowBarato Chile | Astro Growshop | Piranha | Fumetas,pro,0.46,url-no-scrapeada,Secador Pro Dry,https://www.kushbreak.cl/malla-secado-garden-high-pro-cannabis-dry,32990,30392,1.09,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/17089040/resize/255/255?1679515245
10528,Sploofy Pro Filtro de Aire Personal,Filtros y boquillas,sploofy,GrowBarato Chile | Astro Growshop | Piranha | Fumetas,pro,0.46,url-no-scrapeada,Manta calefactora Pro,https://www.kushbreak.cl/manta-calefactora-pro-cultivo-fungi,22990,30392,1.32,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/3537537/resize/255/255?1679515236
5502,Moledor Galaxy New Pro Model 6cm 4 Partes | PIRANHA,Moledores,galaxy,GrowBarato Chile | Piranha | Astro Growshop | Fumetas,model,0.46,huerfana-existente,Pulsar 510 DL 2.0 PRO - Batería Cartridge,https://www.kushbreak.cl/pulsar-510-dl-20-pro-bateria-cartridge,24990,32542,1.3,69300,,https://cdnx.jumpseller.com/kushbreak-growshop/image/50326818/resize/255/255?1723658760
5768,BongLab Banger Cuarzo Macho 14 mm – Nail Quartz para Extracciones | GrowBaratoChile,Accesorios de extraccion,bonglab,Astro Growshop | GrowBarato Chile | Fumetas | Piranha,extracciones,0.44,url-no-scrapeada,Mallas para extracciones 90m,https://www.kushbreak.cl/mallas-para-extracciones-90m,8000,8432,1.05,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/38113271/resize/255/255?1690648633
5768,BongLab Banger Cuarzo Macho 14 mm – Nail Quartz para Extracciones | GrowBaratoChile,Accesorios de extraccion,bonglab,Astro Growshop | GrowBarato Chile | Fumetas | Piranha,extracciones,0.44,vinculada-a-otro,Pulsar Nectar Collector Cuarzo 25cm.,https://www.kushbreak.cl/pulsar-nectar-collector-cuarzo-25-cm,19990,8432,2.37,69093,10866,https://cdnx.jumpseller.com/kushbreak-growshop/image/51634888/resize/255/255?1723660049
5340,Fat Candy Bong de Bonglab,Bongs,bonglab,GrowBarato Chile | Astro Growshop | Piranha | Fumetas,candy,0.44,url-no-scrapeada,Gorilla candy 3+1,https://www.kushbreak.cl/gorilla-candy-eva-seeds-semillas-cannabis,21990,27668,1.26,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/13024576/resize/255/255?1679515258
5340,Fat Candy Bong de Bonglab,Bongs,bonglab,GrowBarato Chile | Astro Growshop | Piranha | Fumetas,candy,0.44,url-no-scrapeada,Furious candy 3+1,https://www.kushbreak.cl/furious-candy-eva-seeds-semillas-cannabis,21990,27668,1.26,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/13024598/resize/255/255?1679515258
5340,Fat Candy Bong de Bonglab,Bongs,bonglab,GrowBarato Chile | Astro Growshop | Piranha | Fumetas,candy,0.44,url-no-scrapeada,Crystal Candy 3+1,https://www.kushbreak.cl/crystal-candy-sweet-seeds-semillas-cannabis-fem,20990,27668,1.32,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/22211737/resize/255/255?1679515265
5519,Bong Big Blow,Bongs,bonglab,Piranha | Fumetas | GrowBarato Chile | Astro Growshop,big,0.44,huerfana-existente,Blazer Big Shot,https://www.kushbreak.cl/blazer-big-shoot-soplete-butano-recargable-rosin,89990,64355,1.4,69096,,https://cdnx.jumpseller.com/kushbreak-growshop/image/6028011/resize/255/255?1679515249
5519,Bong Big Blow,Bongs,bonglab,Piranha | Fumetas | GrowBarato Chile | Astro Growshop,big,0.44,huerfana-existente,Blazer Big Buddy Soplete,https://www.kushbreak.cl/soplete-blazer-big-buddy-torch-cannabis,49990,64355,1.29,69011,,https://cdnx.jumpseller.com/kushbreak-growshop/image/14358159/resize/255/255?1679515248
5523,Bong Pyrex 14cm White Bonglab | Rig Compacto de Vidrio Resistente,Bongs,bonglab,Fumetas | GrowBarato Chile | Astro Growshop | Piranha,pyrex,0.44,huerfana-existente,Pipa Pyrex,https://www.kushbreak.cl/pipa-pyrex-cannabis-4,3990,26880,6.74,69080,,https://cdnx.jumpseller.com/kushbreak-growshop/image/47682111/resize/255/255?1713206000
5523,Bong Pyrex 14cm White Bonglab | Rig Compacto de Vidrio Resistente,Bongs,bonglab,Fumetas | GrowBarato Chile | Astro Growshop | Piranha,pyrex,0.44,huerfana-existente,Pipa Pyrex,https://www.kushbreak.cl/pipa-pyrex-cannabis-2,5990,26880,4.49,69078,,https://cdnx.jumpseller.com/kushbreak-growshop/image/2593010/resize/255/255?1713027326
5525,Dream Rig-Bonglab,Bongs,bonglab,Piranha | Astro Growshop | GrowBarato Chile | Fumetas,dream,0.44,url-no-scrapeada,Black dream x3,https://www.kushbreak.cl/black-dream-semillas-eva-seeds-cannabis,20990,25521,1.22,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/7166511/resize/255/255?1679515251
5525,Dream Rig-Bonglab,Bongs,bonglab,Piranha | Astro Growshop | GrowBarato Chile | Fumetas,dream,0.44,url-no-scrapeada,Blue dream x3,https://www.kushbreak.cl/blue-dream-blimburn-semillas-cannabis-fem,19990,25521,1.28,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/19981632/resize/255/255?1679515244
5525,Dream Rig-Bonglab,Bongs,bonglab,Piranha | Astro Growshop | GrowBarato Chile | Fumetas,dream,0.44,url-no-scrapeada,Blue dream CBD x3,https://www.kushbreak.cl/blue-dream-cbd-semillas-humboldt-cannabis,22990,25521,1.11,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/5754033/resize/255/255?1679515248
5528,Pocket Bell -Bonglab,Bongs,bonglab,Piranha | Fumetas | Astro Growshop | GrowBarato Chile,pocket,0.44,url-no-scrapeada,Repuesto Screen Kit Pocket,https://www.kushbreak.cl/repuesto-screen-kit-pocket-cali-crusher,12990,22543,1.74,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/2569830/resize/255/255?1679515196
10289,Calvo Glass Bong Monster 42cm,Bongs,calvo,Piranha | GrowBarato Chile | Astro Growshop | Fumetas,calvo,0.44,huerfana-existente,Repuesto Difusor CALVO GLASS,https://www.kushbreak.cl/repuesto-difusor-calvo-glass,9990,65443,6.55,69223,,https://cdnx.jumpseller.com/kushbreak-growshop/image/48812351/resize/255/255?1715792438
5356,Moledor Galaxy Aluminio 7cm 4 Partes | PIRANHA,Moledores,galaxy,GrowBarato Chile | Fumetas | Piranha | Astro Growshop,aluminio,0.44,huerfana-existente,RYOT Hitter de Aluminio Anodizado,https://www.kushbreak.cl/ryot-hitter-aluminio-anonizado,9990,28993,2.9,69010,,https://cdnx.jumpseller.com/kushbreak-growshop/image/51639911/resize/255/255?1723667822
5499,Grinder Galaxy Aluminio 63mm,Moledores,galaxy,Astro Growshop | Piranha | Fumetas | GrowBarato Chile,aluminio,0.44,huerfana-existente,RYOT Hitter de Aluminio Anodizado,https://www.kushbreak.cl/ryot-hitter-aluminio-anonizado,9990,21129,2.12,69010,,https://cdnx.jumpseller.com/kushbreak-growshop/image/51639911/resize/255/255?1723667822
6772,Pipa De Mano Heavy Gear,Pipas,cabo,Fumetas | GrowBarato Chile | Piranha | Astro Growshop,cabo,0.44,vinculada-a-otro,Heavy hitter CABO 9mm,https://www.kushbreak.cl/heavy-hitter-cabo-9mm-pipa-cannabis,4990,9682,1.94,68973,5492,https://cdnx.jumpseller.com/kushbreak-growshop/image/30999478/resize/255/255?1679515267
10508,Weecke Vaporizador Fenix Mini Plus,Vaporizadores herbales,weecke,Piranha | GrowBarato Chile | Astro Growshop | Fumetas,plus,0.44,huerfana-existente,Puffco Plus 2023,https://www.kushbreak.cl/puffco-plus-vaporizador-extracciones-cannabis,99990,96393,1.04,69336,,https://cdnx.jumpseller.com/kushbreak-growshop/image/63699160/resize/255/255?1747954719
10218,Bonglab Handy Rig 14 cm – Rig Compacto Borosilicato para Extracciones | GrowBaratoChile,Bongs,bonglab,GrowBarato Chile | Piranha | Fumetas | Astro Growshop,extracciones,0.4,huerfana-existente,Bong Mini Rig Ursa - MJ Arsenal,https://www.kushbreak.cl/mini-rig-ursa-mjarsenal-bong,65990,29580,2.23,69266,,https://cdnx.jumpseller.com/kushbreak-growshop/image/58195522/resize/255/255?1733863003
5502,Moledor Galaxy New Pro Model 6cm 4 Partes | PIRANHA,Moledores,galaxy,GrowBarato Chile | Piranha | Astro Growshop | Fumetas,model,0.4,huerfana-existente,Pulsar APX Pro - Vaporizador de Hierbas,https://www.kushbreak.cl/pulsar-apx-pro-vaporizador-de-hierbas,104990,32542,3.23,69008,,https://cdnx.jumpseller.com/kushbreak-growshop/image/51632260/resize/255/255?1723657177
5502,Moledor Galaxy New Pro Model 6cm 4 Partes | PIRANHA,Moledores,galaxy,GrowBarato Chile | Piranha | Astro Growshop | Fumetas,model,0.4,vinculada-a-otro,Puffco Peak Pro 2023,https://www.kushbreak.cl/puffco-peak-pro-2023,469990,32542,14.44,69037,10561,https://cdnx.jumpseller.com/kushbreak-growshop/image/51084742/resize/255/255?1721921101
5737,Vaporizador Dynavap M 7 - Regular,Vaporizadores herbales,dynavap,Piranha | GrowBarato Chile | Fumetas | Astro Growshop,regular,0.4,url-no-scrapeada,Filtros OCB regular,https://www.kushbreak.cl/filtros-ocb-regular-tabaco,1990,103999,52.26,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/12583341/resize/255/255?1679515257
5737,Vaporizador Dynavap M 7 - Regular,Vaporizadores herbales,dynavap,Piranha | GrowBarato Chile | Fumetas | Astro Growshop,regular,0.4,huerfana-existente,Celulosa Regular 1 1/4 Lion Rolling Circus,https://www.kushbreak.cl/papelillos-celulosa-regular-lion-rolling-circus,1990,103999,52.26,69297,,https://cdnx.jumpseller.com/kushbreak-growshop/image/2879843/resize/255/255?1679515233
10312,Puffco Hot Knife - Dabber eléctronico,Accesorios de extraccion,puffco,GrowBarato Chile | Astro Growshop | Fumetas | Piranha,dabber,0.38,huerfana-existente,Dabber Picota,https://www.kushbreak.cl/dabber-picota-empire-glasswork,42990,78368,1.82,69290,,https://cdnx.jumpseller.com/kushbreak-growshop/image/6988688/resize/255/255?1679515251
5339,Bong Bubbler Kush,Bongs,bonglab,Astro Growshop | Piranha | GrowBarato Chile | Fumetas,bubbler,0.38,huerfana-existente,The Dubbler Blunt Bubbler - MJ Arsenal,https://www.kushbreak.cl/the-dubbler-blunt-bubbler-mj-arsenal,29990,77672,2.59,69012,,https://cdnx.jumpseller.com/kushbreak-growshop/image/58194129/resize/255/255?1733860419
5339,Bong Bubbler Kush,Bongs,bonglab,Astro Growshop | Piranha | GrowBarato Chile | Fumetas,bubbler,0.38,huerfana-existente,Martian Blunt Bubbler - MJ Arsenal,https://www.kushbreak.cl/martian-blunt-bubbler-mjarsenal,17990,77672,4.32,69294,,https://cdnx.jumpseller.com/kushbreak-growshop/image/58193931/resize/255/255?1733860039
5519,Bong Big Blow,Bongs,bonglab,Piranha | Fumetas | GrowBarato Chile | Astro Growshop,big,0.38,url-no-scrapeada,Big Devil F1 3+1,https://www.kushbreak.cl/big-devil-f1-x3-sweet-seeds-semillas,22990,64355,2.8,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/19180298/resize/255/255?1679515263
5520,Bongbastic K276 Bonglab Doble Percolador | Bong Grande Borosilicato,Bongs,bonglab,Astro Growshop | Piranha | Fumetas | GrowBarato Chile,bonglab,0.38,huerfana-existente,Atrapa cenizas Multi percolador Bonglab,https://www.kushbreak.cl/atrapa-cenizas-multi-percolador-bong-lab,22990,60943,2.65,69022,,https://cdnx.jumpseller.com/kushbreak-growshop/image/29788097/resize/255/255?1679515267
5528,Pocket Bell -Bonglab,Bongs,bonglab,Piranha | Fumetas | Astro Growshop | GrowBarato Chile,pocket,0.38,url-no-scrapeada,PypeTek® Prometheus pocket pipe,https://www.kushbreak.cl/pypetek-prometheus-nano-pipe-1,69990,22543,3.1,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/2555789/resize/255/255?1679515187
5528,Pocket Bell -Bonglab,Bongs,bonglab,Piranha | Fumetas | Astro Growshop | GrowBarato Chile,pocket,0.38,huerfana-existente,​Cali Crusher® Homegrown Pocket 4 piezas,https://www.kushbreak.cl/cali-crusher-homegrown-pocket-4-piezas-moledor,62990,22543,2.79,68982,,https://cdnx.jumpseller.com/kushbreak-growshop/image/12633531/resize/255/255?1679515101
10218,Bonglab Handy Rig 14 cm – Rig Compacto Borosilicato para Extracciones | GrowBaratoChile,Bongs,bonglab,GrowBarato Chile | Piranha | Fumetas | Astro Growshop,extracciones,0.38,url-no-scrapeada,Mallas para extracciones 90m,https://www.kushbreak.cl/mallas-para-extracciones-90m,8000,29580,3.7,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/38113271/resize/255/255?1690648633
10218,Bonglab Handy Rig 14 cm – Rig Compacto Borosilicato para Extracciones | GrowBaratoChile,Bongs,bonglab,GrowBarato Chile | Piranha | Fumetas | Astro Growshop,extracciones,0.38,huerfana-existente,Pulsar Barb Fire - Vaporizador de Extracciones,https://www.kushbreak.cl/pulsar-barb-fire-vaporizador-de-extracciones,89990,29580,3.04,69144,,https://cdnx.jumpseller.com/kushbreak-growshop/image/49393905/resize/255/255?1717475438
5800,Mecha Zippo Original – Repuesto mecha para encendedor | Grow Barato Chile,Encendedores y sopletes,zippo,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,original,0.38,url-no-scrapeada,Original Cheese x3,https://www.kushbreak.cl/original-cheese-semilla-paradise-seeds-cannabis,18990,2018,9.41,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/12980204/resize/255/255?1679515245
5800,Mecha Zippo Original – Repuesto mecha para encendedor | Grow Barato Chile,Encendedores y sopletes,zippo,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,original,0.38,url-no-scrapeada,Original clon x3,https://www.kushbreak.cl/original-clon-blimburn-semillas-cannabis-feminizada,24990,2018,12.38,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/19983463/resize/255/255?1679515252
5800,Mecha Zippo Original – Repuesto mecha para encendedor | Grow Barato Chile,Encendedores y sopletes,zippo,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,original,0.38,huerfana-existente,Smoke Buddy Original,https://www.kushbreak.cl/smoke-buddy-original-filtro-portable,27990,2018,13.87,69276,,https://cdnx.jumpseller.com/kushbreak-growshop/image/3779161/resize/255/255?1721423410
10703,Filtro de Carbón Activado Kasvi 100x300mm,Filtros y boquillas,kasvi,GrowBarato Chile | Fumetas | Astro Growshop | Piranha,activado,0.38,huerfana-existente,Filtros de carbón activado OCB®,https://www.kushbreak.cl/fitros-carbon-activado-ocb-activ-tips,11990,65355,5.45,69136,,https://cdnx.jumpseller.com/kushbreak-growshop/image/18634309/resize/255/255?1679515263
10703,Filtro de Carbón Activado Kasvi 100x300mm,Filtros y boquillas,kasvi,GrowBarato Chile | Fumetas | Astro Growshop | Piranha,activado,0.38,huerfana-existente,Filtro/Boquilla Carbón Activo 6mm Extra Slim - Actitube,https://www.kushbreak.cl/filtros-boquillas-carbon-activo-actitube-6mm-extraslim,12990,65355,5.03,69044,,https://cdnx.jumpseller.com/kushbreak-growshop/image/58943990/resize/255/255?1736434028
10703,Filtro de Carbón Activado Kasvi 100x300mm,Filtros y boquillas,kasvi,GrowBarato Chile | Fumetas | Astro Growshop | Piranha,activado,0.38,huerfana-existente,Filtros Gizeh Carbon activo 8mm,https://www.kushbreak.cl/filtros-gizeh-carbon-activo-8mm,1890,65355,34.58,68974,,https://cdnx.jumpseller.com/kushbreak-growshop/image/33093122/resize/255/255?1679515268
5356,Moledor Galaxy Aluminio 7cm 4 Partes | PIRANHA,Moledores,galaxy,GrowBarato Chile | Fumetas | Piranha | Astro Growshop,aluminio,0.38,huerfana-existente,​Cali Crusher® Homegrown Standard 4 piezas,https://www.kushbreak.cl/cali-crusher-homegrown-standar-moledor,89990,28993,3.1,68997,,https://cdnx.jumpseller.com/kushbreak-growshop/image/20244362/resize/255/255?1733859015
5356,Moledor Galaxy Aluminio 7cm 4 Partes | PIRANHA,Moledores,galaxy,GrowBarato Chile | Fumetas | Piranha | Astro Growshop,aluminio,0.38,huerfana-existente,​Cali Crusher® Homegrown Pocket 4 piezas,https://www.kushbreak.cl/cali-crusher-homegrown-pocket-4-piezas-moledor,62990,28993,2.17,68982,,https://cdnx.jumpseller.com/kushbreak-growshop/image/12633531/resize/255/255?1679515101
10508,Weecke Vaporizador Fenix Mini Plus,Vaporizadores herbales,weecke,Piranha | GrowBarato Chile | Astro Growshop | Fumetas,plus,0.38,huerfana-existente,Puffco plus prism,https://www.kushbreak.cl/puffco-prism-silicona-contenedor-rosin,16990,96393,5.67,69323,,https://cdnx.jumpseller.com/kushbreak-growshop/image/5939585/resize/255/255?1679515249
