offerId;tienda;brandKey;titulo;precio;categoria;productosSinEstaTienda;candidatos;lastSeenAt;url
34418;fumetas;bonglab;BongLab Bong X5 Pocket Bell 17cm - Negro;25990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-x5-pocket-bell-17cm?variant=Negro
34420;fumetas;bonglab;BongLab Bong X5 Pocket Bell 17cm - Verde;25990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-x5-pocket-bell-17cm?variant=Verde
34421;fumetas;bonglab;BongLab Bong X5 Pocket Bell 17cm - Ámbar;25990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-x5-pocket-bell-17cm?variant=%C3%81mbar
34503;fumetas;bonglab;BongLab Bong W06 Fat Candy 25cm - Rosado;30990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-w06-fat-candy-25-cm?variant=Rosado
34505;fumetas;bonglab;BongLab Bong W06 Fat Candy 25cm - Verde;30990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-w06-fat-candy-25-cm?variant=Verde
34506;fumetas;bonglab;BongLab Bong W06 Fat Candy 25cm - Ámbar;30990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-w06-fat-candy-25-cm?variant=%C3%81mbar
34639;fumetas;bonglab;Bonglab Atrapa cenizas Slits macho 18mm 90° - Rosado;29990;Repuestos para bongs y vaporizadores;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-atrapacenizas-slits-macho-18mm-90?variant=Rosado
34672;fumetas;bonglab;Bonglab Bong KS11 Classic Ice 26cm - Rosado;22990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-ks11-classic-ice-26cm?variant=Rosado
34673;fumetas;bonglab;Bonglab Bong KS11 Classic Ice 26cm - Verde;22990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-ks11-classic-ice-26cm?variant=Verde
34675;fumetas;bonglab;Bonglab Bong KS11 Classic Ice 26cm - Ámbar;22990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-ks11-classic-ice-26cm?variant=%C3%81mbar
34678;fumetas;bonglab;Bonglab Bong X2 Color Cube 23cm - Rosado;25990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-x2-colo-cube-23cm?variant=Rosado
34679;fumetas;bonglab;Bonglab Bong X2 Color Cube 23cm - Ámbar;25990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-x2-colo-cube-23cm?variant=%C3%81mbar
34689;fumetas;bonglab;Bonglab K288 Classic Ice Pro 35cm - Clear Black;39990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-k288-classic-ice-pro-35cm?variant=Clear%20Black
34694;fumetas;bonglab;Bonglab Malla De Titanio 15mm - 19mm - 15mm;3990;Otros parafernalia;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-malla-de-titanio-15mm-19mm?variant=15mm
34950;fumetas;bonglab;Bonglab Bong Fresh K30 42cm - Turquesa;64990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-k30-black-42cm?variant=Turquesa
34951;fumetas;bonglab;Bonglab Bong Fresh K30 42cm - Morado;64990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-k30-black-42cm?variant=Morado
34953;fumetas;bonglab;BongLab Bong KH1 Mercurial 24cm - Gris;47990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-kh1-mercurial-24cm?variant=Gris
34954;fumetas;bonglab;BongLab Bong KH1 Mercurial 24cm - Azul;47990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-kh1-mercurial-24cm?variant=Azul
34955;fumetas;bonglab;BongLab Bong R2 Tiny 18cm - Verde;23990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-r2-18cm-tinybong?variant=Verde
34956;fumetas;bonglab;BongLab Bong R2 Tiny 18cm - Rosado;23990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-r2-18cm-tinybong?variant=Rosado
34957;fumetas;bonglab;BongLab Bong R2 Tiny 18cm - Amarillo;23990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-r2-18cm-tinybong?variant=Amarillo
34959;fumetas;bonglab;Bonglab Bong The Sheikh 42cm - Azul;75990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-the-sheikh-42cm?variant=Azul
34960;fumetas;bonglab;Bonglab Bong The Sheikh 42cm - Verde;75990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-the-sheikh-42cm?variant=Verde
34964;fumetas;bonglab;Bonglab Bong The Sheikh 42cm - Turquesa;75990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-the-sheikh-42cm?variant=Turquesa
35281;fumetas;bonglab;BongLab Bong K18 HeadShot 40cm - Azul;59990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-k18-headshot?variant=Azul
35484;fumetas;bonglab;Bonglab Bong KD1 Classy 29cm - Verde;55990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-kd1?variant=Verde
35485;fumetas;bonglab;Bonglab Bong KD1 Classy 29cm - Negro;55990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-kd1?variant=Negro
35486;fumetas;bonglab;Bonglab Bong KD1 Classy 29cm - Azul;55990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-bong-kd1?variant=Azul
36242;fumetas;bonglab;BongLab Malla de prensado - 120 Micras;9990;Otros parafernalia;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-malla-de-prensado?variant=120%20Micras
36243;fumetas;bonglab;BongLab Malla de prensado - 90 Micras;9990;Otros parafernalia;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-malla-de-prensado?variant=90%20Micras
36244;fumetas;bonglab;BongLab Malla de prensado - 25 Micras;9990;Otros parafernalia;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-malla-de-prensado?variant=25%20Micras
36245;fumetas;bonglab;BongLab Malla de prensado - 160 Micras;9990;Otros parafernalia;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/bonglab-malla-de-prensado?variant=160%20Micras
36510;fumetas;bonglab;Polera Bonglab Smoker Life - XXL;21990;Otros parafernalia;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/polera-bonglab-smoker-life?variant=XXL
36717;fumetas;bonglab;Bonglab Polera Prisma - XL;21990;Bongs;7;P10108:prisma(2t sim=0.50 ratio=1.28);2026-07-21;https://fumetas.cl/bonglab-polera-prisma?variant=XL
37075;fumetas;bonglab;Pins BongLab - Pin Fat Candy;4990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/pins-bonglab?variant=Pin%20Fat%20Candy
37076;fumetas;bonglab;Pins BongLab - Pin Little Buchner;4990;Bongs;7;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/pins-bonglab?variant=Pin%20Little%20Buchner
37077;fumetas;bonglab;Pins BongLab - Pin Prisma;4990;Bongs;7;P10108:prisma(2t sim=0.67 ratio=0.29);2026-07-21;https://fumetas.cl/pins-bonglab?variant=Pin%20Prisma
37484;fumetas;bonglab;Bonglab Bong KS10 Little Buchner 25cm - Azul;22990;Bongs;7;(ninguno sobre el umbral);2026-07-10;https://fumetas.cl/smokeshop/bongs-y-pipas/bongs/bonglab-ks10-little-buchner?variant=Azul
37485;fumetas;bonglab;Bonglab Bong KS10 Little Buchner 25cm - Verde;22990;Bongs;7;(ninguno sobre el umbral);2026-07-10;https://fumetas.cl/smokeshop/bongs-y-pipas/bongs/bonglab-ks10-little-buchner?variant=Verde
37486;fumetas;bonglab;Bonglab Bong KS10 Little Buchner 25cm - Ámbar;22990;Bongs;7;(ninguno sobre el umbral);2026-07-10;https://fumetas.cl/smokeshop/bongs-y-pipas/bongs/bonglab-ks10-little-buchner?variant=%C3%81mbar
77486;astrogrowshop;bonglab;Glass Cleaner Brillo (30ml, 250ml, 500ml) -Bonglab - 250 ML;6990;Limpieza;17;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/glass-cleaner-brillo-bonglab?variant=250%20ML
77487;astrogrowshop;bonglab;Glass Cleaner Brillo (30ml, 250ml, 500ml) -Bonglab - 500 ML;8990;Limpieza;17;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/glass-cleaner-brillo-bonglab?variant=500%20ML
815;astrogrowshop;calvo;Gas Butano Ultra Refinado X5 Premium-Calvo Glass;3490;Encendedores y sopletes;16;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/gas-butano-ultra-refinado-x5-premium-calvo-glass
1168;astrogrowshop;calvo;Soplete Broiler Torch Y2K (Toolbox Incluida)-Calvo;21990;Encendedores y sopletes;16;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/soplete-broiler-torch-y2k-toolbox-incluida-calvo
1210;fumetas;calvo;Calvo Glass Pipa Screen 10 cm;14990;Pipas;3;(ninguno sobre el umbral);2026-06-13;https://fumetas.cl/calvo-glass-pipa-con-rejilla-integrada-10-cm
1223;fumetas;calvo;Calvo Glass Moledor Metálico 1 Piso 50mm;6081;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-moledor-metalico-1-piso-50mm
1529;fumetas;calvo;Calvo Glass Pipa Twist Spoon 11cm;11992;Pipas;3;(ninguno sobre el umbral);2026-06-13;https://fumetas.cl/calvo-glass-pipa-twist-spoon-11cm
1551;fumetas;calvo;Calvo Pipa 3 Circles Spoon 11cm;11992;Pipas;3;(ninguno sobre el umbral);2026-06-13;https://fumetas.cl/calvo-pipa-3-circles-spoon-11cm
1562;fumetas;calvo;Calvo Pipa Signature Spoon 13 cm;11992;Pipas;3;(ninguno sobre el umbral);2026-06-13;https://fumetas.cl/calvo-pipa-signature-spoon-13-cm
2947;fumetas;calvo;Calvo Glass Moledor Metálico 50 mm;9990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-moledor-metalico-50-mm
3005;fumetas;calvo;Calvo Glass Bong Straight Tube American 26cm;27992;Bongs;3;(ninguno sobre el umbral);2026-06-13;https://fumetas.cl/calvo-glass-bong-straight-tube-american-26cm
3007;fumetas;calvo;Calvo Glass Bong Straight Tube Lite 26cm;26990;Bongs;3;(ninguno sobre el umbral);2026-06-13;https://fumetas.cl/calvo-glass-bong-straight-tube-lite-26cm
3839;fumetas;calvo;Moledor Calvo Cerámico 60mm;29990;Moledores;3;(ninguno sobre el umbral);2026-06-30;https://fumetas.cl/moledor-calvo-ceramico-60mm
8119;fumetas;calvo;Calvo Pipa Unique Spoon 11.5cm;11992;Pipas;3;(ninguno sobre el umbral);2026-06-13;https://fumetas.cl/calvo-pipa-unique-spoon-115cm
12504;astrogrowshop;calvo;Lemon Drop Micro Rig Yellow-Calvo Glass;35990;Bongs;16;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/lemon-drop-micro-rig-yellow-calvo-glass
12580;astrogrowshop;calvo;Rig Mad Face Orange-Calvo Glass;42990;Bongs;16;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/rig-mad-face-orange-calvo-glass
12994;fumetas;calvo;Calvo Hot Knife Rosca 510 2 uds.;14990;Otros parafernalia;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-hot-knife
13092;fumetas;calvo;Calvo Glass Atrapa cenizas 45° - Macho 14mm;24990;Repuestos para bongs y vaporizadores;3;P10375:difusor-premium-14mm(2t sim=0.30 ratio=3.34);2026-06-13;https://fumetas.cl/calvo-glass-atrapa-cenizas-macho-14mm-45
13093;fumetas;calvo;Calvo Glass Atrapa cenizas 90° - Macho 14mm;24990;Repuestos para bongs y vaporizadores;3;P10375:difusor-premium-14mm(2t sim=0.30 ratio=3.34);2026-06-13;https://fumetas.cl/calvo-glass-atrapa-cenizas-macho-14mm-90
13189;fumetas;calvo;Calvo Glass Atrapa cenizas Dry Catcher 18mm;22490;Repuestos para bongs y vaporizadores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-atrapacenizas-dry-catcher-18mm
13191;fumetas;calvo;Calvo Glass Beaker Tree Perc XL 40cm;60891;Bongs;3;(ninguno sobre el umbral);2026-06-13;https://fumetas.cl/calvo-glass-beaker-tree-perc-40cm
13193;fumetas;calvo;Calvo Glass Bong Beaker Premium 35cm;44990;Bongs;3;P10375:difusor-premium-14mm(2t sim=0.33 ratio=6.01);2026-06-13;https://fumetas.cl/calvo-glass-bong-beaker-lite-35cm
13194;fumetas;calvo;Calvo Glass Bong Beaker Premium 40cm;49990;Bongs;3;P10375:difusor-premium-14mm(2t sim=0.33 ratio=6.67);2026-06-13;https://fumetas.cl/calvo-glass-bong-beaker-lite-40cm
13195;fumetas;calvo;Calvo Glass Bong Beaker Premium 45cm;54990;Bongs;3;P10375:difusor-premium-14mm(2t sim=0.33 ratio=7.34);2026-06-13;https://fumetas.cl/calvo-glass-bong-beaker-lite-45cm
13202;fumetas;calvo;Calvo Glass Implosion Drop Rig 23cm;39990;Bongs;3;(ninguno sobre el umbral);2026-06-13;https://fumetas.cl/calvo-glass-implosion-drop-rig-23cm
13213;fumetas;calvo;Calvo G l a s s Bong Space Horn Rig 21cm;39990;Bongs;3;P10194:space-opera(2t sim=0.30 ratio=0.79);2026-06-13;https://fumetas.cl/calvo-glass-space-horn-rig-23cm
13304;fumetas;calvo;Calvo Glass Bong Octopus 35cm;64990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-bong-octopus-35cm
13313;fumetas;calvo;Calvo Glass Bong Rig Monster 21 cm;56541;Bongs;3;(ninguno sobre el umbral);2026-06-13;https://fumetas.cl/calvo-glass-rig-monster-21cm
13465;fumetas;calvo;Calvo Bong Aqua Rig 19cm;26990;Bongs;3;(ninguno sobre el umbral);2026-06-13;https://fumetas.cl/calvo-aqua-rig-19cm
13565;fumetas;calvo;Calvo Banger Full Weld Hourglass Kit 90° - Macho 14mm;24990;Accesorios de extraccion;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-banger-full-weld-hourglass-kit-90-macho-14mm
13566;fumetas;calvo;Calvo Banger Full Weld Tower Kit 90° - Macho 10mm;24990;Accesorios de extraccion;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-banger-full-weld-tower-kit-90-macho-10mm
13570;fumetas;calvo;Calvo Glass Shower Head Monster 30 cm;60891;Otros parafernalia;3;(ninguno sobre el umbral);2026-06-13;https://fumetas.cl/calvo-glass-shower-head-monster-30-cm
13629;fumetas;calvo;Calvo Glass Straight Tube XL 40cm;43990;Otros parafernalia;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-straight-tube-xl-39cm
13631;fumetas;calvo;Calvo Wax Set Dab Rig + Banger + Carb Cap;24990;Accesorios de extraccion;3;(ninguno sobre el umbral);2026-06-13;https://fumetas.cl/calvo-wax-set-dab-rig-banger-carb-cap
17919;astrogrowshop;calvo;Soplete Broiler Torch -Calvo;21990;Encendedores y sopletes;16;(ninguno sobre el umbral);2026-06-13;https://astrogrowshop.cl/soplete-broiler-torch-calvo
18059;astrogrowshop;calvo;Big Eye Recycler-Calvo Glass;70990;Otros parafernalia;16;P10224:big-eye-24cm(3t sim=0.30 ratio=1.26);2026-07-27;https://astrogrowshop.cl/big-eye-recycler-calvo-glass
18074;astrogrowshop;calvo;Encendedor Classic Rubber Variedades;2990;Encendedores y sopletes;16;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/encendedor-classic-rubber-variedades
18098;astrogrowshop;calvo;Toker Poker Smoke-Calvo Glass;6490;Otros parafernalia;16;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/toker-poker-smoke-calvo-glass
18108;astrogrowshop;calvo;Bee Recycler-Calvo Glass;70990;Otros parafernalia;16;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/bee-recycler-calvo-glass
18133;astrogrowshop;calvo;Cap Strip -Calvo;8990;Otros parafernalia;16;(ninguno sobre el umbral);2026-06-13;https://astrogrowshop.cl/cap-strip-calvo
19283;fumetas;calvo;Calvo Terp Balls Luminosas 4mm;4990;Accesorios de extraccion;3;(ninguno sobre el umbral);2026-06-13;https://fumetas.cl/calvo-terp-balls-luminosas-4mm
19372;fumetas;calvo;Calvo Bong Colored Mushroom 26cm;32490;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-colored-mushroom-26cm
19454;fumetas;calvo;Calvo Glass Bong Compact Skull Rig 19cm;25221;Bongs;3;(ninguno sobre el umbral);2026-06-13;https://fumetas.cl/calvo-glass-bong-skull-rig
20147;fumetas;calvo;Calvo Glass Insert Transparente;4990;Otros parafernalia;3;(ninguno sobre el umbral);2026-07-10;https://fumetas.cl/calvo-glass-insert-transparente
20149;fumetas;calvo;Calvo Repuesto Nectar Pen;4990;Repuestos para bongs y vaporizadores;3;P10525:nectar-wax-pen(2t sim=0.38 ratio=0.18);2026-07-21;https://fumetas.cl/calvo-repuesto-nectar-pen
20150;fumetas;calvo;Calvo Strip Carb Cap;9990;Accesorios de extraccion;3;(ninguno sobre el umbral);2026-06-13;https://fumetas.cl/calvo-strip-carb-cap
20237;fumetas;calvo;Polera Calvo Acid;14990;Otros parafernalia;3;(ninguno sobre el umbral);2026-06-12;https://fumetas.cl/polera-calvo-acid
20238;fumetas;calvo;Polera Calvo Street;14990;Otros parafernalia;3;(ninguno sobre el umbral);2026-06-12;https://fumetas.cl/polera-calvo-street
23561;astrogrowshop;calvo;The Boss Con Candado Clave 20 Cm -Dime Bags;34990;Otros parafernalia;16;(ninguno sobre el umbral);2026-07-28;https://astrogrowshop.cl/the-boss-con-candado-clave-20-cm-dime-bags
32289;astrogrowshop;calvo;The Boss Con Candado Clave 20 Cm -Dime Bags - Verde;32990;Otros parafernalia;16;(ninguno sobre el umbral);2026-07-28;https://astrogrowshop.cl/the-boss-con-candado-clave-20-cm-dime-bags?variant=Verde
32290;astrogrowshop;calvo;The Boss Con Candado Clave 20 Cm -Dime Bags - Rojo;32990;Otros parafernalia;16;(ninguno sobre el umbral);2026-07-28;https://astrogrowshop.cl/the-boss-con-candado-clave-20-cm-dime-bags?variant=Rojo
33351;astrogrowshop;calvo;Cap Strip -Calvo - Rojo;8990;Otros parafernalia;16;(ninguno sobre el umbral);2026-07-10;https://astrogrowshop.cl/cap-strip-calvo?variant=Rojo
33352;astrogrowshop;calvo;Cap Strip -Calvo - Verde;8990;Otros parafernalia;16;(ninguno sobre el umbral);2026-07-10;https://astrogrowshop.cl/cap-strip-calvo?variant=Verde
33672;fumetas;calvo;Moledor Calvo Lite Aluminio 63mm - Azul;17990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/moledor-calvo-lite-aluminio-63mm?variant=Azul
33687;fumetas;calvo;Moledor Calvo Cerámico 60mm - Morado;29990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/moledor-calvo-ceramico-60mm?variant=Morado
33688;fumetas;calvo;Moledor Calvo Cerámico 60mm - Rosado;29990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/moledor-calvo-ceramico-60mm?variant=Rosado
33689;fumetas;calvo;Moledor Calvo Cerámico 60mm - Negro;29990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/moledor-calvo-ceramico-60mm?variant=Negro
33690;fumetas;calvo;Moledor Calvo Cerámico 60mm - Plateado;29990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/moledor-calvo-ceramico-60mm?variant=Plateado
33691;fumetas;calvo;Moledor Calvo Cerámico 60mm - Turquesa;29990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/moledor-calvo-ceramico-60mm?variant=Turquesa
33692;fumetas;calvo;Moledor Calvo Cerámico 60mm - Verde;29990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/moledor-calvo-ceramico-60mm?variant=Verde
34440;fumetas;calvo;Calvo Glass Pipa Screen 10 cm - Amarillo;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-pipa-con-rejilla-integrada-10-cm?variant=Amarillo
34441;fumetas;calvo;Calvo Glass Pipa Screen 10 cm - Naranjo;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-pipa-con-rejilla-integrada-10-cm?variant=Naranjo
34442;fumetas;calvo;Calvo Glass Pipa Screen 10 cm - Blanco;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-pipa-con-rejilla-integrada-10-cm?variant=Blanco
34444;fumetas;calvo;Calvo Glass Quemador Pyrex - Macho 14mm - Azul;3490;Repuestos para bongs y vaporizadores;3;P10375:difusor-premium-14mm(2t sim=0.30 ratio=0.47);2026-07-21;https://fumetas.cl/calvo-glass-quemador-pyrex-macho-14mm?variant=Azul
34445;fumetas;calvo;Calvo Glass Quemador Pyrex - Macho 14mm - Turquesa;3490;Repuestos para bongs y vaporizadores;3;P10375:difusor-premium-14mm(2t sim=0.30 ratio=0.47);2026-07-21;https://fumetas.cl/calvo-glass-quemador-pyrex-macho-14mm?variant=Turquesa
34447;fumetas;calvo;Calvo Glass Quemador Pyrex - Macho 14mm - Rosado;3490;Repuestos para bongs y vaporizadores;3;P10375:difusor-premium-14mm(2t sim=0.30 ratio=0.47);2026-07-21;https://fumetas.cl/calvo-glass-quemador-pyrex-macho-14mm?variant=Rosado
34448;fumetas;calvo;Calvo Glass Quemador Pyrex - Macho 14mm - Morado;3490;Repuestos para bongs y vaporizadores;3;P10375:difusor-premium-14mm(2t sim=0.30 ratio=0.47);2026-07-21;https://fumetas.cl/calvo-glass-quemador-pyrex-macho-14mm?variant=Morado
34518;fumetas;calvo;Calvo Glass Atrapa cenizas 45° - Macho 14mm - Amarillo;24990;Repuestos para bongs y vaporizadores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-atrapa-cenizas-macho-14mm-45?variant=Amarillo
34519;fumetas;calvo;Calvo Glass Atrapa cenizas 90° - Macho 14mm - Verde;24990;Repuestos para bongs y vaporizadores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-atrapa-cenizas-macho-14mm-90?variant=Verde
34520;fumetas;calvo;Calvo Glass Atrapa cenizas 90° - Macho 14mm - Amarillo;24990;Repuestos para bongs y vaporizadores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-atrapa-cenizas-macho-14mm-90?variant=Amarillo
34546;fumetas;calvo;Calvo Glass Bong Straight Tube American 26cm - Verde;34990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-bong-straight-tube-american-26cm?variant=Verde
34547;fumetas;calvo;Calvo Glass Bong Straight Tube American 26cm - Naranjo;34990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-bong-straight-tube-american-26cm?variant=Naranjo
34548;fumetas;calvo;Calvo Glass Bong Straight Tube American 26cm - Rojo;34990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-bong-straight-tube-american-26cm?variant=Rojo
34549;fumetas;calvo;Calvo Glass Bong Straight Tube American 26cm - Amarillo;34990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-bong-straight-tube-american-26cm?variant=Amarillo
34552;fumetas;calvo;Calvo Glass Bong Straight Tube Lite 26cm - Morado;26990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-bong-straight-tube-lite-26cm?variant=Morado
34553;fumetas;calvo;Calvo Glass Bong Straight Tube Lite 26cm - Verde;26990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-bong-straight-tube-lite-26cm?variant=Verde
34556;fumetas;calvo;Calvo Glass Bong Straight Tube Lite 26cm - Naranjo;26990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-bong-straight-tube-lite-26cm?variant=Naranjo
34562;fumetas;calvo;Calvo Glass Pipa Horn Pipe 10 cm - B - Calor Tropical;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-pipa-horn-pipe-10-cm?variant=B%20-%20Calor%20Tropical
34703;fumetas;calvo;Calvo Bong Dual Eye Rig 18cm - Verde;34990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-bong-dual-eye-rig-18cm?variant=Verde
34704;fumetas;calvo;Calvo Bong Dual Eye Rig 18cm - Morado;34990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-bong-dual-eye-rig-18cm?variant=Morado
34719;fumetas;calvo;Calvo Glass Bee Rig Lite 19cm - Azul;29990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-bee-rig-lite-19cm?variant=Azul
34724;fumetas;calvo;Calvo Glass Bee Rig Lite 19cm - Light Green;29990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-bee-rig-lite-19cm?variant=Light%20Green
34725;fumetas;calvo;Calvo Glass Bong Beaker Premium 35cm - Rojo;44990;Bongs;3;P10375:difusor-premium-14mm(2t sim=0.30 ratio=6.01);2026-07-21;https://fumetas.cl/calvo-glass-bong-beaker-lite-35cm?variant=Rojo
34726;fumetas;calvo;Calvo Glass Bong Beaker Premium 35cm - Verde;44990;Bongs;3;P10375:difusor-premium-14mm(2t sim=0.30 ratio=6.01);2026-07-21;https://fumetas.cl/calvo-glass-bong-beaker-lite-35cm?variant=Verde
34728;fumetas;calvo;Calvo Glass Bong Beaker Premium 35cm - Naranjo;44990;Bongs;3;P10375:difusor-premium-14mm(2t sim=0.30 ratio=6.01);2026-07-21;https://fumetas.cl/calvo-glass-bong-beaker-lite-35cm?variant=Naranjo
34733;fumetas;calvo;Calvo Glass Bong Beaker Premium 40cm - Turquesa;49990;Bongs;3;P10375:difusor-premium-14mm(2t sim=0.30 ratio=6.67);2026-07-21;https://fumetas.cl/calvo-glass-bong-beaker-lite-40cm?variant=Turquesa
34734;fumetas;calvo;Calvo Glass Bong Beaker Premium 40cm - Rojo;49990;Bongs;3;P10375:difusor-premium-14mm(2t sim=0.30 ratio=6.67);2026-07-21;https://fumetas.cl/calvo-glass-bong-beaker-lite-40cm?variant=Rojo
34735;fumetas;calvo;Calvo Glass Bong Beaker Premium 40cm - Verde;49990;Bongs;3;P10375:difusor-premium-14mm(2t sim=0.30 ratio=6.67);2026-07-21;https://fumetas.cl/calvo-glass-bong-beaker-lite-40cm?variant=Verde
34737;fumetas;calvo;Calvo Glass Bong Beaker Premium 45cm - Verde;54990;Bongs;3;P10375:difusor-premium-14mm(2t sim=0.30 ratio=7.34);2026-07-21;https://fumetas.cl/calvo-glass-bong-beaker-lite-45cm?variant=Verde
