brandKey;offerId;offerTitle;offerPrice;productId;productName;tiendasProducto;precioMinProducto;ratio;offerUrl
lion-rolling-circus;69312;"HempWrap Natural Lion Rolling Circus";1390;10707;"Lion Rolling Circus Papelillos Celulosa Transparente 1 1/4";3;1600;1.15;"https://www.kushbreak.cl/hempwrap-natural-lion-rolling-circus"
lion-rolling-circus;69312;"HempWrap Natural Lion Rolling Circus";1390;10568;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Berry Gelato";3;1390;1;"https://www.kushbreak.cl/hempwrap-natural-lion-rolling-circus"
lion-rolling-circus;69312;"HempWrap Natural Lion Rolling Circus";1390;10567;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Electric Grape";3;1290;1.08;"https://www.kushbreak.cl/hempwrap-natural-lion-rolling-circus"
lion-rolling-circus;69312;"HempWrap Natural Lion Rolling Circus";1390;10654;"Lion Rolling Circus Hemp Wraps Terpenes Strawberry Shortcake x2";3;1290;1.08;"https://www.kushbreak.cl/hempwrap-natural-lion-rolling-circus"
lion-rolling-circus;69312;"HempWrap Natural Lion Rolling Circus";1390;10655;"Lion Rolling Circus Papelillo Silver Big Smoke King Size";3;890;1.56;"https://www.kushbreak.cl/hempwrap-natural-lion-rolling-circus"
lion-rolling-circus;69352;"Silver 1 1/4 Lion Rolling Circus";990;5515;"Moledor Metálico Lion Rolling Circus - 2 Partes";3;3600;3.64;"https://www.kushbreak.cl/lion-rolling-circus-silver-1-1/4"
lion-rolling-circus;69352;"Silver 1 1/4 Lion Rolling Circus";990;10542;"Blunt Hemp Wrap Lion Rolling Circus Terpenes Gorila GL";3;1341;1.35;"https://www.kushbreak.cl/lion-rolling-circus-silver-1-1/4"
lion-rolling-circus;69352;"Silver 1 1/4 Lion Rolling Circus";990;10620;"Bandeja Lion Rolling Circus";3;3894;3.93;"https://www.kushbreak.cl/lion-rolling-circus-silver-1-1/4"
lion-rolling-circus;69352;"Silver 1 1/4 Lion Rolling Circus";990;10646;"Papelillos Lion Rolling Circus Sabores 1 1/4";3;1226;1.24;"https://www.kushbreak.cl/lion-rolling-circus-silver-1-1/4"
lion-rolling-circus;69352;"Silver 1 1/4 Lion Rolling Circus";990;10707;"Lion Rolling Circus Papelillos Celulosa Transparente 1 1/4";3;1600;1.62;"https://www.kushbreak.cl/lion-rolling-circus-silver-1-1/4"
lion-rolling-circus;69352;"Silver 1 1/4 Lion Rolling Circus";990;10568;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Berry Gelato";3;1390;1.4;"https://www.kushbreak.cl/lion-rolling-circus-silver-1-1/4"
lion-rolling-circus;69352;"Silver 1 1/4 Lion Rolling Circus";990;10567;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Electric Grape";3;1290;1.3;"https://www.kushbreak.cl/lion-rolling-circus-silver-1-1/4"
lion-rolling-circus;69352;"Silver 1 1/4 Lion Rolling Circus";990;10654;"Lion Rolling Circus Hemp Wraps Terpenes Strawberry Shortcake x2";3;1290;1.3;"https://www.kushbreak.cl/lion-rolling-circus-silver-1-1/4"
lion-rolling-circus;69352;"Silver 1 1/4 Lion Rolling Circus";990;10655;"Lion Rolling Circus Papelillo Silver Big Smoke King Size";3;890;1.11;"https://www.kushbreak.cl/lion-rolling-circus-silver-1-1/4"
lion-rolling-circus;70021;"Unbleached Lion Rolling Circus";990;5515;"Moledor Metálico Lion Rolling Circus - 2 Partes";3;3600;3.64;"https://www.kushbreak.cl/papelillos-1-1/4-lion-rolling-circus-tabaco-cannabis"
lion-rolling-circus;70021;"Unbleached Lion Rolling Circus";990;10542;"Blunt Hemp Wrap Lion Rolling Circus Terpenes Gorila GL";3;1341;1.35;"https://www.kushbreak.cl/papelillos-1-1/4-lion-rolling-circus-tabaco-cannabis"
lion-rolling-circus;70021;"Unbleached Lion Rolling Circus";990;10620;"Bandeja Lion Rolling Circus";3;3894;3.93;"https://www.kushbreak.cl/papelillos-1-1/4-lion-rolling-circus-tabaco-cannabis"
lion-rolling-circus;70021;"Unbleached Lion Rolling Circus";990;10646;"Papelillos Lion Rolling Circus Sabores 1 1/4";3;1226;1.24;"https://www.kushbreak.cl/papelillos-1-1/4-lion-rolling-circus-tabaco-cannabis"
lion-rolling-circus;70021;"Unbleached Lion Rolling Circus";990;10707;"Lion Rolling Circus Papelillos Celulosa Transparente 1 1/4";3;1600;1.62;"https://www.kushbreak.cl/papelillos-1-1/4-lion-rolling-circus-tabaco-cannabis"
lion-rolling-circus;70021;"Unbleached Lion Rolling Circus";990;10568;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Berry Gelato";3;1390;1.4;"https://www.kushbreak.cl/papelillos-1-1/4-lion-rolling-circus-tabaco-cannabis"
lion-rolling-circus;70021;"Unbleached Lion Rolling Circus";990;10567;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Electric Grape";3;1290;1.3;"https://www.kushbreak.cl/papelillos-1-1/4-lion-rolling-circus-tabaco-cannabis"
lion-rolling-circus;70021;"Unbleached Lion Rolling Circus";990;10654;"Lion Rolling Circus Hemp Wraps Terpenes Strawberry Shortcake x2";3;1290;1.3;"https://www.kushbreak.cl/papelillos-1-1/4-lion-rolling-circus-tabaco-cannabis"
lion-rolling-circus;70021;"Unbleached Lion Rolling Circus";990;10655;"Lion Rolling Circus Papelillo Silver Big Smoke King Size";3;890;1.11;"https://www.kushbreak.cl/papelillos-1-1/4-lion-rolling-circus-tabaco-cannabis"
lion-rolling-circus;69296;"Celulosa Kingsize Lion Rolling Circus";2500;10299;"LRC Papelillos Unbleached 1 1/4";2;750;3.33;"https://www.kushbreak.cl/papelillos-celulosa-kingsize-lion-rolling-circus"
lion-rolling-circus;69296;"Celulosa Kingsize Lion Rolling Circus";2500;10619;"Bandeja Lion Rolling Circus Grande 34x28cm| PIRANHA";2;7992;3.2;"https://www.kushbreak.cl/papelillos-celulosa-kingsize-lion-rolling-circus"
lion-rolling-circus;69296;"Celulosa Kingsize Lion Rolling Circus";2500;10234;"Lion Rolling Circus Porta Papelillos 1 1/4";2;2490;1;"https://www.kushbreak.cl/papelillos-celulosa-kingsize-lion-rolling-circus"
lion-rolling-circus;69296;"Celulosa Kingsize Lion Rolling Circus";2500;10709;"Lion Rolling Circus Papelillos Celulosa Transparente Big Smoke King Size";2;1990;1.26;"https://www.kushbreak.cl/papelillos-celulosa-kingsize-lion-rolling-circus"
lion-rolling-circus;69296;"Celulosa Kingsize Lion Rolling Circus";2500;10733;"Lion Rolling Circus Hemp Wraps Terpenes Gelato x2";2;1341;1.86;"https://www.kushbreak.cl/papelillos-celulosa-kingsize-lion-rolling-circus"
lion-rolling-circus;69296;"Celulosa Kingsize Lion Rolling Circus";2500;10732;"Papelillos Lion Rolling Circus Sabores Big Smoke King Size";2;1891;1.32;"https://www.kushbreak.cl/papelillos-celulosa-kingsize-lion-rolling-circus"
lion-rolling-circus;69296;"Celulosa Kingsize Lion Rolling Circus";2500;10543;"Blunt Hemp Wrap Lion Rolling Circus Terpenes KKKSH";2;1490;1.68;"https://www.kushbreak.cl/papelillos-celulosa-kingsize-lion-rolling-circus"
